week_ending_friday,gdelt_oil_geo_event_count,gdelt_oil_geo_total_mentions,gdelt_negative_event_count,gdelt_conflict_event_count,gdelt_sanction_event_count,gdelt_key_oil_region_event_count,gdelt_oil_geo_avg_tone,gdelt_oil_geo_avg_goldstein,gdelt_transport_disruption_event_count,gdelt_transport_disruption_total_mentions,gdelt_transport_negative_event_count,gdelt_transport_unrest_conflict_event_count,gdelt_transport_sanction_event_count,gdelt_chokepoint_event_count,gdelt_transport_disruption_avg_tone,gdelt_transport_disruption_avg_goldstein,gdelt_oil_geo_event_count_4w_ma,gdelt_oil_geo_event_count_wow_pct,gdelt_oil_geo_negative_share,gdelt_oil_geo_conflict_share,gdelt_oil_geo_avg_tone_4w_ma,gdelt_transport_event_count_4w_ma,gdelt_transport_event_count_wow_pct,gdelt_transport_negative_share,gdelt_transport_avg_tone_4w_ma,gdelt_combined_event_count
2022-04-08,301451,1731339,119564,36061,8424,291529,-3.4617860991133846,-0.09758139729145089,855,4455,303,122,9,126,-3.5758036731360763,0.03578920526966166,338408.25,-3.5029482000294543,0.39662830775150854,0.11962474830071886,-3.082829142607498,1102.25,-33.618012422360245,0.3543859649122807,-3.74229332080899,302306
2022-04-15,267813,1509211,101465,32429,5636,259243,-3.2503203884142615,-0.048172592000972854,952,4263,312,152,7,124,-2.7637911405794147,-0.15575642999642034,305718.25,-11.158695774769367,0.3788651036357458,0.1210882220056532,-3.1077699594312085,1014.0,11.345029239766081,0.3277310924369748,-3.5332065419471785,268765
2022-04-22,249552,1409480,93717,31028,5088,240930,-2.987292735877831,-0.06877077849963723,814,4391,349,123,37,139,-4.017308922393238,-0.4369690529559137,282802.5,-6.818563699297641,0.3755409694171956,0.1243348079758928,-3.094420379914776,977.25,-14.495798319327735,0.42874692874692877,-3.720614830390945,250366
2022-04-29,261336,1468231,93379,30080,5446,252353,-2.6996989546816375,0.1394633413641631,902,4507,375,161,6,76,-4.066402270423266,-1.267284411099865,270038.0,4.722061934987498,0.357313955980041,0.11510086631769063,-3.099774544521779,880.75,10.81081081081081,0.4157427937915743,-3.605826501632999,262238
2022-05-06,238820,1335343,86339,28118,5500,228673,-2.784923832343112,0.026776019351078467,1306,6076,488,181,14,141,-3.0189508434480774,-0.16580302029453403,254380.25,-8.615728410934587,0.36152332300477347,0.11773720793903358,-2.9305589778292105,993.5,44.78935698447894,0.37366003062787134,-3.4666132942109993,240126
2022-05-13,229405,1307987,80580,26168,5053,219970,-2.590386211950558,0.14791611723878884,1713,6803,549,249,17,205,-3.6459915386702435,-0.2841473304840888,244778.25,-3.942299639896152,0.35125651140995184,0.11406900459885355,-2.765575433713285,1183.75,31.163859111791737,0.3204903677758319,-3.6871633937337065,231118
2022-05-20,210465,1216897,71911,22049,4097,201345,-2.5767072743878807,0.3443020364175688,916,4460,393,162,20,214,-2.63626104183252,-0.7829765140167996,235006.5,-8.256140886205621,0.34167676335732783,0.10476326230014492,-2.662929068340797,1209.25,-46.526561587857564,0.42903930131004364,-3.3419014235935274,211381
2022-05-27,204356,1180893,73748,23778,3488,194247,-2.8337962847778764,0.11584838709690534,866,4496,380,179,15,146,-3.0352673674257855,-0.9218240483769387,220761.5,-2.9026203881880597,0.36088003288379106,0.11635577130106285,-2.696453400864857,1200.25,-5.458515283842791,0.4387990762124711,-3.084117697844157,205222
2022-06-03,195429,1148134,69847,22974,3959,184722,-2.6066372917017584,0.09410074154995715,726,3525,244,109,10,109,-3.3975485341435894,-0.0996225057421527,209913.75,-4.368357180606397,0.35740345598657314,0.11755675974394793,-2.6518817657045184,1055.25,-16.16628175519631,0.33608815426997246,-3.178767120518035,196155
2022-06-10,189961,1099082,70593,22346,3797,181574,-2.7692148159797108,-0.029357995675883288,954,4682,433,217,27,68,-3.904358448272506,-1.5300401127934624,200052.75,-2.797947080525409,0.3716183848263591,0.11763467238012013,-2.6965889167118062,865.5,31.404958677685958,0.45387840670859536,-3.243358847918601,190915
2022-06-17,193812,1123037,64811,20476,3141,184725,-2.342262173125311,0.2877622379403587,1577,7008,686,348,27,287,-3.4801236700313867,-1.0225285697838138,195889.5,2.027258226688633,0.3344013786556044,0.1056487730377892,-2.637977641396164,1030.75,65.30398322851153,0.435003170577045,-3.4543245049683176,195389
2022-06-24,178441,1048056,61175,20202,3037,169728,-2.2724023140192124,0.21759906914080576,1308,6404,575,232,47,184,-3.2687467557513443,-1.0652223207622675,189410.75,-7.930881472767426,0.34283040332658976,0.11321389142629777,-2.497629148706498,1141.25,-17.057704502219405,0.4396024464831804,-3.512694352049707,179749
2022-07-01,187915,1087758,64332,21672,3981,178832,-2.3500240572302182,0.2505451436914218,798,3876,261,113,22,145,-2.6428819903065763,-0.2078816791920334,187532.25,5.309317925813017,0.3423462735811404,0.11532873905755262,-2.433475840088613,1159.25,-38.99082568807339,0.32706766917293234,-3.3240277160904537,188713
2022-07-08,167286,964924,58741,20144,3070,159358,-2.4686887783771687,0.07407988499486177,1101,4661,497,232,12,536,-3.3907991904289867,-0.8591539319334556,181863.5,-10.977835723598439,0.3511411594514783,0.1204165321664694,-2.3583443306879777,1196.0,37.96992481203007,0.4514078110808356,-3.1956379016295737,168387
2022-07-15,171106,988986,60326,20163,3052,162489,-2.47002939426419,0.145849823713623,1105,4802,347,146,28,201,-2.8884984857113385,0.29582896657432084,176187.0,2.2835144602656454,0.35256507661917175,0.11783923415894242,-2.3902861359726972,1078.0,0.36330608537693543,0.31402714932126696,-3.047731605549562,172211
2022-07-22,182601,1023653,61125,19546,3187,173761,-2.400968248288856,0.3545938683684154,1111,5363,366,144,16,234,-3.0696979626084504,0.43677895652397314,177227.0,6.718057812116474,0.3347462500205366,0.1070421301088165,-2.422427619540108,1028.75,0.5429864253393646,0.32943294329432943,-2.9979694072638385,183712
2022-07-29,166636,956398,59136,20322,2617,158591,-2.3617836492908393,0.2652846299835282,2372,10972,1111,490,37,72,-3.2571918264571833,-0.9780497613360348,171907.25,-8.74310655472862,0.3548812981588612,0.12195443961688951,-2.4253675175552636,1422.25,113.5013501350135,0.46838111298482293,-3.1515468663014903,169008
2022-08-05,157496,930058,59548,18941,3177,150102,-2.9837651620641785,-0.029581829634401736,850,4394,399,146,16,93,-3.640527758766664,-0.9212245229629056,169459.75,-5.485009241700478,0.37809214202265456,0.1202633717681719,-2.5541366134770156,1359.5,-64.16526138279932,0.46941176470588236,-3.2139790083859094,158346
2022-08-12,151530,901088,58329,18229,2132,142954,-2.872685024806778,-0.006192717249927758,1001,4559,419,176,29,193,-3.522115209375676,-0.7277179676068392,164565.75,-3.788032711941891,0.384933676499703,0.12029961063815746,-2.654800521112663,1333.5,17.76470588235295,0.41858141858141856,-3.3723831893019938,152531
2022-08-19,148963,883018,54785,16695,2256,141832,-2.7962530904211524,0.08261237217055788,768,4138,365,151,18,72,-3.9934271598115876,-1.1613711316093993,156156.25,-1.6940539827096979,0.36777589065741156,0.11207481052341857,-2.753621731645737,1247.75,-23.276723276723278,0.4752604166666667,-3.603315488602778,149731
2022-08-26,164947,971397,62426,19690,2248,155861,-2.7681434442457777,-0.06845169530691893,703,3686,278,106,15,119,-3.1876255980574983,-0.655759390712807,155734.0,10.73018132019361,0.37846096018721165,0.11937167696290324,-2.8552116803844716,830.5,-8.463541666666663,0.39544807965860596,-3.585923931502857,165650
2022-09-02,160996,962916,58038,18053,2391,151846,-2.483733822206442,0.11312416854928165,1068,5364,404,168,11,282,-3.397398987376993,-0.25246402622481134,156609.0,-2.395314858712194,0.36049342840815923,0.11213322070113543,-2.7302038454200375,885.0,51.92034139402561,0.3782771535580524,-3.525141738655439,162064
2022-09-09,150728,903168,52088,15531,2964,140268,-2.361679423639653,0.28574575322079493,822,4207,348,174,12,207,-3.335903887080596,-0.6841177435394513,156408.5,-6.377798206166618,0.3455761371477098,0.1030399129557879,-2.6024524451282565,840.25,-23.03370786516854,0.4233576642335766,-3.478588908081669,151550
2022-09-16,170226,994194,56815,18756,2458,162246,-2.310660567978298,0.40112228556502866,871,4812,387,180,24,57,-3.8467489650764084,-1.1525892815539276,161724.25,12.935884507191764,0.33376217499089444,0.11018293327693772,-2.481054314517543,866.0,5.961070559610704,0.4443168771526981,-3.4419193593978745,171097
2022-09-23,193747,1138966,71304,20261,2615,184832,-3.014109886089525,0.06570288241884412,806,4089,343,179,17,87,-3.580496995795992,-0.9560576934751464,168924.25,13.817513188349606,0.3680263436337079,0.10457452244421848,-2.5425459249784796,891.75,-7.462686567164178,0.42555831265508687,-3.540137208832498,194553
2022-09-30,193781,1159264,74668,20133,3323,184433,-3.083239455361903,-0.09675155626147068,3148,13152,1327,291,49,135,-3.796733992196942,-0.1703650688577966,177120.5,0.017548658817934104,0.3853215743545549,0.10389563476295406,-2.692422333267345,1411.75,290.5707196029777,0.4215374841168996,-3.639970960037485,196929
2022-10-07,185412,1101777,69153,20375,2662,175855,-2.7487232432431057,0.09995187749127352,1247,5789,507,145,12,80,-4.024732122831817,-0.27116185266084536,185791.5,-4.318792864109488,0.3729693870946864,0.10989040623044895,-2.789183288168208,1518.0,-60.38754764930114,0.4065757818765036,-3.8121780189752905,186659
2022-10-14,204627,1213509,82624,26933,2735,194697,-3.2050356414859325,-0.3558151633345831,1461,6557,486,180,18,98,-3.7278687605661034,0.26342359370942753,194391.75,10.363406899229833,0.4037785824940013,0.1316199719489608,-3.0127770565451164,1665.5,17.161186848436238,0.3326488706365503,-3.782457967847714,206088
2022-10-21,192902,1154337,76544,24539,3944,183075,-3.1938283748890046,-0.2267114963680063,692,3556,352,152,1,89,-4.2457703223669805,-1.6935171518304863,194180.5,-5.729937886984615,0.39680252148759476,0.12720967123202456,-3.0577066787449865,1637.0,-52.63518138261465,0.5086705202312138,-3.9487762994904614,193594
2022-10-28,176415,1040504,67720,20253,2796,168486,-3.133208541141307,-0.10983173624296812,904,4484,382,202,9,59,-4.495818853406678,-1.4091908520908305,189839.0,-8.546826886190917,0.38386758495592777,0.11480316299634385,-3.0701989501898375,1076.0,30.635838150289008,0.4225663716814159,-4.123547514792895,177319
2022-11-04,164965,973620,60828,18987,2237,157231,-2.8531722240348474,0.1204145007449023,1196,5387,597,247,10,104,-4.491659672359943,-1.660166246812951,184727.25,-6.490377802341074,0.36873276149486256,0.11509714181796138,-3.0963111953877727,1063.25,32.30088495575221,0.4991638795986622,-4.240279402174926,166161
2022-11-11,141977,827692,49880,16019,1879,134915,-2.7503718595288507,0.3113398267262399,649,3198,261,109,11,75,-3.6271516874826943,-0.44094633696346597,169064.75,-13.935077137574636,0.35132451030800765,0.11282813413440206,-2.9826452498985025,860.25,-45.735785953177256,0.40215716486902925,-4.215100133904074,142626
2022-11-18,192304,1103075,73391,25506,2418,183918,-2.890421484817241,0.010336557394574517,1223,5340,544,229,21,130,-3.9561252891928556,-1.309983381311541,168915.25,35.44729075836226,0.381640527498128,0.1326337465679341,-2.9067935273805614,993.0,88.4437596302003,0.4448078495502862,-4.142688875610544,193527
2022-11-25,156491,948409,61150,21929,1821,148927,-2.9600114712106467,-0.18869742158020536,898,4436,398,196,14,60,-4.038749882633931,-1.113771325610604,163934.25,-18.623117563857228,0.39075729594673175,0.14012946431424173,-2.8634942598978967,991.5,-26.57399836467702,0.44320712694877507,-4.0284216329173566,157389
2022-12-02,155170,1005023,53334,16861,2175,146480,-2.480038344914505,0.30935416465262083,670,3906,296,111,8,121,-3.6701467688448264,-0.8132701241434425,161485.5,-0.8441380015464128,0.34371334665205905,0.10866146806728105,-2.770210790117811,860.0,-25.38975501113586,0.4417910447761194,-3.8230434070385773,155840
2022-12-09,162211,1039403,60131,19408,2386,152729,-2.615906938859741,0.05913112279712469,782,4123,339,160,2,165,-3.156658683376264,-0.7627392210223062,166544.0,4.537603918283173,0.3706961919968436,0.11964663308900136,-2.7365945599505332,893.25,16.716417910447756,0.43350383631713557,-3.7054201560119697,162993
2022-12-16,149769,952582,54661,17780,2307,140753,-2.5176262993141383,0.09290447299726261,979,5269,408,186,12,205,-3.596440156238867,-0.8887404493063114,155910.25,-7.670256641041606,0.3649687184931461,0.11871615621390275,-2.6433957635747576,832.25,25.1918158567775,0.4167517875383044,-3.6154988727734727,150748
2022-12-23,157632,970154,51621,16885,1895,150458,-2.2579676659761865,0.29489563764603455,1004,4802,403,153,22,215,-4.109633704678225,-0.8655974974987609,156195.5,5.2500851311019,0.3274779232643118,0.10711657531465692,-2.4678848122661425,858.75,2.5536261491317713,0.40139442231075695,-3.6332198282845463,158636
2022-12-30,127985,810799,48446,17451,1593,123094,-2.6417843913992933,-0.12059521127126008,1089,5726,410,192,17,136,-4.983772199535048,-0.6397956295882864,149399.25,-18.807729395046692,0.3785287338359964,0.1363519162401844,-2.5083213238873396,963.5,8.466135458167322,0.37649219467401285,-3.961626185957101,129074
2023-01-06,126245,771555,49810,20137,1337,120605,-2.904599976479695,-0.45123127152792686,1225,6087,609,300,12,135,-4.902413684437435,-1.9916179374259861,140407.75,-1.3595343204281796,0.39455027921897895,0.15950730722008793,-2.580494583292328,1074.25,12.488521579430678,0.49714285714285716,-4.398064936222394,127470
2023-01-13,158256,904297,61913,23083,1781,150336,-2.806465461704865,-0.32798763638329487,936,4745,333,129,21,409,-3.2116440725542645,-0.35412662483066315,142529.5,25.356251732741896,0.3912205540390254,0.14585860883631585,-2.65270437389001,1063.5,-23.59183673469388,0.3557692307692308,-4.301865915301244,159192
2023-01-20,177325,1012194,65879,24426,1867,169056,-2.721163722970487,-0.1787803154573753,711,3997,295,146,15,102,-4.273790587066283,-1.2321855272591127,147452.75,12.049464159336765,0.37151557873960245,0.1377470745805724,-2.768503388138585,990.25,-24.03846153846154,0.4149085794655415,-4.342905135898258,178036
2023-01-27,178437,1006599,67919,23788,2822,170286,-2.5871988787118325,-0.17231916390869517,1045,5398,373,109,15,223,-3.40673120066749,0.35887881182884723,160065.75,0.6270971380234025,0.38063294047759155,0.1333131581454519,-2.7548570099667202,979.25,46.97609001406471,0.3569377990430622,-3.948644886181368,179482
2023-02-03,181879,1016399,70422,25642,2352,173475,-2.8585179335368402,-0.2740709145449198,924,4575,378,205,5,236,-3.476267724840341,-1.1921473165210639,173974.25,1.9289721302196305,0.387191484448452,0.1409838409052172,-2.7433364992310065,904.0,-11.578947368421055,0.4090909090909091,-3.5921083962820948,182803
