emb_row,site_id,site_name,site_type,month,year,obs_month_start,mean_cloud,n_scenes,patch_px,filename,sensor,emb_model,emb_dim,emb_ok
657,P008,Basra,terminal,2023_02,2023,2023-02-01,16.85707,3,160,S2_P008_Basra_2023_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
658,P008,Basra,terminal,2023_03,2023,2023-03-01,2.853276,4,160,S2_P008_Basra_2023_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
659,P008,Basra,terminal,2023_04,2023,2023-04-01,11.19634725,4,160,S2_P008_Basra_2023_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
660,P008,Basra,terminal,2023_05,2023,2023-05-01,4.002986333333333,6,160,S2_P008_Basra_2023_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
661,P008,Basra,terminal,2023_06,2023,2023-06-01,0.934162,6,160,S2_P008_Basra_2023_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
662,P008,Basra,terminal,2023_07,2023,2023-07-01,4.6435131428571434,7,160,S2_P008_Basra_2023_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
663,P008,Basra,terminal,2023_08,2023,2023-08-01,4.558174,6,160,S2_P008_Basra_2023_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
664,P008,Basra,terminal,2023_09,2023,2023-09-01,0.1527226666666666,6,160,S2_P008_Basra_2023_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
665,P008,Basra,terminal,2023_10,2023,2023-10-01,0.242796,4,160,S2_P008_Basra_2023_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
666,P008,Basra,terminal,2023_11,2023,2023-11-01,7.489438,3,160,S2_P008_Basra_2023_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
667,P008,Basra,terminal,2023_12,2023,2023-12-01,14.734889333333332,3,160,S2_P008_Basra_2023_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
668,P008,Basra,terminal,2024_01,2024,2024-01-01,6.451862800000001,5,160,S2_P008_Basra_2024_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
669,P008,Basra,terminal,2024_02,2024,2024-02-01,13.44794175,4,160,S2_P008_Basra_2024_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
670,P008,Basra,terminal,2024_03,2024,2024-03-01,9.7215676,5,160,S2_P008_Basra_2024_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
671,P008,Basra,terminal,2024_04,2024,2024-04-01,11.69104025,4,160,S2_P008_Basra_2024_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
672,P008,Basra,terminal,2024_05,2024,2024-05-01,17.291157000000002,5,160,S2_P008_Basra_2024_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
673,P008,Basra,terminal,2024_06,2024,2024-06-01,9.262386833333332,6,160,S2_P008_Basra_2024_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
674,P008,Basra,terminal,2024_07,2024,2024-07-01,3.0021234999999997,6,160,S2_P008_Basra_2024_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
675,P008,Basra,terminal,2024_08,2024,2024-08-01,4.7540640000000005,6,160,S2_P008_Basra_2024_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
676,P008,Basra,terminal,2024_09,2024,2024-09-01,0.120297,6,160,S2_P008_Basra_2024_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
677,P008,Basra,terminal,2024_10,2024,2024-10-01,6.2183838,5,160,S2_P008_Basra_2024_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
678,P008,Basra,terminal,2024_11,2024,2024-11-01,16.813228,3,160,S2_P008_Basra_2024_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
679,P008,Basra,terminal,2024_12,2024,2024-12-01,2.2988425,2,160,S2_P008_Basra_2024_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
680,P008,Basra,terminal,2025_01,2025,2025-01-01,24.8799795,6,160,S2_P008_Basra_2025_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
681,P008,Basra,terminal,2025_02,2025,2025-02-01,6.980958666666666,3,160,S2_P008_Basra_2025_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
682,P008,Basra,terminal,2025_03,2025,2025-03-01,8.811748,4,160,S2_P008_Basra_2025_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
683,P008,Basra,terminal,2025_04,2025,2025-04-01,25.21063875,4,160,S2_P008_Basra_2025_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
684,P008,Basra,terminal,2025_05,2025,2025-05-01,10.065762,8,160,S2_P008_Basra_2025_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
685,P008,Basra,terminal,2025_06,2025,2025-06-01,2.516907142857143,7,160,S2_P008_Basra_2025_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
686,P008,Basra,terminal,2025_07,2025,2025-07-01,8.708143250000001,8,160,S2_P008_Basra_2025_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
687,P008,Basra,terminal,2025_08,2025,2025-08-01,7.450562000000001,6,160,S2_P008_Basra_2025_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
688,P008,Basra,terminal,2025_09,2025,2025-09-01,2.1686967142857143,7,160,S2_P008_Basra_2025_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
689,P008,Basra,terminal,2025_10,2025,2025-10-01,0.269154,8,160,S2_P008_Basra_2025_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
690,P008,Basra,terminal,2025_11,2025,2025-11-01,8.388493285714286,7,160,S2_P008_Basra_2025_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
691,P008,Basra,terminal,2025_12,2025,2025-12-01,27.0069272,5,160,S2_P008_Basra_2025_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
692,P008,Basra,terminal,2026_01,2026,2026-01-01,3.535472428571429,7,160,S2_P008_Basra_2026_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
693,P008,Basra,terminal,2026_02,2026,2026-02-01,5.760802249999999,4,160,S2_P008_Basra_2026_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
694,P008,Basra,terminal,2026_03,2026,2026-03-01,9.085859666666666,6,160,S2_P008_Basra_2026_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
695,P008,Basra,terminal,2026_04,2026,2026-04-01,2.3423160000000003,2,160,S2_P008_Basra_2026_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
696,P008,Basra,terminal,2026_05,2026,2026-05-01,8.520057125,8,160,S2_P008_Basra_2026_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
697,P008,Basra,terminal,2026_06,2026,2026-06-01,0.2180669999999999,5,160,S2_P008_Basra_2026_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
698,P009,Ulsan,refinery,2019_01,2019,2019-01-01,7.18818475,4,512,S2_P009_Ulsan_2019_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
699,P009,Ulsan,refinery,2019_02,2019,2019-02-01,17.6227895,2,512,S2_P009_Ulsan_2019_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
700,P009,Ulsan,refinery,2019_03,2019,2019-03-01,15.175475,5,512,S2_P009_Ulsan_2019_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
701,P009,Ulsan,refinery,2019_04,2019,2019-04-01,3.0746106666666666,3,512,S2_P009_Ulsan_2019_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
702,P009,Ulsan,refinery,2019_05,2019,2019-05-01,29.6215895,2,512,S2_P009_Ulsan_2019_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
703,P009,Ulsan,refinery,2019_06,2019,2019-06-01,17.824740000000002,3,512,S2_P009_Ulsan_2019_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
704,P009,Ulsan,refinery,2019_07,2019,2019-07-01,15.0862865,2,512,S2_P009_Ulsan_2019_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
705,P009,Ulsan,refinery,2019_08,2019,2019-08-01,38.03201125,4,512,S2_P009_Ulsan_2019_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
706,P009,Ulsan,refinery,2019_09,2019,2019-09-01,8.030493,1,512,S2_P009_Ulsan_2019_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
707,P009,Ulsan,refinery,2019_10,2019,2019-10-01,32.582508,2,512,S2_P009_Ulsan_2019_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
708,P009,Ulsan,refinery,2019_11,2019,2019-11-01,14.6218452,5,512,S2_P009_Ulsan_2019_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
709,P009,Ulsan,refinery,2019_12,2019,2019-12-01,29.474223,3,512,S2_P009_Ulsan_2019_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
710,P009,Ulsan,refinery,2020_01,2020,2020-01-01,9.75356575,4,512,S2_P009_Ulsan_2020_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
711,P009,Ulsan,refinery,2020_02,2020,2020-02-01,13.3989468,5,512,S2_P009_Ulsan_2020_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
712,P009,Ulsan,refinery,2020_03,2020,2020-03-01,8.0447335,4,512,S2_P009_Ulsan_2020_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
713,P009,Ulsan,refinery,2020_04,2020,2020-04-01,0.5258344,5,512,S2_P009_Ulsan_2020_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
714,P009,Ulsan,refinery,2020_05,2020,2020-05-01,26.879654,4,512,S2_P009_Ulsan_2020_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
715,P009,Ulsan,refinery,2020_06,2020,2020-06-01,14.304230333333336,3,512,S2_P009_Ulsan_2020_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
716,P009,Ulsan,refinery,2020_07,2020,2020-07-01,31.115129,1,512,S2_P009_Ulsan_2020_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
717,P009,Ulsan,refinery,2020_10,2020,2020-10-01,23.1593304,5,512,S2_P009_Ulsan_2020_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
718,P009,Ulsan,refinery,2020_11,2020,2020-11-01,8.6340925,6,512,S2_P009_Ulsan_2020_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
719,P009,Ulsan,refinery,2020_12,2020,2020-12-01,22.420295000000003,5,512,S2_P009_Ulsan_2020_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
720,P009,Ulsan,refinery,2021_01,2021,2021-01-01,5.441389,5,512,S2_P009_Ulsan_2021_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
721,P009,Ulsan,refinery,2021_02,2021,2021-02-01,8.4174405,4,512,S2_P009_Ulsan_2021_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
722,P009,Ulsan,refinery,2021_03,2021,2021-03-01,28.892810499999996,4,512,S2_P009_Ulsan_2021_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
723,P009,Ulsan,refinery,2021_04,2021,2021-04-01,16.477835,3,512,S2_P009_Ulsan_2021_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
724,P009,Ulsan,refinery,2021_05,2021,2021-05-01,7.381958333333333,3,512,S2_P009_Ulsan_2021_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
725,P009,Ulsan,refinery,2021_06,2021,2021-06-01,21.9580395,2,512,S2_P009_Ulsan_2021_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
726,P009,Ulsan,refinery,2021_07,2021,2021-07-01,23.216163,1,512,S2_P009_Ulsan_2021_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
727,P009,Ulsan,refinery,2021_08,2021,2021-08-01,15.626997,2,512,S2_P009_Ulsan_2021_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
728,P009,Ulsan,refinery,2021_09,2021,2021-09-01,1.988471,1,512,S2_P009_Ulsan_2021_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
729,P009,Ulsan,refinery,2021_10,2021,2021-10-01,16.87660625,4,512,S2_P009_Ulsan_2021_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
730,P009,Ulsan,refinery,2021_11,2021,2021-11-01,16.833405250000002,4,512,S2_P009_Ulsan_2021_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
731,P009,Ulsan,refinery,2021_12,2021,2021-12-01,20.124382,6,512,S2_P009_Ulsan_2021_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
732,P009,Ulsan,refinery,2022_01,2022,2022-01-01,15.398103,3,512,S2_P009_Ulsan_2022_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
733,P009,Ulsan,refinery,2022_03,2022,2022-03-01,31.311051,2,512,S2_P009_Ulsan_2022_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
734,P009,Ulsan,refinery,2022_04,2022,2022-04-01,2.8239080000000003,4,512,S2_P009_Ulsan_2022_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
735,P009,Ulsan,refinery,2022_05,2022,2022-05-01,20.656877,5,512,S2_P009_Ulsan_2022_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
736,P009,Ulsan,refinery,2022_06,2022,2022-06-01,18.148656,2,512,S2_P009_Ulsan_2022_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
737,P009,Ulsan,refinery,2022_07,2022,2022-07-01,45.347792,1,512,S2_P009_Ulsan_2022_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
738,P009,Ulsan,refinery,2022_08,2022,2022-08-01,23.632389,3,512,S2_P009_Ulsan_2022_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
739,P009,Ulsan,refinery,2022_10,2022,2022-10-01,27.0761406,5,512,S2_P009_Ulsan_2022_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
740,P009,Ulsan,refinery,2022_11,2022,2022-11-01,18.245032,4,512,S2_P009_Ulsan_2022_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
741,P009,Ulsan,refinery,2022_12,2022,2022-12-01,9.9627272,5,512,S2_P009_Ulsan_2022_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
742,P009,Ulsan,refinery,2023_01,2023,2023-01-01,17.934344599999996,5,512,S2_P009_Ulsan_2023_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
743,P009,Ulsan,refinery,2023_02,2023,2023-02-01,3.7921826666666663,3,512,S2_P009_Ulsan_2023_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
744,P009,Ulsan,refinery,2023_03,2023,2023-03-01,19.3459095,4,512,S2_P009_Ulsan_2023_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
745,P009,Ulsan,refinery,2023_04,2023,2023-04-01,0.924509,1,512,S2_P009_Ulsan_2023_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
746,P009,Ulsan,refinery,2023_05,2023,2023-05-01,27.559790666666668,3,512,S2_P009_Ulsan_2023_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
747,P009,Ulsan,refinery,2023_06,2023,2023-06-01,33.51571625,4,512,S2_P009_Ulsan_2023_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
748,P009,Ulsan,refinery,2023_08,2023,2023-08-01,31.1442785,2,512,S2_P009_Ulsan_2023_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
749,P009,Ulsan,refinery,2023_09,2023,2023-09-01,44.531742,2,512,S2_P009_Ulsan_2023_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
750,P009,Ulsan,refinery,2023_10,2023,2023-10-01,19.373199142857143,7,512,S2_P009_Ulsan_2023_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
751,P009,Ulsan,refinery,2023_11,2023,2023-11-01,14.777120599999998,5,512,S2_P009_Ulsan_2023_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
752,P009,Ulsan,refinery,2023_12,2023,2023-12-01,28.170330199999995,5,512,S2_P009_Ulsan_2023_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
753,P009,Ulsan,refinery,2024_01,2024,2024-01-01,6.85197775,4,512,S2_P009_Ulsan_2024_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
754,P009,Ulsan,refinery,2024_02,2024,2024-02-01,20.74409575,4,512,S2_P009_Ulsan_2024_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
755,P009,Ulsan,refinery,2024_03,2024,2024-03-01,16.8406885,4,512,S2_P009_Ulsan_2024_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
756,P009,Ulsan,refinery,2024_04,2024,2024-04-01,3.4164805,2,512,S2_P009_Ulsan_2024_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
757,P009,Ulsan,refinery,2024_05,2024,2024-05-01,2.844881,4,512,S2_P009_Ulsan_2024_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
758,P009,Ulsan,refinery,2024_06,2024,2024-06-01,23.1643695,2,512,S2_P009_Ulsan_2024_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
759,P009,Ulsan,refinery,2024_07,2024,2024-07-01,35.599985000000004,3,512,S2_P009_Ulsan_2024_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
760,P009,Ulsan,refinery,2024_08,2024,2024-08-01,22.9326118,5,512,S2_P009_Ulsan_2024_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
761,P009,Ulsan,refinery,2024_09,2024,2024-09-01,17.468581666666665,3,512,S2_P009_Ulsan_2024_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
762,P009,Ulsan,refinery,2024_10,2024,2024-10-01,34.29751475,4,512,S2_P009_Ulsan_2024_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
763,P009,Ulsan,refinery,2024_11,2024,2024-11-01,28.78617225,4,512,S2_P009_Ulsan_2024_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
764,P009,Ulsan,refinery,2024_12,2024,2024-12-01,5.250542285714286,7,512,S2_P009_Ulsan_2024_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
765,P009,Ulsan,refinery,2025_01,2025,2025-01-01,16.5292098,5,512,S2_P009_Ulsan_2025_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
766,P009,Ulsan,refinery,2025_02,2025,2025-02-01,25.245114,2,512,S2_P009_Ulsan_2025_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
767,P009,Ulsan,refinery,2025_03,2025,2025-03-01,19.4167132,5,512,S2_P009_Ulsan_2025_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
768,P009,Ulsan,refinery,2025_04,2025,2025-04-01,15.81180875,4,512,S2_P009_Ulsan_2025_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
769,P009,Ulsan,refinery,2025_05,2025,2025-05-01,23.916957000000004,5,512,S2_P009_Ulsan_2025_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
770,P009,Ulsan,refinery,2025_06,2025,2025-06-01,31.834692,1,512,S2_P009_Ulsan_2025_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
771,P009,Ulsan,refinery,2025_07,2025,2025-07-01,15.924611666666664,6,512,S2_P009_Ulsan_2025_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
772,P009,Ulsan,refinery,2025_08,2025,2025-08-01,26.972150166666665,6,512,S2_P009_Ulsan_2025_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
773,P009,Ulsan,refinery,2025_09,2025,2025-09-01,27.54593,3,512,S2_P009_Ulsan_2025_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
774,P009,Ulsan,refinery,2025_10,2025,2025-10-01,44.45438766666666,3,512,S2_P009_Ulsan_2025_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
775,P009,Ulsan,refinery,2025_11,2025,2025-11-01,26.590367799999996,5,512,S2_P009_Ulsan_2025_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
776,P009,Ulsan,refinery,2025_12,2025,2025-12-01,11.7968084,5,512,S2_P009_Ulsan_2025_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
777,P009,Ulsan,refinery,2026_01,2026,2026-01-01,17.190208000000002,6,512,S2_P009_Ulsan_2026_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
778,P009,Ulsan,refinery,2026_02,2026,2026-02-01,21.552879,4,512,S2_P009_Ulsan_2026_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
779,P009,Ulsan,refinery,2026_03,2026,2026-03-01,22.500972666666662,3,512,S2_P009_Ulsan_2026_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
780,P009,Ulsan,refinery,2026_04,2026,2026-04-01,16.520045333333332,6,512,S2_P009_Ulsan_2026_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
781,P009,Ulsan,refinery,2026_05,2026,2026-05-01,15.86257725,4,512,S2_P009_Ulsan_2026_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
782,P009,Ulsan,refinery,2026_06,2026,2026-06-01,0.035192,1,512,S2_P009_Ulsan_2026_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
783,P010,Kharg,terminal,2019_01,2019,2019-01-01,23.5825785,2,320,S2_P010_Kharg_2019_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
784,P010,Kharg,terminal,2019_02,2019,2019-02-01,24.27049575,4,320,S2_P010_Kharg_2019_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
785,P010,Kharg,terminal,2019_03,2019,2019-03-01,3.6704986666666666,3,320,S2_P010_Kharg_2019_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
786,P010,Kharg,terminal,2019_04,2019,2019-04-01,20.861602333333337,3,320,S2_P010_Kharg_2019_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
787,P010,Kharg,terminal,2019_05,2019,2019-05-01,30.03852566666667,6,320,S2_P010_Kharg_2019_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
788,P010,Kharg,terminal,2019_06,2019,2019-06-01,22.011211833333338,6,320,S2_P010_Kharg_2019_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
789,P010,Kharg,terminal,2019_07,2019,2019-07-01,15.566869666666664,6,320,S2_P010_Kharg_2019_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
790,P010,Kharg,terminal,2019_08,2019,2019-08-01,4.710841285714286,7,320,S2_P010_Kharg_2019_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
791,P010,Kharg,terminal,2019_09,2019,2019-09-01,0.6323021666666667,6,320,S2_P010_Kharg_2019_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
792,P010,Kharg,terminal,2019_10,2019,2019-10-01,12.01840375,4,320,S2_P010_Kharg_2019_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
793,P010,Kharg,terminal,2019_11,2019,2019-11-01,11.0487986,5,320,S2_P010_Kharg_2019_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
794,P010,Kharg,terminal,2019_12,2019,2019-12-01,24.816940333333335,6,320,S2_P010_Kharg_2019_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
795,P010,Kharg,terminal,2020_01,2020,2020-01-01,2.83101675,4,320,S2_P010_Kharg_2020_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
796,P010,Kharg,terminal,2020_02,2020,2020-02-01,7.0275194999999995,4,320,S2_P010_Kharg_2020_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
797,P010,Kharg,terminal,2020_03,2020,2020-03-01,17.439349333333332,3,320,S2_P010_Kharg_2020_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
798,P010,Kharg,terminal,2020_04,2020,2020-04-01,8.240998666666668,6,320,S2_P010_Kharg_2020_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
799,P010,Kharg,terminal,2020_05,2020,2020-05-01,23.3060685,6,320,S2_P010_Kharg_2020_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
800,P010,Kharg,terminal,2020_06,2020,2020-06-01,24.51929583333333,6,320,S2_P010_Kharg_2020_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
801,P010,Kharg,terminal,2020_07,2020,2020-07-01,23.53343442857143,7,320,S2_P010_Kharg_2020_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
802,P010,Kharg,terminal,2020_08,2020,2020-08-01,9.019353666666667,6,320,S2_P010_Kharg_2020_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
803,P010,Kharg,terminal,2020_09,2020,2020-09-01,0.2255534999999999,6,320,S2_P010_Kharg_2020_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
804,P010,Kharg,terminal,2020_10,2020,2020-10-01,0.4491648333333333,6,320,S2_P010_Kharg_2020_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
805,P010,Kharg,terminal,2020_11,2020,2020-11-01,5.3899445,2,320,S2_P010_Kharg_2020_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
806,P010,Kharg,terminal,2020_12,2020,2020-12-01,6.156325666666667,3,320,S2_P010_Kharg_2020_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
807,P010,Kharg,terminal,2021_01,2021,2021-01-01,15.9167284,5,320,S2_P010_Kharg_2021_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
808,P010,Kharg,terminal,2021_02,2021,2021-02-01,13.292732166666664,6,320,S2_P010_Kharg_2021_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
809,P010,Kharg,terminal,2021_03,2021,2021-03-01,18.41766416666667,6,320,S2_P010_Kharg_2021_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
810,P010,Kharg,terminal,2021_04,2021,2021-04-01,26.822441666666663,3,320,S2_P010_Kharg_2021_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
811,P010,Kharg,terminal,2021_05,2021,2021-05-01,17.094535666666665,6,320,S2_P010_Kharg_2021_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
812,P010,Kharg,terminal,2021_06,2021,2021-06-01,21.950036833333332,6,320,S2_P010_Kharg_2021_06.tif,S2,Prithvi-EO-2.0-300M,1024,1
813,P010,Kharg,terminal,2021_07,2021,2021-07-01,19.86573171428571,7,320,S2_P010_Kharg_2021_07.tif,S2,Prithvi-EO-2.0-300M,1024,1
814,P010,Kharg,terminal,2021_08,2021,2021-08-01,3.1956355,6,320,S2_P010_Kharg_2021_08.tif,S2,Prithvi-EO-2.0-300M,1024,1
815,P010,Kharg,terminal,2021_09,2021,2021-09-01,8.023714,6,320,S2_P010_Kharg_2021_09.tif,S2,Prithvi-EO-2.0-300M,1024,1
816,P010,Kharg,terminal,2021_10,2021,2021-10-01,0.7769672000000001,5,320,S2_P010_Kharg_2021_10.tif,S2,Prithvi-EO-2.0-300M,1024,1
817,P010,Kharg,terminal,2021_11,2021,2021-11-01,9.053134166666666,6,320,S2_P010_Kharg_2021_11.tif,S2,Prithvi-EO-2.0-300M,1024,1
818,P010,Kharg,terminal,2021_12,2021,2021-12-01,6.378038500000001,4,320,S2_P010_Kharg_2021_12.tif,S2,Prithvi-EO-2.0-300M,1024,1
819,P010,Kharg,terminal,2022_01,2022,2022-01-01,11.19654125,4,320,S2_P010_Kharg_2022_01.tif,S2,Prithvi-EO-2.0-300M,1024,1
820,P010,Kharg,terminal,2022_02,2022,2022-02-01,14.1240848,5,320,S2_P010_Kharg_2022_02.tif,S2,Prithvi-EO-2.0-300M,1024,1
821,P010,Kharg,terminal,2022_03,2022,2022-03-01,16.047564,4,320,S2_P010_Kharg_2022_03.tif,S2,Prithvi-EO-2.0-300M,1024,1
822,P010,Kharg,terminal,2022_04,2022,2022-04-01,16.1124552,5,320,S2_P010_Kharg_2022_04.tif,S2,Prithvi-EO-2.0-300M,1024,1
823,P010,Kharg,terminal,2022_05,2022,2022-05-01,16.256315,5,320,S2_P010_Kharg_2022_05.tif,S2,Prithvi-EO-2.0-300M,1024,1
