date,rs:P001,rs:P002,rs:P003,rs:P004,rs:P005,rs:P006,rs:P007,rs:P008,rs:P009,rs:P010,rs:P011,sh:P001,sh:P002,sh:P003,sh:P004,sh:P005,sh:P006,sh:P007,sh:P008,sh:P009,sh:P010,sh:P011,sh:hormuz,sh:suez,sh:malacca,sh:mandeb,sh:panama,sh:cape
2021-08-06,0.03483178,0.03434942,0.039269917,0.035260685,0.03432532,0.034786467,0.032701276,0.036567852,0.03319033,0.034636613,0.036450442,0.03676464,0.036646217,0.036816053,0.036272697,0.03697852,0.036599662,0.03701489,0.03668048,0.036737025,0.03640476,0.03734291,0.034734424,0.03473085,0.034290597,0.034788366,0.035043724,0.035784036
2021-08-13,0.034854718,0.03564974,0.039432846,0.035982758,0.03473011,0.036414914,0.03402322,0.036818266,0.03397288,0.035769235,0.037853472,0.036322773,0.036302082,0.03627222,0.036393363,0.03657065,0.03644609,0.03664117,0.03628385,0.036269672,0.036251377,0.03657639,0.033718217,0.03362877,0.03376642,0.034294,0.034292515,0.03446828
2021-08-20,0.03411225,0.0384084,0.040020272,0.03484039,0.033898845,0.04084713,0.036958773,0.040468764,0.03347746,0.037803877,0.041337624,0.035309933,0.0348399,0.035315275,0.03474194,0.0351907,0.034725446,0.035699908,0.035235602,0.034948476,0.035656527,0.036126122,0.033490516,0.033279438,0.032687377,0.03369007,0.033332102,0.033556886
2021-08-27,0.035081655,0.037006848,0.039568894,0.035883836,0.0352192,0.03855378,0.035942364,0.038227733,0.033847667,0.037075035,0.04080027,0.03548706,0.03531852,0.0353687,0.035221543,0.035636544,0.035370804,0.03569219,0.03565179,0.035571318,0.037555672,0.035495944,0.033338618,0.032918815,0.032654572,0.033276934,0.033435512,0.034798123
2021-09-03,0.034603283,0.03787296,0.03982437,0.037482318,0.035835065,0.039440557,0.038123477,0.037588727,0.03516353,0.03867125,0.042603157,0.03486562,0.03519892,0.034900308,0.0346204,0.03524255,0.034763914,0.036877908,0.035736457,0.034986615,0.033983324,0.03486904,0.032361235,0.03262592,0.032292817,0.03275511,0.033062324,0.033648778
2021-09-10,0.034806516,0.036131773,0.03984964,0.038076803,0.036053292,0.038343765,0.037093982,0.036554962,0.03550618,0.038161032,0.040581957,0.034944713,0.03537815,0.03574896,0.03512527,0.03569653,0.03474845,0.03532883,0.035406735,0.035466656,0.035444625,0.035039153,0.032811258,0.03364359,0.03291435,0.033295345,0.033628114,0.03421934
2021-09-17,0.035951503,0.03424597,0.037424088,0.03752192,0.036610007,0.035175722,0.03462901,0.034684967,0.03508673,0.03611534,0.037868854,0.035247177,0.035889003,0.036297202,0.03488516,0.03641679,0.035509285,0.036291733,0.03607087,0.03592511,0.035888754,0.036105476,0.03438349,0.035249323,0.034339216,0.03492549,0.03529853,0.035963237
2021-09-24,0.03598499,0.036458686,0.037671793,0.037749235,0.036574595,0.035794795,0.036308013,0.035513304,0.035841033,0.037192676,0.03971596,0.034840606,0.035446573,0.035730347,0.034349598,0.035610743,0.034950502,0.035783682,0.035597127,0.035755105,0.035482332,0.035339016,0.03368476,0.034654684,0.033805717,0.034136616,0.03477035,0.03525719
2021-10-01,0.035044163,0.036780953,0.039036047,0.03740621,0.035345443,0.037347727,0.03797583,0.03739227,0.034986757,0.037458967,0.039829202,0.03542471,0.035420783,0.03541724,0.03533072,0.03565706,0.035809267,0.036052626,0.036185548,0.035507977,0.035124905,0.035471857,0.032895014,0.033121634,0.033120878,0.033517737,0.03344229,0.033896193
2021-10-08,0.034556564,0.035407595,0.039226413,0.03724019,0.03485401,0.035182454,0.036532737,0.036592647,0.033622097,0.036855932,0.04127643,0.0360432,0.036206514,0.03662126,0.035563394,0.03694439,0.035768703,0.036798947,0.036257926,0.036446933,0.035564527,0.03589471,0.032646783,0.03370218,0.03257502,0.03327773,0.033215117,0.03512562
2021-10-15,0.034018915,0.03600424,0.040021595,0.037012458,0.034099977,0.03643602,0.037984684,0.03904651,0.033572927,0.03722703,0.040807277,0.03572329,0.035834037,0.03604305,0.035453923,0.03627863,0.03626224,0.0361908,0.035995856,0.0360663,0.03582103,0.036142778,0.032799553,0.03276415,0.032324247,0.0330844,0.03305494,0.03392908
2021-10-22,0.034852184,0.03700626,0.03890363,0.036223806,0.03432569,0.03624341,0.037635103,0.03904376,0.03442965,0.03704132,0.040743724,0.035741895,0.0354648,0.035349973,0.035779245,0.035809457,0.035724603,0.036171734,0.036289863,0.03570241,0.036091622,0.035972096,0.033598617,0.032668766,0.032824382,0.033260666,0.03300448,0.03409686
2021-10-29,0.03422159,0.0366247,0.038908824,0.036217276,0.034002062,0.03540338,0.03661422,0.038550496,0.033980068,0.037180465,0.040673047,0.03572895,0.035494875,0.035713136,0.03484881,0.036157466,0.03545926,0.03582093,0.035989035,0.035792064,0.035192512,0.036247335,0.03392688,0.034271047,0.03334475,0.03402049,0.03418653,0.035429828
2021-11-05,0.034364056,0.037031174,0.038965687,0.0373606,0.034088828,0.03592795,0.037574727,0.0386192,0.034077186,0.037121367,0.041290488,0.035628848,0.035661135,0.03592299,0.035085008,0.035821125,0.035347745,0.036791787,0.035720967,0.03548946,0.034971647,0.035578825,0.03366506,0.033337824,0.03300373,0.033832844,0.033328425,0.03439132
2021-11-12,0.03465404,0.0373318,0.039708015,0.037631135,0.03421908,0.03624499,0.037902307,0.03938301,0.03476533,0.03723714,0.04218338,0.035156764,0.0355379,0.035683744,0.03501101,0.035429247,0.035470597,0.035845544,0.035757855,0.035493538,0.035581753,0.035953388,0.032830626,0.03297644,0.032785688,0.033094805,0.032843687,0.033287227
2021-11-19,0.036725823,0.03673178,0.03717374,0.037653714,0.036331177,0.034880593,0.03633732,0.036480762,0.036597557,0.03678171,0.038481474,0.035927698,0.035596073,0.03573389,0.035421528,0.03586857,0.035677887,0.03578157,0.0357228,0.035571598,0.03540294,0.035861805,0.033769038,0.033512052,0.033140536,0.03397634,0.033974614,0.034885414
2021-11-26,0.03498009,0.03710606,0.03714058,0.03678117,0.034909453,0.033484377,0.035620168,0.03582223,0.03642862,0.036724202,0.03841281,0.035576675,0.03569042,0.036063783,0.034933057,0.036477074,0.036356736,0.03581897,0.035551,0.036189597,0.03532327,0.03623573,0.03475912,0.034961786,0.033535615,0.03468698,0.034749098,0.035681322
2021-12-03,0.035790607,0.0352004,0.037198503,0.035874866,0.03592057,0.03341663,0.034172375,0.03484258,0.034535542,0.036444552,0.037241515,0.03665015,0.03657174,0.036422312,0.036064982,0.0367551,0.03708422,0.0366301,0.036628634,0.03661106,0.03675259,0.03679579,0.03426728,0.034635328,0.03331364,0.034262307,0.034768812,0.035147805
2021-12-10,0.03518069,0.03339696,0.03533436,0.033315785,0.035712358,0.032049842,0.032058142,0.032536894,0.033738174,0.034728434,0.0358751,0.03780122,0.038029097,0.038141962,0.03684899,0.038349632,0.03836273,0.038533375,0.038063705,0.038244724,0.037574068,0.03771317,0.03419304,0.034461785,0.0334622,0.034457568,0.03525739,0.036578573
2021-12-17,0.036145795,0.036780342,0.036160488,0.03970957,0.036510777,0.03276666,0.036938176,0.03443453,0.036274344,0.03673459,0.04077401,0.03587824,0.03598218,0.036049165,0.035708033,0.036090218,0.036006443,0.036540642,0.035956018,0.03605755,0.03523718,0.036049258,0.03333609,0.033593163,0.032561213,0.03387156,0.033595193,0.034258585
2021-12-24,0.03619061,0.035006337,0.036135655,0.03755638,0.03672291,0.033599004,0.034538925,0.03450703,0.03485484,0.03603373,0.038495623,0.03635303,0.03650694,0.03621307,0.03608349,0.036277883,0.03623905,0.03676274,0.036688376,0.036553733,0.03638408,0.036358774,0.034045927,0.03427189,0.0333441,0.034298792,0.0346756,0.035301507
2021-12-31,0.036894664,0.03586096,0.03618398,0.038644884,0.03651348,0.033757053,0.035983577,0.03556426,0.03543963,0.03591629,0.039791852,0.03557453,0.03587661,0.035568383,0.035057098,0.03569086,0.03557606,0.036206473,0.035761677,0.035516165,0.035566404,0.03699175,0.033796392,0.034817435,0.032655977,0.03571108,0.03409646,0.034985986
2022-01-07,0.035777453,0.03481639,0.036673356,0.03489509,0.03542832,0.03369252,0.032375365,0.035232864,0.033546716,0.035391964,0.036150444,0.037009902,0.037353076,0.037194036,0.0368072,0.03726864,0.037337404,0.037707776,0.037320003,0.03702137,0.038248256,0.038119957,0.033984177,0.03419405,0.03259144,0.03492573,0.03405329,0.034883276
2022-01-14,0.034771524,0.033303898,0.034062345,0.035065584,0.036146257,0.032233275,0.03208844,0.03178472,0.03375198,0.03401698,0.03672207,0.037327167,0.037607376,0.037883684,0.03663733,0.038021952,0.03713757,0.037349,0.03795273,0.037785742,0.03685977,0.03785041,0.034776367,0.03611664,0.033750083,0.035973534,0.03585605,0.03716755
2022-01-21,0.035812434,0.034582797,0.035326585,0.036560625,0.03574086,0.03262782,0.033170152,0.03336662,0.033746988,0.03487248,0.03767819,0.03733449,0.037229776,0.03736417,0.036678825,0.037379593,0.037546873,0.03754667,0.037491046,0.037228506,0.036689043,0.037772574,0.03404696,0.03442989,0.03297629,0.03440293,0.03481944,0.03557738
