date,gate_finance_mean,gate_finance_std,gate_finance_lo,gate_finance_hi,gate_rs_mean,gate_rs_std,gate_rs_lo,gate_rs_hi,gate_shipping_mean,gate_shipping_std,gate_shipping_lo,gate_shipping_hi
2021-04-02,0.5215962330500284,0.20234306722887047,0.319253165821158,0.723939300278899,0.27464092274506885,0.07716467242152544,0.1974762503235434,0.35180559516659426,0.20376281316081682,0.12665426875082753,0.0771085444099893,0.3304170819116443
2021-04-09,0.5181531210740408,0.19834023521334906,0.3198128858606917,0.7164933562873899,0.2787077873945236,0.07272395855104712,0.2059838288434765,0.35143174594557075,0.20313908408085504,0.1274833036663208,0.07565578041453425,0.33062238774717584
2021-04-16,0.5206966797510783,0.20081593043613888,0.31988074931493937,0.7215126101872171,0.2666051735480626,0.07768846029066688,0.18891671325739573,0.3442936338387295,0.21269813055793443,0.1254599792385986,0.08723815131933582,0.33815810979653305
2021-04-23,0.39566171169281006,0.08014671416744572,0.3155149975253643,0.4758084258602558,0.34875890612602234,0.019761798148620332,0.328997107977402,0.3685207042746427,0.2555793672800064,0.09871599640987228,0.15686337087013413,0.3542953636898787
2021-04-30,0.4076683024565379,0.09465793782248344,0.31301036463405446,0.5023262402790214,0.3445550501346588,0.01501446309141171,0.3295405870432471,0.3595695132260705,0.24777662505706152,0.09982996493794051,0.147946660119121,0.34760658999500205
2021-05-07,0.40322838226954144,0.1054182505924002,0.2978101316771412,0.5086466328619417,0.34363726774851483,0.0007171490690379948,0.34292011867947686,0.3443544168175528,0.2531343375643094,0.10613469763885153,0.1469996399254579,0.35926903520316095
2021-05-14,0.4104015529155731,0.09549881360291809,0.314902739312655,0.5059003665184912,0.33891046047210693,0.015883012194810905,0.323027448277296,0.35479347266691785,0.25068797667821247,0.09848189369031854,0.15220608298789393,0.349169870368531
2021-05-21,0.40452850858370465,0.09394675267183128,0.31058175591187337,0.49847526125553593,0.3460288941860199,0.0071032827723240015,0.33892561141369587,0.3531321769583439,0.24944262206554413,0.09832707586780745,0.15111554619773668,0.34776969793335155
2021-05-28,0.4071821371714274,0.08800536600835346,0.31917677116307397,0.4951875031797809,0.3491825759410858,0.01226058612637909,0.3369219898147067,0.3614431620674649,0.2436352695027987,0.09618424543431778,0.14745102406848093,0.3398195149371165
2021-06-04,0.4120300014813741,0.09055931956782608,0.321470681913548,0.5025893210492002,0.3399800757567088,0.015428851917786354,0.32455122383892243,0.35540892767449517,0.24798991034428278,0.09964047091905956,0.14834943942522322,0.34763038126334234
2021-06-11,0.40775877237319946,0.09965497690915052,0.3081037954640489,0.50741374928235,0.3476698398590088,0.010623508159991364,0.33704633169901743,0.35829334801900015,0.2445713703831037,0.09187854768388165,0.15269282269922205,0.3364499180669853
2021-06-18,0.4008104205131531,0.07878256972399045,0.32202785078916263,0.4795929902371435,0.358770618836085,0.004088834582880043,0.35468178425320496,0.3628594534189651,0.24041899045308432,0.08063052429194793,0.1597884661611364,0.32104951474503224
2021-06-25,0.4100511272748311,0.09578741107304312,0.314263716201788,0.5058385383478743,0.3486783007780711,0.009367669658457638,0.33931063111961346,0.35804597043652875,0.24127058188120523,0.09291297269627169,0.14835760918493354,0.33418355457747695
2021-07-02,0.3970686197280884,0.0857583663319075,0.3113102533961809,0.48282698605999586,0.357435276110967,0.006144048739830706,0.35129122737113627,0.3635793248507977,0.2454961066444715,0.0912676628759617,0.1542284437685098,0.3367637695204332
2021-07-09,0.40210145711898804,0.0828552120623572,0.31924624505663085,0.4849566691813452,0.3514833947022756,0.013574019806713038,0.33790937489556255,0.3650574145089886,0.24641516307989755,0.09217206059648478,0.15424310248341278,0.33858722367638233
2021-07-16,0.3975953658421834,0.08366526346800456,0.31393010237417884,0.481260629310188,0.3592761158943176,0.006676381887140917,0.3525997340071767,0.36595249778145855,0.24312848846117655,0.09032193198247752,0.152806556478699,0.3334504204436541
2021-07-23,0.3751691182454427,0.01094191351092826,0.3642272047345144,0.38611103175637096,0.5048716564973196,0.019507708951002758,0.48536394754631684,0.5243793654483223,0.11995923270781834,0.01205246756627025,0.1079067651415481,0.1320117002740886
2021-07-30,0.37261971831321716,0.022107650522900136,0.350512067790317,0.3947273688361173,0.511678566535314,0.032736247511804525,0.4789423190235094,0.5444148140471184,0.11570174992084503,0.020446001478404228,0.09525574844244081,0.13614775139924926
2021-08-06,0.37987245122591656,0.018841701252507805,0.3610307499734088,0.39871415247842434,0.5040770471096039,0.014190868358734681,0.4898861787508692,0.5182679154683386,0.11605048427979152,0.016506194284917168,0.09954428999487436,0.13255667856470868
2021-08-13,0.37816078464190167,0.01789048365968642,0.36027030098221524,0.3960512683015881,0.5023742318153381,0.02571967223721387,0.47665455957812425,0.528093904052552,0.11946496615807216,0.020954001840885413,0.09851096431718674,0.14041896799895756
2021-08-20,0.36886903643608093,0.020071121841122752,0.3487979145949582,0.3889401582772037,0.5186378558476766,0.01809312664109853,0.5005447292065781,0.5367309824887752,0.1124931126832962,0.014170068565516022,0.09832304411778019,0.12666318124881223
2021-08-27,0.3794236083825429,0.0163926207290699,0.363030987653473,0.3958162291116128,0.5025129715601603,0.028008962956782475,0.4745040086033778,0.5305219345169427,0.1180633728702863,0.019551523499528108,0.09851184937075819,0.13761489636981442
2021-09-03,0.38652340571085614,0.016760233980737182,0.36976317173011897,0.4032836396915933,0.49521074692408246,0.027816747490088105,0.46739399943399434,0.5230274944141705,0.11826584736506145,0.02126616725556572,0.09699968010949572,0.13953201462062717
2021-09-10,0.3925391137599945,0.011155422874754867,0.38138369088523966,0.40369453663474936,0.48874067266782123,0.01951069678179035,0.4692299758860309,0.5082513694496116,0.1187202235062917,0.013914033724692132,0.10480618978159957,0.13263425723098382
2021-09-17,0.3821317255496979,0.011091002034220757,0.3710407235154771,0.39322272758391863,0.49870620171229046,0.022723212565724113,0.47598298914656634,0.5214294142780146,0.11916207025448482,0.014345303501542223,0.10481676675294259,0.13350737375602703
2021-09-24,0.3802788257598877,0.013607154025827121,0.36667167173406057,0.3938859797857148,0.5034206211566925,0.02446275332082165,0.47895786783587085,0.5278833744775142,0.1163005456328392,0.016623302719308095,0.09967724291353111,0.1329238483521473
2021-10-01,0.37950477997461957,0.008264672333309147,0.37124010764131044,0.3877694523079287,0.5034492413202921,0.017118243073517284,0.48633099824677484,0.5205674843938094,0.11704590668280919,0.012080761065116024,0.10496514561769317,0.12912666774792522
2021-10-08,0.3752739628156026,0.004692567586528013,0.3705813952290746,0.37996653040213063,0.5046325127283732,0.01384140967484116,0.490791103053532,0.5184739224032143,0.12009352693955104,0.009157533170625889,0.11093599376892516,0.12925106011017692
2021-10-15,0.38011529048283893,0.0074576376611379894,0.37265765282170094,0.3875729281439769,0.49832504987716675,0.02032492523055603,0.47800012464661074,0.5186499751077228,0.12155963480472565,0.013832839532262138,0.10772679527246351,0.13539247433698778
2021-10-22,0.36428695917129517,0.02128505187694713,0.34300190729434804,0.3855720110482423,0.39981768528620404,0.1037860737400187,0.29603161154618535,0.5036037590262228,0.23589537292718887,0.10291850543973062,0.13297686748745824,0.3388138783669195
2021-10-29,0.36974286039670307,0.017698450799758698,0.3520444095969444,0.38744131119646175,0.3970795472462972,0.10799114184460272,0.28908840540169445,0.5050706890908999,0.23317758242289224,0.10335317552470308,0.12982440689818917,0.33653075794759535
2021-11-05,0.3649703462918599,0.022285343392120446,0.34268500289973947,0.3872556896839804,0.39881014823913574,0.10964107592481644,0.2891690723143193,0.5084512241639522,0.2362194831172625,0.1066762907583065,0.129543192358956,0.342895773875569
2021-11-12,0.3650854825973511,0.019134035945200217,0.34595144665215083,0.3842195185425513,0.40184744199117023,0.11153693935581027,0.29031050263535996,0.5133843813469805,0.23306707541147867,0.10312187321724217,0.1299452021942365,0.33618894862872084
2021-11-19,0.3687579035758972,0.010286983552023964,0.35847092002387326,0.37904488712792117,0.4065014719963074,0.10575844818400855,0.30074302381229884,0.512259920180316,0.22474060704310736,0.09941774240271066,0.12532286464039671,0.324158349445818
2021-11-26,0.3733128607273102,0.010967312094834425,0.36234554863247576,0.3842801728221446,0.4030819336573283,0.11139484666776414,0.29168708698956414,0.5144767803250925,0.223605178296566,0.10396245049809005,0.11964272779847596,0.32756762879465606
2021-12-03,0.3651196360588074,0.019690724668054067,0.3454289113907533,0.3848103607268614,0.4117750624815623,0.10948887498001035,0.30228618750155195,0.5212639374615726,0.22310534119606018,0.10406705656570953,0.11903828463035065,0.3271723977617697
2021-12-10,0.3623998860518138,0.024738246527966773,0.337661639523847,0.3871381325797806,0.41305341323216754,0.11353226157244699,0.29952115165972054,0.5265856748046145,0.22454670816659927,0.10626510638167692,0.11828160178492235,0.3308118145482762
2021-12-17,0.37287087241808575,0.019391246843595295,0.3534796255744905,0.39226211926168103,0.4105081856250763,0.11675746996507176,0.29375071566000455,0.527265655590148,0.21662094195683798,0.10580946723633841,0.11081147472049957,0.3224304091931764
2021-12-24,0.3648158609867096,0.027268209929477993,0.3375476510572316,0.3920840709161876,0.41455188393592834,0.11882875503441957,0.29572312890150876,0.5333806389703479,0.22063225756088892,0.11012005594415342,0.1105122016167355,0.3307523135050423
2021-12-31,0.363820880651474,0.022513459927152278,0.34130742072432174,0.38633434057862626,0.4128888050715129,0.11929518225467188,0.293593622816841,0.5321839873261848,0.22329027702411017,0.11266779677809818,0.11062248024601198,0.3359580738022083
2022-01-07,0.36251120766003925,0.022845555507118025,0.3396656521529212,0.3853567631671573,0.4180963337421417,0.11884290412426314,0.2992534296178786,0.5369392378664049,0.2193924387296041,0.11283692053576594,0.10655551819383816,0.33222935926537
2022-01-14,0.3681016763051351,0.025409431888009083,0.342692244417126,0.39351110819314417,0.40506330132484436,0.12174599969365096,0.2833173016311934,0.5268093010184953,0.22683501243591309,0.11491561268784009,0.111919399748073,0.3417506251237532
2022-01-21,0.340003103017807,0.024650505546750363,0.31535259747105665,0.36465360856455736,0.3373514811197917,0.0008378557918120727,0.3365136253279796,0.33818933691160374,0.3226453463236491,0.025459257088251353,0.29718608923539774,0.34810460341190047
2022-01-28,0.3432578444480896,0.02468150515896615,0.31857633928912343,0.36793934960705577,0.3362986942132314,0.0010971575235937871,0.3352015366896376,0.3373958517368252,0.32044345140457153,0.02397128858998416,0.2964721628145874,0.3444147399945557
2022-02-04,0.3425420920054118,0.026380121719501957,0.31616197028590987,0.36892221372491374,0.33541040619214374,0.013349493456215032,0.3220609127359287,0.3487598996483588,0.32204748193422955,0.025804475543757057,0.2962430063904725,0.3478519574779866
2022-02-11,0.3430863320827484,0.02722792545343049,0.3158584066293179,0.3703142575361789,0.3400152027606964,0.007951473372161576,0.33206372938853485,0.347966676132858,0.3168984353542328,0.02623846351810003,0.29065997183613274,0.34313689887233284
2022-02-18,0.3399065434932709,0.028903118194474022,0.3110034252987969,0.36880966168774487,0.33728452523549396,0.012436670347986062,0.3248478548875079,0.34972119558348,0.322808971007665,0.031493011439854945,0.29131595956781003,0.3543019824475199
2022-02-25,0.34168485800425213,0.02942565431727173,0.3122592036869804,0.37111051232152387,0.3388737042744954,0.008134853961506247,0.33073885031298916,0.3470085582360017,0.31944143772125244,0.0288547725872145,0.29058666513403797,0.3482962103084669
2022-03-04,0.3429022630055745,0.03554991789343683,0.3073523451121377,0.37845218089901134,0.3354310194651286,0.013438115272886544,0.3219929041922421,0.3488691347380151,0.3216667075951894,0.03553562269328801,0.28613108490190137,0.3572023302884774
2022-03-11,0.35400456190109253,0.03148101731367705,0.3225235445874155,0.38548557921476956,0.33126787344614667,0.008559953322095056,0.3227079201240516,0.33982782676824175,0.3147275547186534,0.03252382382832491,0.28220373089032846,0.3472513785469783
2022-03-18,0.35262824098269147,0.03370835954127853,0.3189198814414129,0.38633660052397,0.33204468091328937,0.009432094636895143,0.3226125862763942,0.3414767755501845,0.31532708803812665,0.033010702004293235,0.2823163860338334,0.3483377900424199
2022-03-25,0.3494906226793925,0.03625923048838599,0.31323139219100654,0.3857498531677785,0.3363772928714752,0.011361461438243105,0.3250158314332321,0.34773875430971835,0.31413206458091736,0.029951291838688616,0.28418077274222875,0.34408335641960597
2022-04-01,0.3508973717689514,0.03029612340201815,0.32060124836693327,0.38119349517096957,0.33650797605514526,0.004898572938036935,0.33160940311710835,0.3414065489931822,0.31259464224179584,0.030224677067523586,0.28236996517427226,0.3428193193093194
2022-04-08,0.35149307052294415,0.02961658293476879,0.3218764875881754,0.3811096534577129,0.33043338855107623,0.006151257228350477,0.32428213132272576,0.3365846457794267,0.3180735210577647,0.027195290558426167,0.29087823049933853,0.3452688116161909
2022-04-15,0.34834442536036175,0.03034686704721345,0.3179975583131483,0.3786912924075752,0.33630065123240155,0.005890864609299576,0.330409786623102,0.3421915158417011,0.31535494327545166,0.03171992109792995,0.28363502217752173,0.3470748643733816
2022-04-22,0.3725447456041972,0.01795119453742743,0.35459355106676976,0.39049594014162464,0.32775554060935974,0.0071389853015938675,0.3206165553077659,0.3348945259109536,0.29969970385233563,0.013313345347527268,0.28638635850480837,0.3130130491998629
2022-04-29,0.37653709451357525,0.019876686775839897,0.35666040773773533,0.3964137812894152,0.32621851563453674,0.00936294403793373,0.316855571596603,0.3355814596724705,0.297244389851888,0.01984654334554419,0.2773978465063438,0.3170909331974322
