date,rs:P001,rs:P002,rs:P003,rs:P004,rs:P005,rs:P006,rs:P007,rs:P008,rs:P009,rs:P010,rs:P011,sh:P001,sh:P002,sh:P003,sh:P004,sh:P005,sh:P006,sh:P007,sh:P008,sh:P009,sh:P010,sh:P011,sh:hormuz,sh:suez,sh:malacca,sh:mandeb,sh:panama,sh:cape
2022-04-22,0.03812462,0.03370805,0.03897602,0.040429562,0.035716407,0.04015709,0.034508158,0.036339205,0.03399241,0.03757038,0.040872835,0.035348535,0.035638396,0.034967747,0.03656799,0.035232283,0.034932375,0.035203964,0.03566642,0.035055883,0.034087233,0.035150718,0.03396941,0.0331399,0.03365641,0.033919375,0.033577885,0.033490777
2022-04-29,0.03730843,0.033857428,0.03882055,0.03937868,0.03508985,0.03853861,0.034180135,0.036620297,0.0340797,0.037686538,0.039607007,0.03584279,0.03610298,0.035352696,0.036029976,0.035622783,0.035508938,0.03578159,0.035455126,0.03551698,0.035655376,0.035586357,0.033903822,0.033392858,0.03382594,0.033815652,0.03361033,0.033828586
2022-05-06,0.036137227,0.034475334,0.04020374,0.04074882,0.034928568,0.03849853,0.035011616,0.036925487,0.03428129,0.039950997,0.040824126,0.035921022,0.036151264,0.034889624,0.036469795,0.0351229,0.0356921,0.034722228,0.035796154,0.035328686,0.03572012,0.03470699,0.03299937,0.03248209,0.033828426,0.032928113,0.032872856,0.032382514
2022-05-13,0.03599942,0.033539087,0.040234864,0.040597916,0.03468631,0.037907176,0.033558562,0.036524296,0.033714887,0.038730435,0.040282954,0.03578353,0.035800956,0.035243116,0.03526964,0.035829313,0.035405807,0.035451803,0.035644595,0.03549289,0.034675833,0.036425717,0.033668905,0.03374386,0.033204634,0.034272365,0.033747934,0.034563176
2022-05-20,0.035834666,0.03319632,0.039526448,0.04026181,0.034756467,0.03874791,0.03306178,0.036405332,0.033383653,0.03811501,0.039592028,0.036495056,0.03649281,0.035854265,0.036062114,0.03615136,0.036485244,0.035543736,0.035981134,0.03607683,0.036195606,0.035324834,0.033339053,0.033032507,0.033228897,0.033340607,0.03365193,0.0338626
2022-05-27,0.03755781,0.033098664,0.03787943,0.03941174,0.03529691,0.039851435,0.032954175,0.037793815,0.033670016,0.03664009,0.03838051,0.03629771,0.036499795,0.0357006,0.035839625,0.03612026,0.03614443,0.0358363,0.03598321,0.03608121,0.0351232,0.035704978,0.033866074,0.033294726,0.03308335,0.03362248,0.033790052,0.034477405
2022-06-03,0.037931748,0.03350196,0.03874481,0.03935109,0.035580054,0.04126934,0.033526853,0.038165335,0.033562273,0.03762214,0.03900349,0.036098488,0.036013678,0.0351991,0.036688775,0.035584297,0.0362934,0.036659755,0.036241844,0.0358651,0.03492844,0.035700962,0.033115204,0.0321657,0.03317453,0.03302603,0.03237874,0.032606833
2022-06-10,0.036860973,0.034701012,0.03883595,0.040253278,0.035495654,0.041599676,0.034946695,0.03824562,0.03395754,0.038320713,0.039298505,0.03534558,0.03540472,0.034823008,0.035484243,0.03489965,0.03545618,0.037492476,0.035805915,0.03467736,0.034469433,0.036480825,0.033139616,0.03215509,0.03270214,0.03327843,0.03283142,0.033038292
2022-06-17,0.036595833,0.03601682,0.0389026,0.038589753,0.035856076,0.04067337,0.03663805,0.037635736,0.035128877,0.038555387,0.03882184,0.034874797,0.034996096,0.034948237,0.035636194,0.03472468,0.035138343,0.03472411,0.0351871,0.034316637,0.03442132,0.035018343,0.034122914,0.03330976,0.033836853,0.033982873,0.033745892,0.033601508
2022-06-24,0.037771434,0.033607803,0.036958076,0.03780646,0.036193646,0.039618324,0.03417807,0.037059285,0.0348907,0.036035117,0.037648845,0.035505444,0.035452496,0.035418406,0.035360694,0.035689,0.034991838,0.03559795,0.035763472,0.035445847,0.036450434,0.0359295,0.03421727,0.034458987,0.033380844,0.035294577,0.034373276,0.034902222
2022-07-01,0.03642867,0.034490284,0.038983006,0.037363656,0.03569346,0.040073738,0.03451192,0.036695525,0.03370805,0.037919093,0.039167076,0.03650088,0.036487773,0.035730764,0.03588857,0.035683,0.036447886,0.035944074,0.036159202,0.035779238,0.035377417,0.036210943,0.03332929,0.032750443,0.03270641,0.033582896,0.033118952,0.033267725
2022-07-08,0.038072523,0.03357161,0.038465135,0.036560558,0.035128474,0.03982877,0.03415313,0.03745123,0.033891693,0.03699964,0.038073003,0.03594315,0.035554476,0.035613235,0.03538093,0.03579717,0.035508417,0.03726383,0.03586854,0.0354129,0.035232745,0.03593706,0.033840407,0.034059197,0.032916024,0.034438964,0.0339269,0.035110243
2022-07-15,0.037092123,0.034728743,0.037577923,0.03674047,0.035759438,0.038498044,0.035120804,0.036352966,0.034610115,0.036712952,0.037523985,0.0358872,0.035617474,0.035638038,0.0353991,0.035819717,0.035739936,0.036029533,0.036226172,0.035324097,0.03634956,0.0361903,0.034152623,0.03394077,0.03370182,0.034603804,0.03402476,0.034637544
2022-07-22,0.03621319,0.036914963,0.03674975,0.03565614,0.036731437,0.03528501,0.037220236,0.036131334,0.036293767,0.036884785,0.037861608,0.036003172,0.03555556,0.0354809,0.035492163,0.03561324,0.035887167,0.036196962,0.035782922,0.03548769,0.035800193,0.03609351,0.034041613,0.033753324,0.033926234,0.034509264,0.034181044,0.03425282
2022-07-29,0.037111923,0.03737721,0.036940586,0.03538742,0.036880188,0.0366083,0.038103096,0.03588812,0.03672896,0.037131947,0.039043434,0.035557065,0.035629466,0.03535429,0.03518799,0.035328686,0.035737254,0.036334217,0.03581845,0.035057355,0.03589635,0.035857767,0.033487722,0.033143353,0.0330224,0.034147374,0.03366176,0.03357729
2022-08-05,0.035820145,0.040269367,0.039674316,0.037178352,0.03686957,0.038982503,0.040583976,0.039660484,0.037591342,0.040373296,0.03876235,0.033836983,0.033375666,0.033256683,0.033751696,0.03350559,0.03388349,0.03500125,0.033951156,0.033205338,0.034651417,0.03420206,0.033797346,0.03317052,0.033623956,0.03412099,0.03356024,0.03333996
