date,gate_finance_mean,gate_finance_std,gate_finance_lo,gate_finance_hi,gate_shipping_mean,gate_shipping_std,gate_shipping_lo,gate_shipping_hi
2023-03-03,0.6044821242491404,0.09761131285927781,0.5068708113898626,0.7020934371084182,0.39551782608032227,0.09761132671824573,0.2979064993620765,0.493129152798568
2023-03-10,0.6186690926551819,0.08143640923270501,0.5372326834224769,0.7001055018878869,0.3813309371471405,0.08143642857512019,0.2998945085720203,0.4627673657222607
2023-03-17,0.6228963931401571,0.09358709804572689,0.5293092950944303,0.716483491185884,0.37710357705752057,0.09358708031535068,0.2835164967421699,0.47069065737287125
2023-03-24,0.5992128948370615,0.0982094794879633,0.5010034153490982,0.6974223743250249,0.4007871051629384,0.09820946942221895,0.3025776357407195,0.49899657458515734
2023-03-31,0.6052211622397105,0.09101436912474851,0.514206793114962,0.6962355313644589,0.3947788377602895,0.0910143860852941,0.3037644516749954,0.4857932238455836
2023-04-07,0.6054036021232605,0.09941872369657787,0.5059848784266826,0.7048223258198384,0.3945963680744171,0.09941874538597978,0.29517762268843734,0.4940151134603969
2023-04-14,0.6121196746826172,0.10317345987412194,0.5089462148084952,0.7152931345567392,0.3878803352514903,0.10317346126054268,0.28470687399094763,0.49105379651203296
2023-04-21,0.650961180528005,0.16904440296327963,0.4819167775647254,0.8200055834912846,0.34903881698846817,0.16904438849528702,0.17999442849318115,0.5180832054837552
2023-04-28,0.6509035229682922,0.16167894742946107,0.48922457553883114,0.8125824703977533,0.34909651180108386,0.1616789221534012,0.18741758964768265,0.5107754339544851
2023-05-05,0.652097225189209,0.1688543202952326,0.48324290489397637,0.8209515454844416,0.347902812063694,0.16885433317644657,0.17904847888724743,0.5167571452401406
2023-05-12,0.6434290607770284,0.16016280951215217,0.48326625126487627,0.8035918702891807,0.3565709243218104,0.16016279736507336,0.19640812695673707,0.5167337216868838
2023-05-19,0.646147737900416,0.15559831811441263,0.4905494197860034,0.8017460560148286,0.3538522521654765,0.15559829102675726,0.19825396113871924,0.5094505431922338
2023-05-26,0.6525280475616455,0.15187326193631687,0.5006547856253286,0.8044013094979624,0.3474719723065694,0.15187329883916706,0.19559867346740234,0.49934527114573646
2023-06-02,0.6447740296522776,0.1759984246434298,0.4687756050088478,0.8207724542957073,0.35522597283124924,0.17599846190906407,0.17922751092218517,0.5312244347403133
2023-06-09,0.6542944411436716,0.16275903336550498,0.4915354077781666,0.8170534745091766,0.3457055886586507,0.1627590808891429,0.1829465077695078,0.5084646695477936
2023-06-16,0.6439473728338877,0.1677065928041651,0.4762407800297226,0.8116539656380528,0.35605264206727344,0.16770656496576852,0.18834607710150492,0.5237592070330419
2023-06-23,0.6433474520842234,0.16900929543985355,0.47433815664436985,0.8123567475240769,0.35665251314640045,0.16900928718427194,0.1876432259621285,0.5256618003306723
2023-06-30,0.6400033930937449,0.16682461823068145,0.4731787748630634,0.8068280113244264,0.3599965622027715,0.16682463852965423,0.19317192367311725,0.5268212007324258
2023-07-07,0.6377130548159281,0.16196509194781317,0.47574796286811494,0.7996781467637413,0.3622869849205017,0.16196508640243057,0.20032189851807114,0.5242520713229323
2023-07-14,0.6683698991934458,0.1626867967634467,0.5056831024299991,0.8310566959568925,0.33163011570771533,0.16268678513443874,0.1689433305732766,0.49431690084215407
2023-07-21,0.5959590375423431,0.09974837393989994,0.4962106636024432,0.695707411482243,0.40404091278711957,0.09974838663985947,0.3042925261472601,0.503789299426979
2023-07-28,0.5894820193449656,0.09148795726902531,0.49799406207594027,0.680969976613991,0.41051798065503436,0.09148793501061975,0.3190300456444146,0.5020059156656541
2023-08-04,0.5769339700539907,0.09627075096190733,0.48066321909208337,0.673204721015898,0.42306603988011676,0.0962707629340622,0.3267952769460546,0.5193368028141789
2023-08-11,0.588067869345347,0.06504666522922421,0.5230212041161229,0.6531145345745712,0.4119321008523305,0.06504664378147734,0.34688545707085316,0.47697874463380785
2023-08-18,0.5868699451287588,0.08555313715596698,0.5013168079727918,0.6724230822847258,0.4131300648053487,0.08555315085912028,0.3275769139462284,0.498683215664469
2023-08-25,0.5935603380203247,0.0858068284612743,0.5077535095590504,0.679367166481599,0.4064396818478902,0.0858068517760671,0.3206328300718231,0.4922465336239573
2023-09-01,0.5846245984236399,0.10059448590558874,0.48403011251805117,0.6852190843292286,0.4153753916422526,0.10059451660057908,0.3147808750416735,0.5159699082428317
2023-09-08,0.5841460525989532,0.0806955008685153,0.503450551730438,0.6648415534674685,0.41585395733515423,0.08069547654840628,0.3351584807867479,0.49654943388356054
2023-09-15,0.5931983590126038,0.09268524425130441,0.5005131147612993,0.6858836032639082,0.40680167078971863,0.09268526651211409,0.31411640427760457,0.4994869373018327
2023-09-22,0.5849106013774872,0.0968964240929629,0.4880141772845243,0.68180702547045,0.41508938868840534,0.09689644791091102,0.3181929407774943,0.5119858365993164
2023-09-29,0.5906369686126709,0.07755898494628438,0.5130779836663866,0.6681959535589552,0.409363051255544,0.07755901298814044,0.33180403826740357,0.48692206424368445
2023-10-06,0.5888724227746328,0.07601825665006026,0.5128541661245726,0.664890679424693,0.4111275871594747,0.0760182285540911,0.3351093586053836,0.48714581571356574
2023-10-13,0.6032220323880514,0.08597223601028366,0.5172497963777677,0.6891942683983351,0.3967779378096263,0.08597221252107407,0.3108057252885522,0.48275015033070034
2023-10-20,0.5836780269940695,0.07645361734465524,0.5072244096494142,0.6601316443387247,0.4163219730059306,0.07645361734465524,0.3398683556612754,0.4927755903505858
2023-10-27,0.5945288340250651,0.0737866120819294,0.5207422219431357,0.6683154461069944,0.40547114610671997,0.07378662370331864,0.33168452240340135,0.4792577698100386
