week_ending_friday,from_site,to_site,n_voyages,mean_transit_days
2021-02-26,P001,P002,3.0,
2021-02-26,P001,P003,0.0,
2021-02-26,P001,P004,17.0,37.81334595959596
2021-02-26,P001,P005,2.0,21.14407986111111
2021-02-26,P001,P006,4.0,55.605115740740736
2021-02-26,P001,P008,0.0,
2021-02-26,P001,P009,0.0,
2021-02-26,P001,P011,0.0,
2021-02-26,P002,P001,0.0,
2021-02-26,P002,P003,7.0,6.698653549382716
2021-02-26,P002,P004,27.0,44.19416351010101
2021-02-26,P002,P005,1.0,78.90809027777777
2021-02-26,P002,P006,1.0,31.274780092592593
2021-02-26,P002,P007,0.0,
2021-02-26,P002,P008,1.0,3.2749652777777776
2021-02-26,P002,P009,1.0,
2021-02-26,P002,P010,0.0,
2021-02-26,P002,P011,0.0,
2021-02-26,P003,P001,0.0,
2021-02-26,P003,P002,12.0,9.885206018518518
2021-02-26,P003,P004,12.0,28.658689557613165
2021-02-26,P003,P005,0.0,
2021-02-26,P003,P006,0.0,
2021-02-26,P003,P007,0.0,
2021-02-26,P003,P008,1.0,0.6612037037037037
2021-02-26,P003,P009,0.0,
2021-02-26,P003,P011,0.0,
2021-02-26,P004,P001,26.0,32.16554166666667
2021-02-26,P004,P002,19.0,50.36696548821549
2021-02-26,P004,P003,10.0,29.072864583333335
2021-02-26,P004,P005,4.0,64.01525462962964
2021-02-26,P004,P006,28.0,28.90149151234568
2021-02-26,P004,P007,0.0,
2021-02-26,P004,P008,0.0,
2021-02-26,P004,P009,9.0,31.89991898148148
2021-02-26,P004,P011,0.0,
2021-02-26,P005,P001,4.0,35.9461863425926
2021-02-26,P005,P002,4.0,37.19340277777778
2021-02-26,P005,P003,0.0,
2021-02-26,P005,P004,5.0,
2021-02-26,P005,P006,1.0,33.0080787037037
2021-02-26,P005,P008,1.0,44.95005787037037
2021-02-26,P005,P009,2.0,41.06726851851852
2021-02-26,P005,P011,0.0,
2021-02-26,P006,P001,1.0,47.414606481481485
2021-02-26,P006,P002,2.0,16.75340277777778
2021-02-26,P006,P003,0.0,
2021-02-26,P006,P004,36.0,15.539924125514403
2021-02-26,P006,P005,1.0,28.58221064814815
2021-02-26,P006,P008,1.0,26.99224537037037
2021-02-26,P006,P009,3.0,13.113998842592592
2021-02-26,P006,P011,0.0,
2021-02-26,P007,P001,0.0,
2021-02-26,P007,P002,0.0,
2021-02-26,P007,P003,0.0,
2021-02-26,P007,P004,1.0,8.805497685185186
2021-02-26,P007,P005,0.0,
2021-02-26,P007,P006,0.0,
2021-02-26,P007,P009,0.0,
2021-02-26,P008,P001,0.0,
2021-02-26,P008,P002,1.0,55.69752314814815
2021-02-26,P008,P003,1.0,2.5351041666666667
2021-02-26,P008,P004,1.0,
2021-02-26,P008,P005,0.0,
2021-02-26,P008,P006,0.0,
2021-02-26,P008,P007,0.0,
2021-02-26,P008,P009,0.0,
2021-02-26,P008,P010,0.0,
2021-02-26,P008,P011,0.0,
2021-02-26,P009,P001,0.0,
2021-02-26,P009,P002,0.0,
2021-02-26,P009,P003,0.0,
2021-02-26,P009,P004,18.0,36.289721170033665
2021-02-26,P009,P005,1.0,
2021-02-26,P009,P006,2.0,4.242604166666666
2021-02-26,P009,P007,0.0,
2021-02-26,P009,P008,0.0,
2021-02-26,P009,P011,0.0,
2021-02-26,P010,P002,0.0,
2021-02-26,P010,P008,0.0,
2021-02-26,P011,P001,0.0,
2021-02-26,P011,P002,0.0,
2021-02-26,P011,P003,0.0,
2021-02-26,P011,P004,0.0,
2021-02-26,P011,P005,0.0,
2021-02-26,P011,P006,0.0,
2021-02-26,P011,P007,0.0,
2021-02-26,P011,P008,0.0,
2021-02-26,P011,P009,0.0,
2021-03-05,P001,P002,1.0,59.46261574074074
2021-03-05,P001,P003,0.0,
2021-03-05,P001,P004,20.0,44.35770216049382
2021-03-05,P001,P005,4.0,42.28655092592593
2021-03-05,P001,P006,0.0,
2021-03-05,P001,P008,0.0,
2021-03-05,P001,P009,0.0,
2021-03-05,P001,P011,0.0,
2021-03-05,P002,P001,1.0,
2021-03-05,P002,P003,7.0,10.092215608465608
2021-03-05,P002,P004,22.0,61.11488657407408
2021-03-05,P002,P005,1.0,
2021-03-05,P002,P006,1.0,27.168784722222224
2021-03-05,P002,P007,0.0,
2021-03-05,P002,P008,2.0,35.32513888888889
2021-03-05,P002,P009,0.0,
2021-03-05,P002,P010,0.0,
2021-03-05,P002,P011,0.0,
2021-03-05,P003,P001,1.0,50.485798611111115
2021-03-05,P003,P002,10.0,13.434189814814816
2021-03-05,P003,P004,11.0,21.938186342592594
2021-03-05,P003,P005,0.0,
2021-03-05,P003,P006,0.0,
2021-03-05,P003,P007,0.0,
2021-03-05,P003,P008,0.0,
2021-03-05,P003,P009,0.0,
2021-03-05,P003,P011,0.0,
2021-03-05,P004,P001,22.0,33.28117693865741
2021-03-05,P004,P002,18.0,41.68066506410256
2021-03-05,P004,P003,10.0,13.688346354166667
2021-03-05,P004,P005,4.0,45.49804398148148
2021-03-05,P004,P006,29.0,27.789212962962964
2021-03-05,P004,P007,0.0,
2021-03-05,P004,P008,0.0,
2021-03-05,P004,P009,6.0,21.003375771604937
2021-03-05,P004,P011,0.0,
2021-03-05,P005,P001,9.0,21.664120370370373
2021-03-05,P005,P002,2.0,
2021-03-05,P005,P003,0.0,
2021-03-05,P005,P004,8.0,68.34603780864198
2021-03-05,P005,P006,2.0,55.90291666666667
2021-03-05,P005,P008,0.0,
2021-03-05,P005,P009,1.0,
2021-03-05,P005,P011,0.0,
2021-03-05,P006,P001,3.0,63.60314814814815
2021-03-05,P006,P002,3.0,51.46736111111111
2021-03-05,P006,P003,1.0,
2021-03-05,P006,P004,44.0,22.730620756172843
2021-03-05,P006,P005,1.0,
2021-03-05,P006,P008,0.0,
2021-03-05,P006,P009,3.0,15.13344328703704
2021-03-05,P006,P011,0.0,
2021-03-05,P007,P001,0.0,
2021-03-05,P007,P002,1.0,18.2134375
2021-03-05,P007,P003,0.0,
2021-03-05,P007,P004,0.0,
2021-03-05,P007,P005,0.0,
2021-03-05,P007,P006,0.0,
2021-03-05,P007,P009,0.0,
2021-03-05,P008,P001,0.0,
2021-03-05,P008,P002,3.0,10.990613425925925
2021-03-05,P008,P003,0.0,
2021-03-05,P008,P004,0.0,
2021-03-05,P008,P005,0.0,
2021-03-05,P008,P006,0.0,
2021-03-05,P008,P007,0.0,
2021-03-05,P008,P009,0.0,
2021-03-05,P008,P010,0.0,
2021-03-05,P008,P011,0.0,
2021-03-05,P009,P001,0.0,
2021-03-05,P009,P002,0.0,
2021-03-05,P009,P003,0.0,
2021-03-05,P009,P004,14.0,34.52760416666667
2021-03-05,P009,P005,0.0,
2021-03-05,P009,P006,2.0,3.6254166666666667
2021-03-05,P009,P007,0.0,
2021-03-05,P009,P008,0.0,
2021-03-05,P009,P011,0.0,
2021-03-05,P010,P002,0.0,
2021-03-05,P010,P008,0.0,
2021-03-05,P011,P001,0.0,
2021-03-05,P011,P002,1.0,53.30753472222222
2021-03-05,P011,P003,0.0,
2021-03-05,P011,P004,0.0,
2021-03-05,P011,P005,0.0,
2021-03-05,P011,P006,0.0,
2021-03-05,P011,P007,0.0,
2021-03-05,P011,P008,0.0,
2021-03-05,P011,P009,0.0,
2021-03-12,P001,P002,1.0,45.75886574074074
2021-03-12,P001,P003,0.0,
2021-03-12,P001,P004,20.0,40.52144427910053
2021-03-12,P001,P005,6.0,35.21817901234568
2021-03-12,P001,P006,1.0,
2021-03-12,P001,P008,0.0,
2021-03-12,P001,P009,0.0,
2021-03-12,P001,P011,0.0,
2021-03-12,P002,P001,3.0,37.23974537037037
2021-03-12,P002,P003,3.0,10.41758487654321
2021-03-12,P002,P004,24.0,45.826913194444444
2021-03-12,P002,P005,2.0,
2021-03-12,P002,P006,1.0,25.032604166666665
2021-03-12,P002,P007,1.0,12.451909722222222
2021-03-12,P002,P008,2.0,2.101099537037037
2021-03-12,P002,P009,3.0,55.52915509259259
2021-03-12,P002,P010,0.0,
2021-03-12,P002,P011,0.0,
2021-03-12,P003,P001,1.0,
2021-03-12,P003,P002,4.0,4.299878472222222
2021-03-12,P003,P004,5.0,18.52127025462963
2021-03-12,P003,P005,0.0,
2021-03-12,P003,P006,0.0,
2021-03-12,P003,P007,0.0,
2021-03-12,P003,P008,1.0,12.73784722222222
2021-03-12,P003,P009,1.0,23.72980324074074
2021-03-12,P003,P011,0.0,
2021-03-12,P004,P001,25.0,31.332869598765434
2021-03-12,P004,P002,19.0,26.3515055941358
2021-03-12,P004,P003,8.0,28.4517578125
2021-03-12,P004,P005,6.0,
2021-03-12,P004,P006,31.0,20.57387257996633
2021-03-12,P004,P007,1.0,11.765046296296296
2021-03-12,P004,P008,1.0,
2021-03-12,P004,P009,12.0,38.029575617283946
2021-03-12,P004,P011,0.0,
2021-03-12,P005,P001,3.0,16.86611111111111
2021-03-12,P005,P002,1.0,
2021-03-12,P005,P003,1.0,
2021-03-12,P005,P004,8.0,64.83598958333334
2021-03-12,P005,P006,1.0,
2021-03-12,P005,P008,0.0,
2021-03-12,P005,P009,0.0,
2021-03-12,P005,P011,0.0,
2021-03-12,P006,P001,1.0,
2021-03-12,P006,P002,4.0,35.46912037037037
2021-03-12,P006,P003,0.0,
2021-03-12,P006,P004,44.0,18.545405092592592
2021-03-12,P006,P005,0.0,
2021-03-12,P006,P008,0.0,
2021-03-12,P006,P009,4.0,10.51258101851852
2021-03-12,P006,P011,0.0,
2021-03-12,P007,P001,0.0,
2021-03-12,P007,P002,1.0,3.251516203703704
2021-03-12,P007,P003,0.0,
2021-03-12,P007,P004,0.0,
2021-03-12,P007,P005,0.0,
2021-03-12,P007,P006,0.0,
2021-03-12,P007,P009,0.0,
2021-03-12,P008,P001,0.0,
2021-03-12,P008,P002,2.0,5.219131944444444
2021-03-12,P008,P003,0.0,
2021-03-12,P008,P004,0.0,
2021-03-12,P008,P005,0.0,
2021-03-12,P008,P006,0.0,
2021-03-12,P008,P007,0.0,
2021-03-12,P008,P009,0.0,
2021-03-12,P008,P010,0.0,
2021-03-12,P008,P011,0.0,
2021-03-12,P009,P001,0.0,
2021-03-12,P009,P002,2.0,18.32837962962963
2021-03-12,P009,P003,1.0,31.011041666666667
2021-03-12,P009,P004,11.0,29.80846450617284
2021-03-12,P009,P005,1.0,43.62454861111111
2021-03-12,P009,P006,1.0,
2021-03-12,P009,P007,0.0,
2021-03-12,P009,P008,0.0,
2021-03-12,P009,P011,0.0,
2021-03-12,P010,P002,0.0,
2021-03-12,P010,P008,0.0,
2021-03-12,P011,P001,0.0,
2021-03-12,P011,P002,0.0,
2021-03-12,P011,P003,0.0,
2021-03-12,P011,P004,0.0,
2021-03-12,P011,P005,0.0,
2021-03-12,P011,P006,0.0,
2021-03-12,P011,P007,0.0,
2021-03-12,P011,P008,0.0,
2021-03-12,P011,P009,0.0,
2021-03-19,P001,P002,3.0,
2021-03-19,P001,P003,0.0,
2021-03-19,P001,P004,19.0,37.66068287037037
2021-03-19,P001,P005,6.0,30.428549382716046
2021-03-19,P001,P006,3.0,
2021-03-19,P001,P008,0.0,
2021-03-19,P001,P009,0.0,
2021-03-19,P001,P011,0.0,
2021-03-19,P002,P001,6.0,59.36883101851852
2021-03-19,P002,P003,2.0,16.238952546296296
2021-03-19,P002,P004,18.0,37.484634589947085
2021-03-19,P002,P005,2.0,
2021-03-19,P002,P006,2.0,29.22607638888889
2021-03-19,P002,P007,1.0,2.208622685185185
2021-03-19,P002,P008,4.0,10.692824074074073
2021-03-19,P002,P009,1.0,
2021-03-19,P002,P010,0.0,
2021-03-19,P002,P011,0.0,
2021-03-19,P003,P001,1.0,37.17069444444444
2021-03-19,P003,P002,7.0,5.325415013227514
2021-03-19,P003,P004,6.0,28.688080632716048
2021-03-19,P003,P005,1.0,77.08784722222222
2021-03-19,P003,P006,0.0,
2021-03-19,P003,P007,0.0,
2021-03-19,P003,P008,0.0,
2021-03-19,P003,P009,1.0,29.97684027777778
2021-03-19,P003,P011,0.0,
2021-03-19,P004,P001,25.0,38.584796875
2021-03-19,P004,P002,31.0,39.76691319444444
2021-03-19,P004,P003,5.0,15.061964699074075
2021-03-19,P004,P005,6.0,51.85717592592592
2021-03-19,P004,P006,28.0,30.72928977272727
2021-03-19,P004,P007,0.0,
2021-03-19,P004,P008,1.0,
2021-03-19,P004,P009,11.0,27.768508873456792
2021-03-19,P004,P011,0.0,
2021-03-19,P005,P001,3.0,78.10413194444445
2021-03-19,P005,P002,4.0,
2021-03-19,P005,P003,0.0,
2021-03-19,P005,P004,5.0,40.09883101851852
2021-03-19,P005,P006,1.0,56.876666666666665
2021-03-19,P005,P008,0.0,
2021-03-19,P005,P009,1.0,
2021-03-19,P005,P011,0.0,
2021-03-19,P006,P001,4.0,38.906412037037036
2021-03-19,P006,P002,2.0,19.786828703703705
2021-03-19,P006,P003,0.0,
2021-03-19,P006,P004,28.0,24.234762152777776
2021-03-19,P006,P005,0.0,
2021-03-19,P006,P008,1.0,23.209479166666668
2021-03-19,P006,P009,1.0,21.569826388888888
2021-03-19,P006,P011,0.0,
2021-03-19,P007,P001,0.0,
2021-03-19,P007,P002,0.0,
2021-03-19,P007,P003,0.0,
2021-03-19,P007,P004,0.0,
2021-03-19,P007,P005,0.0,
2021-03-19,P007,P006,0.0,
2021-03-19,P007,P009,0.0,
2021-03-19,P008,P001,1.0,
2021-03-19,P008,P002,4.0,9.425138888888888
2021-03-19,P008,P003,0.0,
2021-03-19,P008,P004,3.0,21.437841435185184
2021-03-19,P008,P005,0.0,
2021-03-19,P008,P006,1.0,21.71868055555555
2021-03-19,P008,P007,0.0,
2021-03-19,P008,P009,1.0,
2021-03-19,P008,P010,0.0,
2021-03-19,P008,P011,0.0,
2021-03-19,P009,P001,1.0,40.4890625
2021-03-19,P009,P002,0.0,
2021-03-19,P009,P003,1.0,
2021-03-19,P009,P004,10.0,23.863502314814816
2021-03-19,P009,P005,0.0,
2021-03-19,P009,P006,3.0,3.8433854166666666
2021-03-19,P009,P007,0.0,
2021-03-19,P009,P008,0.0,
2021-03-19,P009,P011,0.0,
2021-03-19,P010,P002,0.0,
2021-03-19,P010,P008,0.0,
2021-03-19,P011,P001,0.0,
2021-03-19,P011,P002,0.0,
2021-03-19,P011,P003,0.0,
2021-03-19,P011,P004,1.0,68.82619212962963
2021-03-19,P011,P005,0.0,
2021-03-19,P011,P006,0.0,
2021-03-19,P011,P007,0.0,
2021-03-19,P011,P008,0.0,
2021-03-19,P011,P009,0.0,
2021-03-26,P001,P002,0.0,
2021-03-26,P001,P003,1.0,
2021-03-26,P001,P004,20.0,41.18147900132276
2021-03-26,P001,P005,6.0,25.09582465277778
2021-03-26,P001,P006,2.0,26.90278935185185
2021-03-26,P001,P008,0.0,
2021-03-26,P001,P009,0.0,
2021-03-26,P001,P011,0.0,
2021-03-26,P002,P001,5.0,67.92928819444444
2021-03-26,P002,P003,5.0,12.22543113425926
2021-03-26,P002,P004,20.0,49.50534915123456
2021-03-26,P002,P005,1.0,31.424305555555556
2021-03-26,P002,P006,0.0,
2021-03-26,P002,P007,0.0,
2021-03-26,P002,P008,3.0,3.587110339506173
2021-03-26,P002,P009,0.0,
2021-03-26,P002,P010,0.0,
2021-03-26,P002,P011,0.0,
2021-03-26,P003,P001,1.0,41.088796296296294
2021-03-26,P003,P002,6.0,10.88386111111111
2021-03-26,P003,P004,13.0,32.214070917508415
2021-03-26,P003,P005,0.0,
2021-03-26,P003,P006,0.0,
2021-03-26,P003,P007,0.0,
2021-03-26,P003,P008,1.0,0.684050925925926
2021-03-26,P003,P009,0.0,
2021-03-26,P003,P011,0.0,
2021-03-26,P004,P001,24.0,36.41792458576998
2021-03-26,P004,P002,28.0,36.40235197368421
2021-03-26,P004,P003,17.0,26.829116809116808
2021-03-26,P004,P005,2.0,69.78302083333334
2021-03-26,P004,P006,43.0,27.107438271604938
2021-03-26,P004,P007,1.0,65.20751157407408
2021-03-26,P004,P008,1.0,
2021-03-26,P004,P009,11.0,22.4935582010582
2021-03-26,P004,P011,0.0,
2021-03-26,P005,P001,2.0,13.505555555555556
2021-03-26,P005,P002,0.0,
2021-03-26,P005,P003,1.0,
2021-03-26,P005,P004,12.0,61.29001543209876
2021-03-26,P005,P006,0.0,
2021-03-26,P005,P008,0.0,
2021-03-26,P005,P009,3.0,40.04232638888889
2021-03-26,P005,P011,0.0,
2021-03-26,P006,P001,0.0,
2021-03-26,P006,P002,1.0,18.911435185185184
2021-03-26,P006,P003,0.0,
2021-03-26,P006,P004,31.0,21.656987058080805
2021-03-26,P006,P005,5.0,53.831053240740744
2021-03-26,P006,P008,0.0,
2021-03-26,P006,P009,6.0,12.004803240740742
2021-03-26,P006,P011,0.0,
2021-03-26,P007,P001,0.0,
2021-03-26,P007,P002,0.0,
2021-03-26,P007,P003,0.0,
2021-03-26,P007,P004,0.0,
2021-03-26,P007,P005,0.0,
2021-03-26,P007,P006,0.0,
2021-03-26,P007,P009,0.0,
2021-03-26,P008,P001,1.0,
2021-03-26,P008,P002,1.0,
2021-03-26,P008,P003,0.0,
2021-03-26,P008,P004,1.0,
2021-03-26,P008,P005,0.0,
2021-03-26,P008,P006,0.0,
2021-03-26,P008,P007,0.0,
2021-03-26,P008,P009,0.0,
2021-03-26,P008,P010,0.0,
2021-03-26,P008,P011,0.0,
2021-03-26,P009,P001,0.0,
2021-03-26,P009,P002,2.0,
2021-03-26,P009,P003,0.0,
2021-03-26,P009,P004,18.0,34.99040242165242
2021-03-26,P009,P005,1.0,
2021-03-26,P009,P006,8.0,4.3530949074074075
2021-03-26,P009,P007,0.0,
2021-03-26,P009,P008,0.0,
2021-03-26,P009,P011,0.0,
2021-03-26,P010,P002,0.0,
2021-03-26,P010,P008,0.0,
2021-03-26,P011,P001,0.0,
2021-03-26,P011,P002,0.0,
2021-03-26,P011,P003,0.0,
2021-03-26,P011,P004,0.0,
2021-03-26,P011,P005,0.0,
2021-03-26,P011,P006,0.0,
2021-03-26,P011,P007,0.0,
2021-03-26,P011,P008,0.0,
2021-03-26,P011,P009,0.0,
2021-04-02,P001,P002,2.0,40.9302662037037
2021-04-02,P001,P003,0.0,
2021-04-02,P001,P004,23.0,43.33280454282407
2021-04-02,P001,P005,7.0,24.106741898148147
2021-04-02,P001,P006,5.0,28.4988599537037
2021-04-02,P001,P008,0.0,
2021-04-02,P001,P009,1.0,44.3437037037037
2021-04-02,P001,P011,0.0,
2021-04-02,P002,P001,0.0,
2021-04-02,P002,P003,4.0,6.620326967592592
2021-04-02,P002,P004,36.0,48.56048445767196
2021-04-02,P002,P005,2.0,
2021-04-02,P002,P006,3.0,51.53758101851852
2021-04-02,P002,P007,0.0,
2021-04-02,P002,P008,0.0,
2021-04-02,P002,P009,3.0,46.44032986111111
2021-04-02,P002,P010,0.0,
2021-04-02,P002,P011,0.0,
2021-04-02,P003,P001,0.0,
2021-04-02,P003,P002,6.0,15.512550154320989
2021-04-02,P003,P004,8.0,18.965066137566136
2021-04-02,P003,P005,0.0,
2021-04-02,P003,P006,0.0,
2021-04-02,P003,P007,0.0,
2021-04-02,P003,P008,0.0,
2021-04-02,P003,P009,0.0,
2021-04-02,P003,P011,0.0,
2021-04-02,P004,P001,26.0,39.5535
2021-04-02,P004,P002,14.0,33.15422685185185
2021-04-02,P004,P003,10.0,40.86670653292181
2021-04-02,P004,P005,6.0,45.69127893518518
2021-04-02,P004,P006,25.0,19.560188492063492
2021-04-02,P004,P007,0.0,
2021-04-02,P004,P008,1.0,33.32125
2021-04-02,P004,P009,9.0,29.37658275462963
2021-04-02,P004,P011,0.0,
2021-04-02,P005,P001,4.0,30.940740740740743
2021-04-02,P005,P002,1.0,85.1754050925926
2021-04-02,P005,P003,1.0,58.39570601851852
2021-04-02,P005,P004,11.0,60.39090277777778
2021-04-02,P005,P006,0.0,
2021-04-02,P005,P008,0.0,
2021-04-02,P005,P009,1.0,
2021-04-02,P005,P011,0.0,
2021-04-02,P006,P001,0.0,
2021-04-02,P006,P002,3.0,71.15414351851852
2021-04-02,P006,P003,0.0,
2021-04-02,P006,P004,35.0,16.003572530864197
2021-04-02,P006,P005,1.0,68.0617824074074
2021-04-02,P006,P008,0.0,
2021-04-02,P006,P009,7.0,21.992287808641976
2021-04-02,P006,P011,0.0,
2021-04-02,P007,P001,0.0,
2021-04-02,P007,P002,1.0,5.763761574074074
2021-04-02,P007,P003,0.0,
2021-04-02,P007,P004,1.0,9.106863425925926
2021-04-02,P007,P005,0.0,
2021-04-02,P007,P006,0.0,
2021-04-02,P007,P009,0.0,
2021-04-02,P008,P001,0.0,
2021-04-02,P008,P002,4.0,10.962858796296295
2021-04-02,P008,P003,0.0,
2021-04-02,P008,P004,1.0,18.964502314814816
2021-04-02,P008,P005,0.0,
2021-04-02,P008,P006,0.0,
2021-04-02,P008,P007,0.0,
2021-04-02,P008,P009,0.0,
2021-04-02,P008,P010,0.0,
2021-04-02,P008,P011,0.0,
2021-04-02,P009,P001,2.0,44.66056712962963
2021-04-02,P009,P002,1.0,18.683101851851852
2021-04-02,P009,P003,2.0,26.774797453703705
2021-04-02,P009,P004,10.0,26.784641203703703
2021-04-02,P009,P005,2.0,45.672783564814814
2021-04-02,P009,P006,4.0,30.637330246913578
2021-04-02,P009,P007,0.0,
2021-04-02,P009,P008,0.0,
2021-04-02,P009,P011,0.0,
2021-04-02,P010,P002,0.0,
2021-04-02,P010,P008,0.0,
2021-04-02,P011,P001,0.0,
2021-04-02,P011,P002,0.0,
2021-04-02,P011,P003,0.0,
2021-04-02,P011,P004,0.0,
2021-04-02,P011,P005,0.0,
2021-04-02,P011,P006,0.0,
2021-04-02,P011,P007,0.0,
2021-04-02,P011,P008,0.0,
2021-04-02,P011,P009,0.0,
2021-04-09,P001,P002,2.0,
2021-04-09,P001,P003,1.0,73.13988425925926
2021-04-09,P001,P004,19.0,32.81651466049383
2021-04-09,P001,P005,4.0,29.242361111111112
2021-04-09,P001,P006,5.0,43.99251157407407
2021-04-09,P001,P008,1.0,64.9409375
2021-04-09,P001,P009,1.0,
2021-04-09,P001,P011,0.0,
2021-04-09,P002,P001,3.0,
2021-04-09,P002,P003,7.0,19.684798611111113
2021-04-09,P002,P004,21.0,39.6519476010101
2021-04-09,P002,P005,3.0,76.18810763888888
2021-04-09,P002,P006,5.0,45.068067129629625
2021-04-09,P002,P007,0.0,
2021-04-09,P002,P008,2.0,3.413420138888889
2021-04-09,P002,P009,3.0,29.729872685185185
2021-04-09,P002,P010,0.0,
2021-04-09,P002,P011,0.0,
2021-04-09,P003,P001,0.0,
2021-04-09,P003,P002,13.0,6.016624821937322
2021-04-09,P003,P004,3.0,21.23203703703704
2021-04-09,P003,P005,0.0,
2021-04-09,P003,P006,0.0,
2021-04-09,P003,P007,0.0,
2021-04-09,P003,P008,1.0,0.7604282407407408
2021-04-09,P003,P009,0.0,
2021-04-09,P003,P011,0.0,
2021-04-09,P004,P001,30.0,41.21472355769231
2021-04-09,P004,P002,26.0,36.85426136363637
2021-04-09,P004,P003,11.0,16.64901234567901
2021-04-09,P004,P005,6.0,53.05712962962963
2021-04-09,P004,P006,40.0,16.33690561529271
2021-04-09,P004,P007,0.0,
2021-04-09,P004,P008,0.0,
2021-04-09,P004,P009,13.0,27.00371527777778
2021-04-09,P004,P011,0.0,
2021-04-09,P005,P001,1.0,16.468101851851852
2021-04-09,P005,P002,0.0,
2021-04-09,P005,P003,1.0,
2021-04-09,P005,P004,5.0,35.85762731481481
2021-04-09,P005,P006,4.0,53.27910300925926
2021-04-09,P005,P008,1.0,86.39706018518518
2021-04-09,P005,P009,1.0,
2021-04-09,P005,P011,0.0,
2021-04-09,P006,P001,0.0,
2021-04-09,P006,P002,4.0,30.051570216049384
2021-04-09,P006,P003,0.0,
2021-04-09,P006,P004,33.0,17.970781525573194
2021-04-09,P006,P005,1.0,83.00635416666667
2021-04-09,P006,P008,0.0,
2021-04-09,P006,P009,5.0,28.686588541666666
2021-04-09,P006,P011,0.0,
2021-04-09,P007,P001,0.0,
2021-04-09,P007,P002,0.0,
2021-04-09,P007,P003,0.0,
2021-04-09,P007,P004,0.0,
2021-04-09,P007,P005,0.0,
2021-04-09,P007,P006,0.0,
2021-04-09,P007,P009,0.0,
2021-04-09,P008,P001,0.0,
2021-04-09,P008,P002,4.0,9.592155671296297
2021-04-09,P008,P003,1.0,33.62600694444444
2021-04-09,P008,P004,1.0,80.65273148148148
2021-04-09,P008,P005,0.0,
2021-04-09,P008,P006,0.0,
2021-04-09,P008,P007,0.0,
2021-04-09,P008,P009,0.0,
2021-04-09,P008,P010,0.0,
2021-04-09,P008,P011,0.0,
2021-04-09,P009,P001,0.0,
2021-04-09,P009,P002,0.0,
2021-04-09,P009,P003,2.0,24.96475694444445
2021-04-09,P009,P004,14.0,24.932355324074074
2021-04-09,P009,P005,2.0,48.36049768518519
2021-04-09,P009,P006,5.0,22.88971836419753
2021-04-09,P009,P007,0.0,
2021-04-09,P009,P008,0.0,
2021-04-09,P009,P011,0.0,
2021-04-09,P010,P002,0.0,
2021-04-09,P010,P008,1.0,
2021-04-09,P011,P001,0.0,
2021-04-09,P011,P002,0.0,
2021-04-09,P011,P003,0.0,
2021-04-09,P011,P004,0.0,
2021-04-09,P011,P005,0.0,
2021-04-09,P011,P006,0.0,
2021-04-09,P011,P007,0.0,
2021-04-09,P011,P008,0.0,
2021-04-09,P011,P009,0.0,
2021-04-16,P001,P002,5.0,58.395370370370365
2021-04-16,P001,P003,0.0,
2021-04-16,P001,P004,16.0,39.08050797325103
2021-04-16,P001,P005,4.0,27.6257137345679
2021-04-16,P001,P006,0.0,
2021-04-16,P001,P007,1.0,73.00005787037037
2021-04-16,P001,P008,0.0,
2021-04-16,P001,P009,0.0,
2021-04-16,P001,P011,0.0,
2021-04-16,P002,P001,4.0,62.68100694444445
2021-04-16,P002,P003,2.0,2.4028761574074076
2021-04-16,P002,P004,25.0,51.25979077635328
2021-04-16,P002,P005,2.0,54.463564814814816
2021-04-16,P002,P006,4.0,30.364425154320987
2021-04-16,P002,P007,0.0,
2021-04-16,P002,P008,2.0,30.89017361111111
2021-04-16,P002,P009,0.0,
2021-04-16,P002,P010,0.0,
2021-04-16,P002,P011,0.0,
2021-04-16,P003,P001,0.0,
2021-04-16,P003,P002,9.0,9.761482767489712
2021-04-16,P003,P004,7.0,29.67405671296296
2021-04-16,P003,P005,1.0,
2021-04-16,P003,P006,0.0,
2021-04-16,P003,P007,0.0,
2021-04-16,P003,P008,0.0,
2021-04-16,P003,P009,1.0,
2021-04-16,P003,P011,0.0,
2021-04-16,P004,P001,24.0,32.72584346064815
2021-04-16,P004,P002,15.0,36.89049961419753
2021-04-16,P004,P003,11.0,27.473308899176956
2021-04-16,P004,P005,6.0,56.04337384259259
2021-04-16,P004,P006,33.0,25.05907600308642
2021-04-16,P004,P007,0.0,
2021-04-16,P004,P008,2.0,25.66440972222222
2021-04-16,P004,P009,12.0,23.765082671957675
2021-04-16,P004,P011,0.0,
2021-04-16,P005,P001,1.0,14.843784722222225
2021-04-16,P005,P002,2.0,
2021-04-16,P005,P003,0.0,
2021-04-16,P005,P004,11.0,59.97154320987655
2021-04-16,P005,P006,0.0,
2021-04-16,P005,P008,0.0,
2021-04-16,P005,P009,1.0,
2021-04-16,P005,P011,0.0,
2021-04-16,P006,P001,1.0,
2021-04-16,P006,P002,0.0,
2021-04-16,P006,P003,0.0,
2021-04-16,P006,P004,44.0,22.70990740740741
2021-04-16,P006,P005,0.0,
2021-04-16,P006,P008,0.0,
2021-04-16,P006,P009,7.0,27.89260185185185
2021-04-16,P006,P011,0.0,
2021-04-16,P007,P001,0.0,
2021-04-16,P007,P002,0.0,
2021-04-16,P007,P003,0.0,
2021-04-16,P007,P004,0.0,
