week_ending_friday,chokepoint,gfw_total_hours,gfw_total_vessels,gfw_cargo_hours,gfw_bunker_hours,gfw_other_hours,gfw_other_share,gfw_total_hours_mom_pct,gfw_mean_presence_hours_per_vessel,pw_n_tanker,pw_n_total,pw_capacity_tanker,pw_capacity,pw_tanker_share,pw_tanker_cap_share,pw_avg_tanker_size,pw_n_tanker_wow_pct,pw_capacity_tanker_4w_ma,sar_detections_total,sar_detections_dark,sar_dark_share
2024-06-28,malacca,2335373.0,13608.0,359144.0,59531.0,1476034.0,0.6320335,6.588198,171.61765,549.0,1512.0,21996888.0,54336416.0,0.36309522,0.40482774,40067.19,-5.5077453,22682322.0,3540.0,915.0,0.2584746
2024-07-05,malacca,2335373.0,13608.0,359144.0,59531.0,1476034.0,0.6320335,6.588198,171.61765,586.0,1580.0,24177872.0,60463856.0,0.3708861,0.39987317,41259.168,6.7395263,23260370.0,3540.0,915.0,0.2584746
2024-07-12,malacca,2335373.0,13608.0,359144.0,59531.0,1476034.0,0.6320335,6.588198,171.61765,562.0,1619.0,20984652.0,59996016.0,0.34712785,0.34976742,37339.24,-4.095563,22446224.0,3540.0,915.0,0.2584746
2024-07-19,malacca,2335373.0,13608.0,359144.0,59531.0,1476034.0,0.6320335,6.588198,171.61765,561.0,1577.0,24581040.0,62602812.0,0.35573876,0.39265075,43816.47,-0.17793594,22935112.0,3540.0,915.0,0.2584746
2024-07-26,malacca,2335373.0,13608.0,359144.0,59531.0,1476034.0,0.6320335,6.588198,171.61765,577.0,1601.0,22585980.0,59792320.0,0.36039975,0.3777405,39143.816,2.8520498,23082386.0,3540.0,915.0,0.2584746
2024-08-02,malacca,2261539.0,15450.0,340086.0,58259.0,1423444.0,0.62941384,-3.1615505,146.37793,539.0,1529.0,22825148.0,56688016.0,0.352518,0.40264505,42347.215,-6.5857887,22744206.0,2918.0,736.0,0.25222754
2024-08-09,malacca,2261539.0,15450.0,340086.0,58259.0,1423444.0,0.62941384,-3.1615505,146.37793,554.0,1549.0,25461254.0,62285020.0,0.3576501,0.40878615,45958.94,2.7829313,23863356.0,2918.0,736.0,0.25222754
2024-08-16,malacca,2261539.0,15450.0,340086.0,58259.0,1423444.0,0.62941384,-3.1615505,146.37793,561.0,1608.0,21982176.0,61923444.0,0.3488806,0.3549896,39183.918,1.2635379,23213640.0,2918.0,736.0,0.25222754
2024-08-23,malacca,2261539.0,15450.0,340086.0,58259.0,1423444.0,0.62941384,-3.1615505,146.37793,539.0,1551.0,22109610.0,55741270.0,0.34751773,0.39664704,41019.684,-3.9215686,23094548.0,2918.0,736.0,0.25222754
2024-08-30,malacca,2341036.0,14531.0,336157.0,60098.0,1484055.0,0.63393086,3.5151727,161.10632,556.0,1551.0,22907142.0,57761810.0,0.3584784,0.39657938,41199.895,3.1539888,23115046.0,3153.0,897.0,0.28449097
2024-09-06,malacca,2341036.0,14531.0,336157.0,60098.0,1484055.0,0.63393086,3.5151727,161.10632,557.0,1547.0,25197260.0,60051090.0,0.36005172,0.41959706,45237.45,0.17985612,23049048.0,3153.0,897.0,0.28449097
2024-09-13,malacca,2341036.0,14531.0,336157.0,60098.0,1484055.0,0.63393086,3.5151727,161.10632,549.0,1587.0,21621944.0,56238604.0,0.34593573,0.38446802,39384.234,-1.4362657,22958990.0,3153.0,897.0,0.28449097
2024-09-20,malacca,2341036.0,14531.0,336157.0,60098.0,1484055.0,0.63393086,3.5151727,161.10632,546.0,1489.0,25886180.0,59818980.0,0.36668906,0.4327419,47410.586,-0.5464481,23903132.0,3153.0,897.0,0.28449097
2024-09-27,malacca,2341036.0,14531.0,336157.0,60098.0,1484055.0,0.63393086,3.5151727,161.10632,573.0,1568.0,25403888.0,61475344.0,0.36543366,0.413237,44334.883,4.945055,24527318.0,3153.0,897.0,0.28449097
2024-10-04,malacca,2360134.0,14049.0,330147.0,61045.0,1488653.0,0.63074934,0.8157927,167.99303,555.0,1532.0,19800392.0,54879424.0,0.36227155,0.3607981,35676.38,-3.1413612,23178100.0,5661.0,1501.0,0.2651475
2024-10-11,malacca,2360134.0,14049.0,330147.0,61045.0,1488653.0,0.63074934,0.8157927,167.99303,567.0,1544.0,26169636.0,59770770.0,0.36722797,0.43783334,46154.56,2.162162,24315024.0,5661.0,1501.0,0.2651475
2024-10-18,malacca,2360134.0,14049.0,330147.0,61045.0,1488653.0,0.63074934,0.8157927,167.99303,572.0,1552.0,22266662.0,58187530.0,0.3685567,0.3826707,38927.73,0.8818342,23410144.0,5661.0,1501.0,0.2651475
2024-10-25,malacca,2360134.0,14049.0,330147.0,61045.0,1488653.0,0.63074934,0.8157927,167.99303,579.0,1678.0,25263508.0,63931776.0,0.34505364,0.39516357,43633.004,1.2237762,23375050.0,5661.0,1501.0,0.2651475
2024-11-01,malacca,2299716.0,13293.0,308197.0,57350.0,1456324.0,0.6332625,-2.5599394,173.00203,607.0,1641.0,28364008.0,63662176.0,0.3698964,0.44553939,46728.184,4.835924,25515954.0,4839.0,1343.0,0.2775367
2024-11-08,malacca,2299716.0,13293.0,308197.0,57350.0,1456324.0,0.6332625,-2.5599394,173.00203,536.0,1479.0,23696188.0,59864680.0,0.36240703,0.3958292,44209.31,-11.69687,24897592.0,4839.0,1343.0,0.2775367
2024-11-15,malacca,2299716.0,13293.0,308197.0,57350.0,1456324.0,0.6332625,-2.5599394,173.00203,540.0,1430.0,23888756.0,55120580.0,0.37762237,0.43339086,44238.434,0.74626863,25303116.0,4839.0,1343.0,0.2775367
2024-11-22,malacca,2299716.0,13293.0,308197.0,57350.0,1456324.0,0.6332625,-2.5599394,173.00203,559.0,1568.0,19281108.0,55248550.0,0.3565051,0.3489885,34492.145,3.5185184,23807516.0,4839.0,1343.0,0.2775367
2024-11-29,malacca,2426316.0,15044.0,332373.0,62093.0,1540772.0,0.63502526,5.505028,161.28131,600.0,1606.0,27681100.0,62321236.0,0.373599,0.444168,46135.164,7.334526,23636788.0,6001.0,1573.0,0.262123
2024-12-06,malacca,2426316.0,15044.0,332373.0,62093.0,1540772.0,0.63502526,5.505028,161.28131,559.0,1535.0,23746112.0,57124670.0,0.3641694,0.4156893,42479.63,-6.8333335,23649268.0,6001.0,1573.0,0.262123
2024-12-13,malacca,2426316.0,15044.0,332373.0,62093.0,1540772.0,0.63502526,5.505028,161.28131,551.0,1534.0,24638392.0,58244136.0,0.35919166,0.42301926,44715.773,-1.4311271,23836678.0,6001.0,1573.0,0.262123
2024-12-20,malacca,2426316.0,15044.0,332373.0,62093.0,1540772.0,0.63502526,5.505028,161.28131,575.0,1586.0,25626436.0,61584496.0,0.36254728,0.41611832,44567.715,4.3557167,25423010.0,6001.0,1573.0,0.262123
2024-12-27,malacca,2426316.0,15044.0,332373.0,62093.0,1540772.0,0.63502526,5.505028,161.28131,558.0,1559.0,22916906.0,59651428.0,0.35792175,0.38418034,41069.723,-2.9565217,24231962.0,6001.0,1573.0,0.262123
2025-01-03,malacca,2412286.0,14291.0,324684.0,59935.0,1526161.0,0.6326617,-0.5782429,168.79756,569.0,1586.0,22725090.0,58454750.0,0.3587642,0.3887638,39938.65,1.9713261,23976706.0,5264.0,1400.0,0.26595744
2025-01-10,malacca,2412286.0,14291.0,324684.0,59935.0,1526161.0,0.6326617,-0.5782429,168.79756,583.0,1672.0,25443472.0,64762316.0,0.34868422,0.39287463,43642.32,2.4604568,24177976.0,5264.0,1400.0,0.26595744
2025-01-17,malacca,2412286.0,14291.0,324684.0,59935.0,1526161.0,0.6326617,-0.5782429,168.79756,540.0,1611.0,23426932.0,61293710.0,0.33519554,0.38220778,43383.207,-7.3756433,23628100.0,5264.0,1400.0,0.26595744
2025-01-24,malacca,2412286.0,14291.0,324684.0,59935.0,1526161.0,0.6326617,-0.5782429,168.79756,560.0,1564.0,21741860.0,55859840.0,0.35805628,0.38922167,38824.75,3.7037036,23334338.0,5264.0,1400.0,0.26595744
2025-01-31,malacca,2471476.0,15998.0,347499.0,60805.0,1585192.0,0.64139485,2.453689,154.48656,563.0,1595.0,23927226.0,60072896.0,0.35297805,0.39830318,42499.51,0.53571427,23634872.0,5444.0,1364.0,0.25055107
2025-02-07,malacca,2471476.0,15998.0,347499.0,60805.0,1585192.0,0.64139485,2.453689,154.48656,552.0,1533.0,21703668.0,55253260.0,0.36007828,0.3928034,39318.242,-1.9538188,22699922.0,5444.0,1364.0,0.25055107
2025-02-14,malacca,2471476.0,15998.0,347499.0,60805.0,1585192.0,0.64139485,2.453689,154.48656,535.0,1557.0,24082450.0,63139292.0,0.3436095,0.3814178,45013.926,-3.0797102,22863800.0,5444.0,1364.0,0.25055107
2025-02-21,malacca,2471476.0,15998.0,347499.0,60805.0,1585192.0,0.64139485,2.453689,154.48656,552.0,1519.0,23646196.0,55904456.0,0.36339697,0.42297515,42837.312,3.17757,23339886.0,5444.0,1364.0,0.25055107
2025-02-28,malacca,2449893.0,13253.0,348106.0,61845.0,1578237.0,0.6442065,-0.8732838,184.85573,543.0,1554.0,22362328.0,56969484.0,0.34942085,0.3925317,41182.926,-1.6304348,22948662.0,5409.0,1147.0,0.21205398
2025-03-07,malacca,2449893.0,13253.0,348106.0,61845.0,1578237.0,0.6442065,-0.8732838,184.85573,542.0,1542.0,25116568.0,59068876.0,0.35149157,0.42520818,46340.535,-0.18416207,23801886.0,5409.0,1147.0,0.21205398
2025-03-14,malacca,2449893.0,13253.0,348106.0,61845.0,1578237.0,0.6442065,-0.8732838,184.85573,547.0,1565.0,21700148.0,58162892.0,0.34952077,0.37309265,39671.203,0.92250925,23206310.0,5409.0,1147.0,0.21205398
2025-03-21,malacca,2449893.0,13253.0,348106.0,61845.0,1578237.0,0.6442065,-0.8732838,184.85573,553.0,1526.0,24172310.0,58075016.0,0.36238533,0.41622564,43711.23,1.0968921,23337840.0,5409.0,1147.0,0.21205398
2025-03-28,malacca,2213336.0,12752.0,313501.0,55578.0,1426524.0,0.6445131,-9.655809,173.56775,584.0,1558.0,26221552.0,59849470.0,0.37483954,0.438125,44899.918,5.605787,24302644.0,5009.0,1136.0,0.22679177
2025-04-04,malacca,2213336.0,12752.0,313501.0,55578.0,1426524.0,0.6445131,-9.655809,173.56775,565.0,1623.0,26671508.0,67005572.0,0.34812078,0.3980491,47206.207,-3.2534246,24691380.0,5009.0,1136.0,0.22679177
2025-04-11,malacca,2213336.0,12752.0,313501.0,55578.0,1426524.0,0.6445131,-9.655809,173.56775,529.0,1584.0,21558630.0,59965736.0,0.33396465,0.3595158,40753.555,-6.371681,24656000.0,5009.0,1136.0,0.22679177
2025-04-18,malacca,2213336.0,12752.0,313501.0,55578.0,1426524.0,0.6445131,-9.655809,173.56775,555.0,1625.0,25559486.0,65914750.0,0.34153846,0.3877658,46053.13,4.9149337,25002794.0,5009.0,1136.0,0.22679177
2025-04-25,malacca,2213336.0,12752.0,313501.0,55578.0,1426524.0,0.6445131,-9.655809,173.56775,552.0,1621.0,24965832.0,65212292.0,0.34053054,0.38283938,45227.957,-0.5405405,24688864.0,5009.0,1136.0,0.22679177
2025-05-02,malacca,2456861.0,13603.0,359977.0,59680.0,1566901.0,0.6377654,11.002623,180.61171,556.0,1601.0,24745700.0,64409816.0,0.34728295,0.38419145,44506.656,0.7246377,24207412.0,5443.0,1335.0,0.24526915
2025-05-09,malacca,2456861.0,13603.0,359977.0,59680.0,1566901.0,0.6377654,11.002623,180.61171,580.0,1651.0,23682512.0,63299290.0,0.35130224,0.37413552,40831.918,4.316547,24738384.0,5443.0,1335.0,0.24526915
2025-05-16,malacca,2456861.0,13603.0,359977.0,59680.0,1566901.0,0.6377654,11.002623,180.61171,591.0,1656.0,25849128.0,63280260.0,0.35688406,0.40848646,43737.95,1.8965517,24810794.0,5443.0,1335.0,0.24526915
2025-05-23,malacca,2456861.0,13603.0,359977.0,59680.0,1566901.0,0.6377654,11.002623,180.61171,556.0,1638.0,24418186.0,65486290.0,0.33943835,0.3728748,43917.6,-5.922166,24673882.0,5443.0,1335.0,0.24526915
2025-05-30,malacca,2341535.0,13999.0,353856.0,55555.0,1491263.0,0.6368741,-4.6940384,167.26445,582.0,1673.0,21791020.0,65112948.0,0.34787807,0.33466494,37441.617,4.676259,23935212.0,5464.0,1520.0,0.27818447
2025-06-06,malacca,2341535.0,13999.0,353856.0,55555.0,1491263.0,0.6368741,-4.6940384,167.26445,592.0,1615.0,26079198.0,63503708.0,0.36656347,0.41067207,44052.7,1.7182131,24534384.0,5464.0,1520.0,0.27818447
2025-06-13,malacca,2341535.0,13999.0,353856.0,55555.0,1491263.0,0.6368741,-4.6940384,167.26445,569.0,1592.0,22280016.0,59512884.0,0.35741207,0.37437296,39156.44,-3.8851352,23642104.0,5464.0,1520.0,0.27818447
2025-06-20,malacca,2341535.0,13999.0,353856.0,55555.0,1491263.0,0.6368741,-4.6940384,167.26445,588.0,1619.0,26824358.0,64250564.0,0.36318716,0.41749606,45619.656,3.3391917,24243648.0,5464.0,1520.0,0.27818447
2025-06-27,malacca,2341535.0,13999.0,353856.0,55555.0,1491263.0,0.6368741,-4.6940384,167.26445,596.0,1655.0,25090278.0,65252840.0,0.36012083,0.3845086,42097.78,1.3605442,25068462.0,5464.0,1520.0,0.27818447
2025-07-04,malacca,2498565.0,14280.0,376481.0,59548.0,1555041.0,0.62237364,6.7062845,174.96954,590.0,1612.0,24262660.0,61825764.0,0.36600497,0.39243606,41123.152,-1.0067114,24614328.0,4270.0,1245.0,0.29156908
2025-07-11,malacca,2498565.0,14280.0,376481.0,59548.0,1555041.0,0.62237364,6.7062845,174.96954,551.0,1633.0,23096204.0,62972760.0,0.33741578,0.366765,41916.887,-6.6101694,24818374.0,4270.0,1245.0,0.29156908
2025-07-18,malacca,2498565.0,14280.0,376481.0,59548.0,1555041.0,0.62237364,6.7062845,174.96954,584.0,1661.0,25151324.0,66021970.0,0.35159543,0.38095385,43067.336,5.9891105,24400116.0,4270.0,1245.0,0.29156908
2025-07-25,malacca,2498565.0,14280.0,376481.0,59548.0,1555041.0,0.62237364,6.7062845,174.96954,623.0,1667.0,25699208.0,62381536.0,0.37372527,0.41196817,41250.74,6.678082,24552348.0,4270.0,1245.0,0.29156908
2025-08-01,malacca,2413774.0,13928.0,344981.0,58668.0,1522417.0,0.6307206,-3.3935878,173.30371,567.0,1624.0,24339616.0,60463200.0,0.34913793,0.40255255,42927.01,-8.988764,24571588.0,3515.0,1086.0,0.3089616
2025-08-08,malacca,2413774.0,13928.0,344981.0,58668.0,1522417.0,0.6307206,-3.3935878,173.30371,563.0,1631.0,23752176.0,67570530.0,0.345187,0.35151684,42188.59,-0.70546734,24735582.0,3515.0,1086.0,0.3089616
2025-08-15,malacca,2413774.0,13928.0,344981.0,58668.0,1522417.0,0.6307206,-3.3935878,173.30371,545.0,1601.0,24094740.0,59979348.0,0.34041223,0.40171728,44210.535,-3.197158,24471436.0,3515.0,1086.0,0.3089616
2025-08-22,malacca,2413774.0,13928.0,344981.0,58668.0,1522417.0,0.6307206,-3.3935878,173.30371,564.0,1666.0,23495438.0,64545164.0,0.33853543,0.36401546,41658.58,3.4862385,23920492.0,3515.0,1086.0,0.3089616
2025-08-29,malacca,2539827.0,14258.0,363157.0,60354.0,1602066.0,0.6307776,5.222237,178.13347,592.0,1700.0,24913168.0,65402744.0,0.34823528,0.3809193,42083.055,4.964539,24063880.0,3477.0,828.0,0.23813632
2025-09-05,malacca,2539827.0,14258.0,363157.0,60354.0,1602066.0,0.6307776,5.222237,178.13347,613.0,1661.0,26806004.0,65055156.0,0.3690548,0.41205043,43729.207,3.5472972,24827338.0,3477.0,828.0,0.23813632
2025-09-12,malacca,2539827.0,14258.0,363157.0,60354.0,1602066.0,0.6307776,5.222237,178.13347,567.0,1656.0,22674700.0,61477596.0,0.3423913,0.36882868,39990.652,-7.5040784,24472328.0,3477.0,828.0,0.23813632
2025-09-19,malacca,2539827.0,14258.0,363157.0,60354.0,1602066.0,0.6307776,5.222237,178.13347,576.0,1720.0,26844372.0,70583496.0,0.33488372,0.3803208,46604.812,1.5873016,25309560.0,3477.0,828.0,0.23813632
2025-09-26,malacca,2539827.0,14258.0,363157.0,60354.0,1602066.0,0.6307776,5.222237,178.13347,626.0,1758.0,25383624.0,65048176.0,0.35608646,0.3902281,40548.92,8.680555,25427176.0,3477.0,828.0,0.23813632
2025-10-03,malacca,2568643.0,16985.0,365589.0,58448.0,1628720.0,0.63407797,1.1345655,151.23009,601.0,1651.0,24536592.0,63309944.0,0.3640218,0.38756302,40826.277,-3.9936101,24859822.0,5388.0,1938.0,0.3596882
2025-10-10,malacca,2568643.0,16985.0,365589.0,58448.0,1628720.0,0.63407797,1.1345655,151.23009,558.0,1580.0,23923348.0,61418390.0,0.35316455,0.3895144,42873.383,-7.1547422,25171984.0,5388.0,1938.0,0.3596882
2025-10-17,malacca,2568643.0,16985.0,365589.0,58448.0,1628720.0,0.63407797,1.1345655,151.23009,562.0,1690.0,23436160.0,64299700.0,0.3325444,0.3644832,41701.355,0.71684587,24319932.0,5388.0,1938.0,0.3596882
2025-10-24,malacca,2568643.0,16985.0,365589.0,58448.0,1628720.0,0.63407797,1.1345655,151.23009,610.0,1746.0,29204046.0,69806300.0,0.34937,0.4183583,47875.484,8.540925,25275036.0,5388.0,1938.0,0.3596882
2025-10-31,malacca,2482449.0,15110.0,361854.0,57743.0,1564303.0,0.6301451,-3.355624,164.2918,557.0,1640.0,21591782.0,61742710.0,0.33963415,0.34970576,38764.42,-8.688524,24538834.0,6539.0,1721.0,0.2631901
2025-11-07,malacca,2482449.0,15110.0,361854.0,57743.0,1564303.0,0.6301451,-3.355624,164.2918,589.0,1667.0,29991132.0,70994770.0,0.35332933,0.42244142,50918.727,5.745063,26055780.0,6539.0,1721.0,0.2631901
2025-11-14,malacca,2482449.0,15110.0,361854.0,57743.0,1564303.0,0.6301451,-3.355624,164.2918,588.0,1685.0,25280714.0,64843092.0,0.3489614,0.3898752,42994.41,-0.16977929,26516918.0,6539.0,1721.0,0.2631901
2025-11-21,malacca,2482449.0,15110.0,361854.0,57743.0,1564303.0,0.6301451,-3.355624,164.2918,610.0,1728.0,30438852.0,72844690.0,0.35300925,0.4178596,49899.758,3.7414966,26825620.0,6539.0,1721.0,0.2631901
2025-11-28,malacca,2615518.0,15046.0,390194.0,59834.0,1638904.0,0.62660784,5.360392,173.83478,573.0,1632.0,26154528.0,64279160.0,0.35110295,0.4068897,45644.902,-6.0655737,27966306.0,5837.0,1571.0,0.2691451
2025-12-05,malacca,2615518.0,15046.0,390194.0,59834.0,1638904.0,0.62660784,5.360392,173.83478,574.0,1600.0,28105364.0,66187784.0,0.35875,0.42463067,48964.047,0.17452008,27494864.0,5837.0,1571.0,0.2691451
2025-12-12,malacca,2615518.0,15046.0,390194.0,59834.0,1638904.0,0.62660784,5.360392,173.83478,587.0,1679.0,26255578.0,65967370.0,0.34961286,0.39800856,44728.414,2.2648084,27738580.0,5837.0,1571.0,0.2691451
2025-12-19,malacca,2615518.0,15046.0,390194.0,59834.0,1638904.0,0.62660784,5.360392,173.83478,601.0,1650.0,26988736.0,66529390.0,0.36424243,0.40566635,44906.383,2.3850086,26876052.0,5837.0,1571.0,0.2691451
2025-12-26,malacca,2615518.0,15046.0,390194.0,59834.0,1638904.0,0.62660784,5.360392,173.83478,610.0,1689.0,26772928.0,67189736.0,0.36116046,0.39846754,43890.047,1.4975041,27030652.0,5837.0,1571.0,0.2691451
2026-01-02,malacca,2588680.0,14678.0,387783.0,56560.0,1624931.0,0.6277064,-1.0261065,176.36462,583.0,1653.0,25046816.0,64379956.0,0.35269207,0.3890468,42961.945,-4.4262295,26266014.0,5947.0,1579.0,0.26551202
2026-01-09,malacca,2588680.0,14678.0,387783.0,56560.0,1624931.0,0.6277064,-1.0261065,176.36462,567.0,1654.0,21953208.0,64193696.0,0.34280533,0.34198385,38718.184,-2.7444253,25190422.0,5947.0,1579.0,0.26551202
2026-01-16,malacca,2588680.0,14678.0,387783.0,56560.0,1624931.0,0.6277064,-1.0261065,176.36462,605.0,1691.0,26762262.0,63935972.0,0.35777646,0.4185791,44235.145,6.70194,25133804.0,5947.0,1579.0,0.26551202
2026-01-23,malacca,2588680.0,14678.0,387783.0,56560.0,1624931.0,0.6277064,-1.0261065,176.36462,574.0,1688.0,27940980.0,68987500.0,0.3400474,0.40501508,48677.668,-5.123967,25425816.0,5947.0,1579.0,0.26551202
2026-01-30,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,585.0,1698.0,22953094.0,64779330.0,0.34452298,0.35432744,39236.06,1.9163764,24902386.0,6735.0,1752.0,0.26013362
2026-02-06,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,558.0,1619.0,22744364.0,61199516.0,0.34465718,0.3716429,40760.51,-4.6153846,25100176.0,6735.0,1752.0,0.26013362
2026-02-13,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,575.0,1665.0,25631544.0,67218456.0,0.34534535,0.38131705,44576.598,3.046595,24817496.0,6735.0,1752.0,0.26013362
2026-02-20,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,567.0,1649.0,24256364.0,60603770.0,0.34384474,0.40024513,42780.184,-1.3913044,23896342.0,6735.0,1752.0,0.26013362
2026-02-27,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,568.0,1553.0,23158492.0,57766348.0,0.36574373,0.40089935,40771.992,0.17636684,23947692.0,6735.0,1752.0,0.26013362
2026-03-06,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,617.0,1644.0,26517248.0,62452984.0,0.37530413,0.42459536,42977.71,8.6267605,24890912.0,6735.0,1752.0,0.26013362
2026-03-13,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,571.0,1607.0,25552908.0,63440730.0,0.35532048,0.40278393,44751.152,-7.4554296,24871252.0,6735.0,1752.0,0.26013362
2026-03-20,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,510.0,1550.0,22300808.0,57386190.0,0.32903227,0.3886093,43727.074,-10.683012,24382364.0,6735.0,1752.0,0.26013362
2026-03-27,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,525.0,1485.0,13544396.0,49766068.0,0.35353535,0.27216125,25798.85,2.9411764,21978840.0,6735.0,1752.0,0.26013362
2026-04-03,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,459.0,1408.0,12232352.0,48021904.0,0.3259943,0.2547244,26650.004,-12.571428,18407616.0,6735.0,1752.0,0.26013362
2026-04-10,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,479.0,1437.0,14767941.0,52227612.0,0.33333334,0.2827612,30830.775,4.3572984,15711374.0,6735.0,1752.0,0.26013362
2026-04-17,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,497.0,1519.0,17215078.0,55138716.0,0.32718894,0.312214,34637.984,3.7578287,14439942.0,6735.0,1752.0,0.26013362
2026-04-24,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,503.0,1544.0,16124628.0,53472180.0,0.3257772,0.30155173,32056.914,1.2072434,15085000.0,6735.0,1752.0,0.26013362
2026-05-01,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,465.0,1461.0,14348398.0,50943556.0,0.31827515,0.28165287,30856.77,-7.554672,15614011.0,6735.0,1752.0,0.26013362
2026-05-08,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,493.0,1503.0,18030332.0,53594440.0,0.32801065,0.33642167,36572.68,6.0215054,16429609.0,6735.0,1752.0,0.26013362
2026-05-15,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,483.0,1513.0,15428356.0,55740828.0,0.3192333,0.27678734,31942.766,-2.0283976,15982928.0,6735.0,1752.0,0.26013362
2026-05-22,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,464.0,1519.0,17505518.0,57294880.0,0.30546412,0.30553374,37727.41,-3.9337475,16328151.0,6735.0,1752.0,0.26013362
2026-05-29,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,143.0,413.0,4418825.0,13858629.0,0.346247,0.31885007,30900.875,-69.18104,13845758.0,6735.0,1752.0,0.26013362
2026-06-05,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,,,,,,,,,,6735.0,1752.0,0.26013362
2026-06-12,malacca,2700921.0,15639.0,426336.0,60243.0,1686168.0,0.6242937,4.3358393,172.70421,,,,,,,,,,6735.0,1752.0,0.26013362
2026-06-19,malacca,,,,,,,,,,,,,,,,,,6735.0,1752.0,0.26013362
2026-06-26,malacca,,,,,,,,,,,,,,,,,,6735.0,1752.0,0.26013362
2019-01-04,mandeb,12989.0,1486.0,7590.0,0.0,5002.0,0.3850951,-0.5055534,8.740915,,,,,,,,,,,,
2019-01-11,mandeb,12989.0,1486.0,7590.0,0.0,5002.0,0.3850951,-0.5055534,8.740915,75.0,214.0,4381631.0,10869827.0,0.3504673,0.40310034,58421.746,,4381631.0,,,
2019-01-18,mandeb,12989.0,1486.0,7590.0,0.0,5002.0,0.3850951,-0.5055534,8.740915,121.0,380.0,6374180.0,18292852.0,0.31842107,0.34845194,52679.17,61.333332,5377905.5,,,
2019-01-25,mandeb,12989.0,1486.0,7590.0,0.0,5002.0,0.3850951,-0.5055534,8.740915,116.0,342.0,5063228.0,14429957.0,0.33918127,0.3508831,43648.516,-4.132231,5273013.0,,,
2019-02-01,mandeb,12452.0,1420.0,7537.0,0.0,4692.0,0.37680694,-4.1342673,8.769014,109.0,319.0,4301956.0,13337586.0,0.34169278,0.32254383,39467.484,-6.034483,5030249.0,,,
2019-02-08,mandeb,12452.0,1420.0,7537.0,0.0,4692.0,0.37680694,-4.1342673,8.769014,117.0,375.0,5346503.0,17364648.0,0.312,0.30789584,45696.605,7.3394494,5271467.0,,,
2019-02-15,mandeb,12452.0,1420.0,7537.0,0.0,4692.0,0.37680694,-4.1342673,8.769014,119.0,358.0,6423231.0,17258872.0,0.33240223,0.3721698,53976.73,1.7094017,5283729.5,,,
2019-02-22,mandeb,12452.0,1420.0,7537.0,0.0,4692.0,0.37680694,-4.1342673,8.769014,116.0,376.0,5616443.0,18020352.0,0.30851063,0.3116722,48417.613,-2.5210085,5422033.0,,,
2019-03-01,mandeb,12364.0,1461.0,7477.0,0.0,4670.0,0.37770948,-0.7067138,8.462697,119.0,378.0,6003174.0,16721682.0,0.3148148,0.3590054,50446.84,2.586207,5847338.0,137.0,40.0,0.2919708
2019-03-08,mandeb,12364.0,1461.0,7477.0,0.0,4670.0,0.37770948,-0.7067138,8.462697,116.0,350.0,5655770.0,16736973.0,0.33142856,0.33792073,48756.637,-2.5210085,5924654.5,137.0,40.0,0.2919708
2019-03-15,mandeb,12364.0,1461.0,7477.0,0.0,4670.0,0.37770948,-0.7067138,8.462697,114.0,331.0,5983661.0,15610210.0,0.34441087,0.38331714,52488.254,-1.7241379,5814762.0,137.0,40.0,0.2919708
2019-03-22,mandeb,12364.0,1461.0,7477.0,0.0,4670.0,0.37770948,-0.7067138,8.462697,153.0,388.0,7192666.0,17470448.0,0.3943299,0.4117047,47010.89,34.210526,6208818.0,137.0,40.0,0.2919708
