week_ending_friday,region_type,region_id,region_short,detections_total,detections_dark,detections_matched,dark_share
2020-11-20,chokepoint,Cape of Good Hope,cape,299.0,44.0,255.0,0.1471571906354515
2020-11-27,chokepoint,Cape of Good Hope,cape,299.0,44.0,255.0,0.1471571906354515
2020-12-04,chokepoint,Cape of Good Hope,cape,246.0,33.0,213.0,0.1341463414634146
2020-12-11,chokepoint,Cape of Good Hope,cape,246.0,33.0,213.0,0.1341463414634146
2020-12-18,chokepoint,Cape of Good Hope,cape,246.0,33.0,213.0,0.1341463414634146
2020-12-25,chokepoint,Cape of Good Hope,cape,246.0,33.0,213.0,0.1341463414634146
2021-01-01,chokepoint,Cape of Good Hope,cape,263.0,28.0,235.0,0.1064638783269961
2021-01-08,chokepoint,Cape of Good Hope,cape,263.0,28.0,235.0,0.1064638783269961
2021-01-15,chokepoint,Cape of Good Hope,cape,263.0,28.0,235.0,0.1064638783269961
2021-01-22,chokepoint,Cape of Good Hope,cape,263.0,28.0,235.0,0.1064638783269961
2021-01-29,chokepoint,Cape of Good Hope,cape,218.0,30.0,188.0,0.1376146788990825
2021-02-05,chokepoint,Cape of Good Hope,cape,218.0,30.0,188.0,0.1376146788990825
2021-02-12,chokepoint,Cape of Good Hope,cape,218.0,30.0,188.0,0.1376146788990825
2021-02-19,chokepoint,Cape of Good Hope,cape,218.0,30.0,188.0,0.1376146788990825
2021-02-26,chokepoint,Cape of Good Hope,cape,218.0,30.0,188.0,0.1376146788990825
2021-03-05,chokepoint,Cape of Good Hope,cape,224.0,24.0,200.0,0.1071428571428571
2021-03-12,chokepoint,Cape of Good Hope,cape,224.0,24.0,200.0,0.1071428571428571
2021-03-19,chokepoint,Cape of Good Hope,cape,224.0,24.0,200.0,0.1071428571428571
2021-03-26,chokepoint,Cape of Good Hope,cape,224.0,24.0,200.0,0.1071428571428571
2021-04-02,chokepoint,Cape of Good Hope,cape,249.0,29.0,220.0,0.1164658634538152
2021-04-09,chokepoint,Cape of Good Hope,cape,249.0,29.0,220.0,0.1164658634538152
2021-04-16,chokepoint,Cape of Good Hope,cape,249.0,29.0,220.0,0.1164658634538152
2021-04-23,chokepoint,Cape of Good Hope,cape,249.0,29.0,220.0,0.1164658634538152
2021-04-30,chokepoint,Cape of Good Hope,cape,279.0,30.0,249.0,0.1075268817204301
2021-05-07,chokepoint,Cape of Good Hope,cape,279.0,30.0,249.0,0.1075268817204301
2021-05-14,chokepoint,Cape of Good Hope,cape,279.0,30.0,249.0,0.1075268817204301
2021-05-21,chokepoint,Cape of Good Hope,cape,279.0,30.0,249.0,0.1075268817204301
2021-05-28,chokepoint,Cape of Good Hope,cape,266.0,30.0,236.0,0.112781954887218
2021-06-04,chokepoint,Cape of Good Hope,cape,266.0,30.0,236.0,0.112781954887218
2021-06-11,chokepoint,Cape of Good Hope,cape,266.0,30.0,236.0,0.112781954887218
2021-06-18,chokepoint,Cape of Good Hope,cape,266.0,30.0,236.0,0.112781954887218
2021-06-25,chokepoint,Cape of Good Hope,cape,266.0,30.0,236.0,0.112781954887218
2021-07-02,chokepoint,Cape of Good Hope,cape,295.0,34.0,261.0,0.1152542372881356
2021-07-09,chokepoint,Cape of Good Hope,cape,295.0,34.0,261.0,0.1152542372881356
2021-07-16,chokepoint,Cape of Good Hope,cape,295.0,34.0,261.0,0.1152542372881356
2021-07-23,chokepoint,Cape of Good Hope,cape,295.0,34.0,261.0,0.1152542372881356
2021-07-30,chokepoint,Cape of Good Hope,cape,272.0,35.0,237.0,0.1286764705882352
2021-08-06,chokepoint,Cape of Good Hope,cape,272.0,35.0,237.0,0.1286764705882352
2021-08-13,chokepoint,Cape of Good Hope,cape,272.0,35.0,237.0,0.1286764705882352
2021-08-20,chokepoint,Cape of Good Hope,cape,272.0,35.0,237.0,0.1286764705882352
2021-08-27,chokepoint,Cape of Good Hope,cape,272.0,35.0,237.0,0.1286764705882352
2021-09-03,chokepoint,Cape of Good Hope,cape,251.0,24.0,227.0,0.095617529880478
2021-09-10,chokepoint,Cape of Good Hope,cape,251.0,24.0,227.0,0.095617529880478
2021-09-17,chokepoint,Cape of Good Hope,cape,251.0,24.0,227.0,0.095617529880478
2021-09-24,chokepoint,Cape of Good Hope,cape,251.0,24.0,227.0,0.095617529880478
2021-10-01,chokepoint,Cape of Good Hope,cape,292.0,34.0,258.0,0.1164383561643835
2021-10-08,chokepoint,Cape of Good Hope,cape,292.0,34.0,258.0,0.1164383561643835
2021-10-15,chokepoint,Cape of Good Hope,cape,292.0,34.0,258.0,0.1164383561643835
2021-10-22,chokepoint,Cape of Good Hope,cape,292.0,34.0,258.0,0.1164383561643835
2021-10-29,chokepoint,Cape of Good Hope,cape,172.0,24.0,148.0,0.1395348837209302
2021-11-05,chokepoint,Cape of Good Hope,cape,172.0,24.0,148.0,0.1395348837209302
2021-11-12,chokepoint,Cape of Good Hope,cape,172.0,24.0,148.0,0.1395348837209302
2021-11-19,chokepoint,Cape of Good Hope,cape,172.0,24.0,148.0,0.1395348837209302
2021-11-26,chokepoint,Cape of Good Hope,cape,172.0,24.0,148.0,0.1395348837209302
2021-12-03,chokepoint,Cape of Good Hope,cape,236.0,33.0,203.0,0.1398305084745762
2021-12-10,chokepoint,Cape of Good Hope,cape,236.0,33.0,203.0,0.1398305084745762
2021-12-17,chokepoint,Cape of Good Hope,cape,236.0,33.0,203.0,0.1398305084745762
2021-12-24,chokepoint,Cape of Good Hope,cape,236.0,33.0,203.0,0.1398305084745762
2021-12-31,chokepoint,Cape of Good Hope,cape,182.0,29.0,153.0,0.1593406593406593
2022-01-07,chokepoint,Cape of Good Hope,cape,182.0,29.0,153.0,0.1593406593406593
2022-01-14,chokepoint,Cape of Good Hope,cape,182.0,29.0,153.0,0.1593406593406593
2022-01-21,chokepoint,Cape of Good Hope,cape,182.0,29.0,153.0,0.1593406593406593
2022-01-28,chokepoint,Cape of Good Hope,cape,236.0,36.0,200.0,0.1525423728813559
2022-02-04,chokepoint,Cape of Good Hope,cape,236.0,36.0,200.0,0.1525423728813559
2022-02-11,chokepoint,Cape of Good Hope,cape,236.0,36.0,200.0,0.1525423728813559
2022-02-18,chokepoint,Cape of Good Hope,cape,236.0,36.0,200.0,0.1525423728813559
2022-02-25,chokepoint,Cape of Good Hope,cape,236.0,36.0,200.0,0.1525423728813559
2022-03-04,chokepoint,Cape of Good Hope,cape,238.0,21.0,217.0,0.088235294117647
2022-03-11,chokepoint,Cape of Good Hope,cape,238.0,21.0,217.0,0.088235294117647
2022-03-18,chokepoint,Cape of Good Hope,cape,238.0,21.0,217.0,0.088235294117647
2022-03-25,chokepoint,Cape of Good Hope,cape,238.0,21.0,217.0,0.088235294117647
2022-04-01,chokepoint,Cape of Good Hope,cape,268.0,46.0,222.0,0.1716417910447761
2022-04-08,chokepoint,Cape of Good Hope,cape,268.0,46.0,222.0,0.1716417910447761
2022-04-15,chokepoint,Cape of Good Hope,cape,268.0,46.0,222.0,0.1716417910447761
2022-04-22,chokepoint,Cape of Good Hope,cape,268.0,46.0,222.0,0.1716417910447761
2022-04-29,chokepoint,Cape of Good Hope,cape,250.0,28.0,222.0,0.112
2022-05-06,chokepoint,Cape of Good Hope,cape,250.0,28.0,222.0,0.112
2022-05-13,chokepoint,Cape of Good Hope,cape,250.0,28.0,222.0,0.112
2022-05-20,chokepoint,Cape of Good Hope,cape,250.0,28.0,222.0,0.112
2022-05-27,chokepoint,Cape of Good Hope,cape,250.0,28.0,222.0,0.112
2022-06-03,chokepoint,Cape of Good Hope,cape,291.0,35.0,256.0,0.120274914089347
2022-06-10,chokepoint,Cape of Good Hope,cape,291.0,35.0,256.0,0.120274914089347
2022-06-17,chokepoint,Cape of Good Hope,cape,291.0,35.0,256.0,0.120274914089347
2022-06-24,chokepoint,Cape of Good Hope,cape,291.0,35.0,256.0,0.120274914089347
2022-07-01,chokepoint,Cape of Good Hope,cape,231.0,28.0,203.0,0.1212121212121212
2022-07-08,chokepoint,Cape of Good Hope,cape,231.0,28.0,203.0,0.1212121212121212
2022-07-15,chokepoint,Cape of Good Hope,cape,231.0,28.0,203.0,0.1212121212121212
2022-07-22,chokepoint,Cape of Good Hope,cape,231.0,28.0,203.0,0.1212121212121212
2022-07-29,chokepoint,Cape of Good Hope,cape,360.0,46.0,314.0,0.1277777777777777
2022-08-05,chokepoint,Cape of Good Hope,cape,360.0,46.0,314.0,0.1277777777777777
2022-08-12,chokepoint,Cape of Good Hope,cape,360.0,46.0,314.0,0.1277777777777777
2022-08-19,chokepoint,Cape of Good Hope,cape,360.0,46.0,314.0,0.1277777777777777
2022-08-26,chokepoint,Cape of Good Hope,cape,360.0,46.0,314.0,0.1277777777777777
2022-09-02,chokepoint,Cape of Good Hope,cape,209.0,27.0,182.0,0.1291866028708134
2022-09-09,chokepoint,Cape of Good Hope,cape,209.0,27.0,182.0,0.1291866028708134
