week_ending_friday,site_id,pw_portcalls_tanker,pw_portcalls_cargo,pw_import_tanker,pw_export_tanker,gfw_n_visits,gfw_dwell_hrs_mean,gfw_dwell_hrs_median,gfw_self_loops,sar_detections_total,sar_detections_dark,sar_dark_share,avail_node
2024-05-10,P007,9.0,0.0,18292.0,377166.0,0.0,,,0.0,34.0,6.0,0.1764705882352941,1
2024-05-10,P008,12.0,1.0,0.0,2151081.0,13.0,32.46769230769231,19.9625,7.0,575.0,258.0,0.448695652173913,1
2024-05-10,P009,237.0,73.0,2199594.0,1472680.0,116.0,56.20024185823755,24.339861111111112,89.0,135.0,15.0,0.1111111111111111,1
2024-05-10,P010,1.0,2.0,0.0,94973.0,3.0,5.792407407407407,5.779722222222222,3.0,106.0,85.0,0.8018867924528302,1
2024-05-10,P011,23.0,0.0,173530.0,1372215.0,8.0,159.64413194444444,142.47083333333333,3.0,4.0,1.0,0.25,1
2024-05-17,P001,295.0,279.0,2748880.0,861643.0,255.0,52.02383986928105,33.28916666666667,220.0,129.0,11.0,0.0852713178294573,1
2024-05-17,P002,63.0,4.0,688220.0,1078377.0,120.0,42.770847338935575,17.68611111111111,62.0,1040.0,31.0,0.0298076923076923,1
2024-05-17,P003,15.0,0.0,137467.0,1412189.0,37.0,155.28298798798798,128.08666666666667,7.0,293.0,18.0,0.0614334470989761,1
2024-05-17,P004,499.0,327.0,2591413.0,2557376.0,561.0,41.22434506062413,26.514722222222225,416.0,577.0,30.0,0.0519930675909878,1
2024-05-17,P005,105.0,37.0,383577.0,2965572.0,42.0,98.440291005291,67.42027777777778,22.0,23.0,4.0,0.1739130434782608,1
2024-05-17,P006,101.0,298.0,2097630.0,199235.0,502.0,81.1143569023569,42.39055555555556,425.0,280.0,15.0,0.0535714285714285,1
2024-05-17,P007,9.0,0.0,0.0,207007.0,2.0,178.88972222222222,178.88972222222222,0.0,34.0,6.0,0.1764705882352941,1
2024-05-17,P008,18.0,0.0,1020.0,3620581.0,15.0,50.27361111111111,20.91638888888889,10.0,575.0,258.0,0.448695652173913,1
2024-05-17,P009,202.0,69.0,1612092.0,1394116.0,102.0,37.36244008714597,18.6075,83.0,135.0,15.0,0.1111111111111111,1
2024-05-17,P010,3.0,2.0,0.0,153205.0,4.0,56.236180555555556,23.31652777777778,4.0,106.0,85.0,0.8018867924528302,1
2024-05-17,P011,29.0,3.0,251457.0,1588099.0,3.0,86.73750000000001,59.584722222222226,1.0,4.0,1.0,0.25,1
2024-05-24,P001,285.0,291.0,2871668.0,741580.0,227.0,53.446224914341656,35.539722222222224,198.0,129.0,11.0,0.0852713178294573,1
2024-05-24,P002,66.0,5.0,976355.0,597269.0,105.0,32.08603439153439,17.789722222222224,62.0,1040.0,31.0,0.0298076923076923,1
2024-05-24,P003,11.0,0.0,80508.0,929764.0,39.0,137.27387426900586,75.43652777777778,12.0,293.0,18.0,0.0614334470989761,1
2024-05-24,P004,544.0,324.0,3361684.0,2509377.0,586.0,37.209895475372285,25.876805555555556,422.0,577.0,30.0,0.0519930675909878,1
2024-05-24,P005,104.0,43.0,743271.0,2880640.0,34.0,100.7299591503268,52.35527777777778,20.0,23.0,4.0,0.1739130434782608,1
2024-05-24,P006,89.0,299.0,794551.0,91536.0,497.0,63.1937751486054,33.60958333333333,410.0,280.0,15.0,0.0535714285714285,1
2024-05-24,P007,17.0,0.0,127455.0,636512.0,0.0,,,0.0,34.0,6.0,0.1764705882352941,1
2024-05-24,P008,15.0,0.0,5174.0,2844231.0,14.0,44.680747863247866,7.129722222222222,8.0,575.0,258.0,0.448695652173913,1
2024-05-24,P009,206.0,80.0,2435671.0,1218954.0,98.0,57.4628231292517,26.865694444444443,80.0,135.0,15.0,0.1111111111111111,1
2024-05-24,P010,3.0,3.0,0.0,80366.0,1.0,71.15583333333333,71.15583333333333,0.0,106.0,85.0,0.8018867924528302,1
2024-05-24,P011,29.0,3.0,157082.0,1182375.0,5.0,209.51761111111114,72.99361111111111,3.0,4.0,1.0,0.25,1
2024-05-31,P001,296.0,267.0,3141224.0,1012026.0,242.0,51.88886363636364,33.897222222222226,206.0,87.0,19.0,0.2183908045977011,1
2024-05-31,P002,65.0,3.0,768721.0,661199.0,110.0,42.682856060606056,18.90027777777778,60.0,876.0,28.0,0.0319634703196347,1
2024-05-31,P003,14.0,0.0,121789.0,1477868.0,31.0,101.9597670250896,75.83444444444444,8.0,299.0,13.0,0.0434782608695652,1
2024-05-31,P004,540.0,323.0,3309172.0,2412910.0,537.0,37.93598556183302,26.771944444444443,387.0,926.0,44.0,0.0475161987041036,1
2024-05-31,P005,101.0,45.0,459713.0,2411865.0,37.0,89.00713213213214,52.584722222222226,18.0,32.0,2.0,0.0625,1
2024-05-31,P006,108.0,283.0,1519246.0,191117.0,540.0,72.85947981689556,34.64930555555556,443.0,393.0,7.0,0.0178117048346055,1
2024-05-31,P007,7.0,0.0,21576.0,182303.0,2.0,84.64874999999999,84.64874999999999,0.0,51.0,12.0,0.2352941176470588,1
2024-05-31,P008,14.0,0.0,183639.0,2838646.0,14.0,61.7684126984127,10.16986111111111,7.0,656.0,344.0,0.524390243902439,1
2024-05-31,P009,218.0,72.0,2212893.0,1712330.0,108.0,51.998760288065846,19.50875,87.0,105.0,4.0,0.0380952380952381,1
2024-05-31,P010,3.0,2.0,0.0,145678.0,1.0,34.340555555555554,34.340555555555554,1.0,52.0,40.0,0.7692307692307693,1
2024-05-31,P011,31.0,3.0,206465.0,1043414.0,7.0,99.37939814814816,64.22291666666666,1.0,15.0,2.0,0.1333333333333333,1
2024-06-07,P001,316.0,287.0,3240344.0,914723.0,212.0,55.282342767295596,37.85166666666667,171.0,87.0,19.0,0.2183908045977011,1
2024-06-07,P002,58.0,6.0,1058025.0,773876.0,101.0,35.7703300330033,19.309166666666663,50.0,876.0,28.0,0.0319634703196347,1
2024-06-07,P003,12.0,0.0,136568.0,1133027.0,43.0,154.50213178294572,84.8313888888889,6.0,299.0,13.0,0.0434782608695652,1
2024-06-07,P004,509.0,325.0,3449489.0,2166023.0,537.0,38.36696521287643,27.153333333333332,395.0,926.0,44.0,0.0475161987041036,1
2024-06-07,P005,116.0,39.0,862850.0,2949045.0,45.0,76.55844444444445,48.07888888888889,19.0,32.0,2.0,0.0625,1
2024-06-07,P006,104.0,269.0,1332275.0,180846.0,532.0,70.50211047254152,35.76361111111111,442.0,393.0,7.0,0.0178117048346055,1
2024-06-07,P007,11.0,0.0,29867.0,300984.0,0.0,,,0.0,51.0,12.0,0.2352941176470588,1
2024-06-07,P008,16.0,0.0,0.0,2423718.0,18.0,57.808104575163405,17.761388888888888,9.0,656.0,344.0,0.524390243902439,1
2024-06-07,P009,212.0,88.0,1788057.0,1163967.0,92.0,42.285395531400965,23.211388888888887,67.0,105.0,4.0,0.0380952380952381,1
2024-06-07,P010,2.0,2.0,0.0,72839.0,2.0,14.53638888888889,14.53638888888889,2.0,52.0,40.0,0.7692307692307693,1
2024-06-07,P011,22.0,4.0,114513.0,995689.0,9.0,59.2408950617284,41.8775,4.0,15.0,2.0,0.1333333333333333,1
2024-06-14,P001,290.0,299.0,3365800.0,648778.0,236.0,48.99800612052731,32.662222222222226,205.0,87.0,19.0,0.2183908045977011,1
2024-06-14,P002,59.0,3.0,406027.0,674895.0,111.0,46.94226226226226,17.851388888888888,56.0,876.0,28.0,0.0319634703196347,1
2024-06-14,P003,12.0,0.0,134269.0,922934.0,36.0,144.40976984126985,108.78444444444445,12.0,299.0,13.0,0.0434782608695652,1
2024-06-14,P004,524.0,300.0,3004419.0,2707862.0,518.0,37.572889211886306,27.659166666666664,377.0,926.0,44.0,0.0475161987041036,1
2024-06-14,P005,118.0,48.0,781843.0,2727478.0,40.0,66.82203472222223,51.7625,21.0,32.0,2.0,0.0625,1
2024-06-14,P006,104.0,304.0,1349821.0,251754.0,496.0,66.32830196212639,34.522777777777776,417.0,393.0,7.0,0.0178117048346055,1
2024-06-14,P007,8.0,0.0,44459.0,262670.0,2.0,59.99527777777777,59.99527777777777,0.0,51.0,12.0,0.2352941176470588,1
2024-06-14,P008,15.0,0.0,2587.0,2721541.0,13.0,39.87277777777778,25.946805555555557,6.0,656.0,344.0,0.524390243902439,1
2024-06-14,P009,213.0,76.0,2785211.0,1332498.0,124.0,53.60729166666667,23.638194444444444,96.0,105.0,4.0,0.0380952380952381,1
2024-06-14,P010,3.0,2.0,0.0,145678.0,3.0,77.78379629629629,52.422777777777775,2.0,52.0,40.0,0.7692307692307693,1
2024-06-14,P011,31.0,2.0,184278.0,1371550.0,9.0,81.51342592592593,52.24055555555555,4.0,15.0,2.0,0.1333333333333333,1
2024-06-21,P001,350.0,273.0,2601417.0,1011631.0,259.0,56.2461552540913,33.765,217.0,87.0,19.0,0.2183908045977011,1
2024-06-21,P002,66.0,5.0,593374.0,853873.0,102.0,48.0165931372549,19.23027777777778,49.0,876.0,28.0,0.0319634703196347,1
2024-06-21,P003,12.0,0.0,185035.0,671812.0,31.0,131.59174731182796,105.43388888888887,7.0,299.0,13.0,0.0434782608695652,1
2024-06-21,P004,507.0,327.0,3503175.0,2633011.0,533.0,36.66324895178197,26.455,393.0,926.0,44.0,0.0475161987041036,1
2024-06-21,P005,124.0,40.0,486947.0,2721985.0,46.0,80.04728260869565,55.25347222222222,21.0,32.0,2.0,0.0625,1
2024-06-21,P006,95.0,278.0,1067813.0,285321.0,505.0,70.39575772849462,36.43611111111111,433.0,393.0,7.0,0.0178117048346055,1
2024-06-21,P007,9.0,0.0,77125.0,326193.0,1.0,454.6225,454.6225,0.0,51.0,12.0,0.2352941176470588,1
2024-06-21,P008,14.0,0.0,2587.0,2674088.0,12.0,97.99530092592592,17.27847222222222,8.0,656.0,344.0,0.524390243902439,1
2024-06-21,P009,200.0,85.0,1969766.0,1189455.0,102.0,48.45408496732026,18.130555555555556,89.0,105.0,4.0,0.0380952380952381,1
2024-06-21,P010,1.0,1.0,0.0,72839.0,4.0,79.04731481481481,77.74944444444445,3.0,52.0,40.0,0.7692307692307693,1
2024-06-21,P011,28.0,2.0,144903.0,1331579.0,8.0,146.20072916666666,38.58416666666667,4.0,15.0,2.0,0.1333333333333333,1
2024-06-28,P001,297.0,285.0,2774295.0,834085.0,244.0,53.9506673582296,33.30833333333333,210.0,88.0,6.0,0.0681818181818181,1
2024-06-28,P002,70.0,7.0,742188.0,772641.0,109.0,31.709941386340468,17.698055555555555,49.0,947.0,29.0,0.0306230200633579,1
2024-06-28,P003,13.0,0.0,144674.0,982547.0,42.0,170.80883468834688,110.14083333333332,9.0,349.0,22.0,0.0630372492836676,1
2024-06-28,P004,495.0,310.0,2620627.0,2150755.0,489.0,43.03081847279378,29.185972222222222,347.0,322.0,25.0,0.077639751552795,1
2024-06-28,P005,88.0,42.0,531251.0,2378518.0,34.0,89.55534313725491,50.571250000000006,18.0,23.0,3.0,0.1304347826086956,1
2024-06-28,P006,100.0,281.0,790203.0,304430.0,554.0,70.29242121956212,34.48305555555555,463.0,302.0,15.0,0.0496688741721854,1
2024-06-28,P007,9.0,1.0,170719.0,318793.0,1.0,251.82416666666663,251.82416666666663,0.0,30.0,4.0,0.1333333333333333,1
2024-06-28,P008,16.0,0.0,3758.0,2874107.0,16.0,29.29293402777778,10.56013888888889,11.0,675.0,348.0,0.5155555555555555,1
2024-06-28,P009,186.0,73.0,1512822.0,1033329.0,114.0,52.46943469785575,23.578472222222224,88.0,108.0,6.0,0.0555555555555555,1
2024-06-28,P010,2.0,2.0,0.0,113174.0,1.0,15.174444444444443,15.174444444444443,1.0,83.0,61.0,0.7349397590361446,1
2024-06-28,P011,36.0,2.0,218681.0,2179239.0,2.0,61.04833333333333,61.04833333333333,0.0,12.0,0.0,0.0,1
2024-07-05,P001,324.0,278.0,2980908.0,799126.0,237.0,48.21118085106383,32.541666666666664,198.0,88.0,6.0,0.0681818181818181,1
2024-07-05,P002,71.0,3.0,765119.0,826508.0,123.0,38.51455962059621,19.752222222222223,69.0,947.0,29.0,0.0306230200633579,1
2024-07-05,P003,14.0,0.0,153934.0,499837.0,34.0,198.39837673611112,159.78708333333333,5.0,349.0,22.0,0.0630372492836676,1
2024-07-05,P004,542.0,313.0,3909198.0,2093948.0,543.0,40.859479684908784,28.259444444444448,414.0,322.0,25.0,0.077639751552795,1
2024-07-05,P005,109.0,49.0,663573.0,2996647.0,43.0,90.55584625322997,69.25222222222222,26.0,23.0,3.0,0.1304347826086956,1
2024-07-05,P006,99.0,289.0,1041180.0,231247.0,511.0,68.7821979717813,37.895694444444445,429.0,302.0,15.0,0.0496688741721854,1
2024-07-05,P007,8.0,0.0,45442.0,317412.0,1.0,41.45388888888889,41.45388888888889,0.0,30.0,4.0,0.1333333333333333,1
2024-07-05,P008,16.0,0.0,1481.0,2491992.0,11.0,40.81290404040404,8.534166666666666,8.0,675.0,348.0,0.5155555555555555,1
2024-07-05,P009,209.0,72.0,2028115.0,1359768.0,103.0,48.21205771305286,24.93694444444445,76.0,108.0,6.0,0.0555555555555555,1
2024-07-05,P010,1.0,1.0,0.0,72839.0,0.0,,,0.0,83.0,61.0,0.7349397590361446,1
2024-07-05,P011,34.0,2.0,451355.0,1895127.0,5.0,133.97072222222224,137.00833333333333,2.0,12.0,0.0,0.0,1
2024-07-12,P001,305.0,287.0,3005537.0,629200.0,222.0,53.285913775766716,34.5275,182.0,88.0,6.0,0.0681818181818181,1
2024-07-12,P002,56.0,4.0,715399.0,726302.0,102.0,52.555991285403046,20.82625,63.0,947.0,29.0,0.0306230200633579,1
2024-07-12,P003,12.0,0.0,195581.0,750883.0,30.0,173.0664087301587,128.80138888888888,5.0,349.0,22.0,0.0630372492836676,1
2024-07-12,P004,509.0,328.0,3195362.0,2584247.0,554.0,40.96670728038507,27.547222222222224,364.0,322.0,25.0,0.077639751552795,1
2024-07-12,P005,94.0,43.0,341843.0,2407155.0,44.0,109.86410206718345,75.31888888888889,23.0,23.0,3.0,0.1304347826086956,1
2024-07-12,P006,104.0,286.0,1138075.0,255908.0,469.0,70.43405894456548,36.528888888888886,388.0,302.0,15.0,0.0496688741721854,1
2024-07-12,P007,7.0,1.0,59663.0,242783.0,0.0,,,0.0,30.0,4.0,0.1333333333333333,1
2024-07-12,P008,19.0,0.0,5366.0,2972398.0,18.0,59.22081790123457,17.966527777777777,10.0,675.0,348.0,0.5155555555555555,1
2024-07-12,P009,177.0,58.0,906308.0,871698.0,101.0,40.29293729372937,21.770833333333332,77.0,108.0,6.0,0.0555555555555555,1
2024-07-12,P010,1.0,2.0,0.0,72839.0,1.0,27.586111111111112,27.586111111111112,1.0,83.0,61.0,0.7349397590361446,1
2024-07-12,P011,32.0,3.0,295239.0,1363642.0,4.0,165.76104166666667,162.5977777777778,1.0,12.0,0.0,0.0,1
2024-07-19,P001,318.0,296.0,1633663.0,968628.0,249.0,52.45390227576975,28.945833333333333,214.0,88.0,6.0,0.0681818181818181,1
2024-07-19,P002,61.0,4.0,742928.0,765453.0,105.0,49.578269841269844,19.48,59.0,947.0,29.0,0.0306230200633579,1
2024-07-19,P003,11.0,0.0,279792.0,307065.0,22.0,147.89008838383836,90.36652777777778,3.0,349.0,22.0,0.0630372492836676,1
2024-07-19,P004,499.0,319.0,4023218.0,1868581.0,550.0,40.32140006093845,28.279722222222222,371.0,322.0,25.0,0.077639751552795,1
2024-07-19,P005,63.0,41.0,143503.0,1978862.0,39.0,70.77690058479533,50.98916666666666,21.0,23.0,3.0,0.1304347826086956,1
2024-07-19,P006,109.0,290.0,1510631.0,241055.0,453.0,68.77599838066766,35.501111111111115,370.0,302.0,15.0,0.0496688741721854,1
2024-07-19,P007,7.0,0.0,16987.0,254341.0,1.0,23.948888888888888,23.948888888888888,0.0,30.0,4.0,0.1333333333333333,1
2024-07-19,P008,15.0,0.0,156487.0,2961560.0,16.0,21.47670138888889,9.97583333333333,12.0,675.0,348.0,0.5155555555555555,1
2024-07-19,P009,221.0,65.0,1639554.0,1298592.0,91.0,48.93989621489621,16.87527777777778,74.0,108.0,6.0,0.0555555555555555,1
2024-07-19,P010,0.0,1.0,0.0,0.0,2.0,25.977777777777778,25.977777777777778,1.0,83.0,61.0,0.7349397590361446,1
2024-07-19,P011,28.0,0.0,287190.0,1107530.0,5.0,162.33677777777777,113.3938888888889,2.0,12.0,0.0,0.0,1
2024-07-26,P001,317.0,289.0,3223693.0,872752.0,255.0,53.98616953262787,32.944722222222225,211.0,88.0,6.0,0.0681818181818181,1
2024-07-26,P002,67.0,3.0,889468.0,538600.0,93.0,45.967013888888886,24.483888888888888,54.0,947.0,29.0,0.0306230200633579,1
2024-07-26,P003,16.0,0.0,322679.0,1079571.0,34.0,171.43364478114478,142.5263888888889,7.0,349.0,22.0,0.0630372492836676,1
2024-07-26,P004,491.0,334.0,3095205.0,2423189.0,530.0,38.70149272612271,28.209444444444443,394.0,322.0,25.0,0.077639751552795,1
2024-07-26,P005,111.0,44.0,751388.0,2917488.0,38.0,120.57313813813815,69.98361111111112,24.0,23.0,3.0,0.1304347826086956,1
2024-07-26,P006,100.0,312.0,1315057.0,173025.0,528.0,76.15959397616007,35.366527777777776,421.0,302.0,15.0,0.0496688741721854,1
2024-07-26,P007,12.0,1.0,59130.0,444887.0,1.0,129.88083333333333,129.88083333333333,1.0,30.0,4.0,0.1333333333333333,1
2024-07-26,P008,13.0,0.0,9562.0,2414566.0,15.0,32.88492592592593,18.17194444444445,10.0,675.0,348.0,0.5155555555555555,1
2024-07-26,P009,244.0,83.0,3124875.0,1587235.0,101.0,53.27146864686468,22.273333333333333,76.0,108.0,6.0,0.0555555555555555,1
2024-07-26,P010,1.0,3.0,0.0,72839.0,2.0,16.43638888888889,16.43638888888889,2.0,83.0,61.0,0.7349397590361446,1
2024-07-26,P011,30.0,1.0,242855.0,1016082.0,4.0,40.761319444444446,30.73777777777778,2.0,12.0,0.0,0.0,1
2024-08-02,P001,297.0,286.0,2704711.0,650480.0,216.0,44.337426697530866,30.11,185.0,126.0,11.0,0.0873015873015873,1
2024-08-02,P002,60.0,4.0,563601.0,811566.0,92.0,60.079914529914525,23.285833333333333,44.0,934.0,23.0,0.0246252676659528,1
2024-08-02,P003,7.0,0.0,141981.0,546496.0,30.0,178.8932950191571,114.48166666666668,3.0,350.0,12.0,0.0342857142857142,1
2024-08-02,P004,471.0,316.0,2931556.0,1882148.0,515.0,36.37248372395833,27.21611111111111,359.0,480.0,18.0,0.0375,1
2024-08-02,P005,108.0,44.0,526323.0,2643306.0,42.0,93.20773148148149,54.2625,27.0,26.0,5.0,0.1923076923076923,1
2024-08-02,P006,70.0,225.0,844991.0,170872.0,500.0,62.548491418247515,31.9775,418.0,426.0,17.0,0.0399061032863849,1
2024-08-02,P007,5.0,0.0,36773.0,171194.0,3.0,67.62851851851853,95.52111111111113,1.0,59.0,4.0,0.0677966101694915,1
2024-08-02,P008,12.0,0.0,7761.0,1307435.0,25.0,70.59452222222222,17.423055555555557,11.0,555.0,266.0,0.4792792792792792,1
2024-08-02,P009,150.0,61.0,1725802.0,876620.0,111.0,54.40024774774775,31.514444444444443,80.0,83.0,3.0,0.036144578313253,1
2024-08-02,P010,1.0,2.0,0.0,72839.0,3.0,73.39462962962965,12.441666666666666,1.0,78.0,63.0,0.8076923076923077,1
2024-08-02,P011,23.0,2.0,157358.0,1547541.0,4.0,340.9339583333333,351.56819444444443,3.0,15.0,2.0,0.1333333333333333,1
2024-08-09,P001,308.0,286.0,3471809.0,797619.0,224.0,42.949025909317385,27.016111111111112,195.0,126.0,11.0,0.0873015873015873,1
2024-08-09,P002,57.0,2.0,475374.0,855386.0,101.0,46.19504125412541,21.559722222222224,56.0,934.0,23.0,0.0246252676659528,1
2024-08-09,P003,11.0,0.0,158177.0,483151.0,33.0,172.55032828282827,135.9286111111111,7.0,350.0,12.0,0.0342857142857142,1
2024-08-09,P004,463.0,326.0,2304293.0,2317403.0,531.0,41.177695180976436,27.518472222222222,384.0,480.0,18.0,0.0375,1
2024-08-09,P005,111.0,43.0,669230.0,2608056.0,45.0,77.42303086419753,53.06638888888889,22.0,26.0,5.0,0.1923076923076923,1
2024-08-09,P006,123.0,325.0,2153392.0,225996.0,330.0,73.4352641025641,35.40222222222222,281.0,426.0,17.0,0.0399061032863849,1
2024-08-09,P007,6.0,0.0,2460.0,251067.0,0.0,,,0.0,59.0,4.0,0.0677966101694915,1
2024-08-09,P008,13.0,0.0,5591.0,1360143.0,17.0,44.740751633986925,11.986666666666666,9.0,555.0,266.0,0.4792792792792792,1
2024-08-09,P009,141.0,49.0,1136674.0,917602.0,110.0,58.123397043832824,19.63138888888889,92.0,83.0,3.0,0.036144578313253,1
2024-08-09,P010,1.0,1.0,0.0,72839.0,3.0,30.186111111111106,5.844722222222222,3.0,78.0,63.0,0.8076923076923077,1
2024-08-09,P011,32.0,4.0,212928.0,1653523.0,6.0,170.63708333333332,157.79055555555556,2.0,15.0,2.0,0.1333333333333333,1
2024-08-16,P001,316.0,277.0,2722541.0,830971.0,241.0,47.69095320424158,32.79944444444445,201.0,126.0,11.0,0.0873015873015873,1
2024-08-16,P002,57.0,4.0,802721.0,582440.0,93.0,54.44244200244201,17.6925,46.0,934.0,23.0,0.0246252676659528,1
2024-08-16,P003,10.0,0.0,77660.0,1033420.0,29.0,167.53942386831275,80.40055555555556,8.0,350.0,12.0,0.0342857142857142,1
2024-08-16,P004,519.0,336.0,3609981.0,2498266.0,537.0,35.35446271929824,26.654305555555556,388.0,480.0,18.0,0.0375,1
2024-08-16,P005,116.0,39.0,495539.0,2945021.0,40.0,94.7022986111111,71.27402777777777,23.0,26.0,5.0,0.1923076923076923,1
2024-08-16,P006,113.0,303.0,2332016.0,149563.0,578.0,78.24537892243931,37.63944444444444,467.0,426.0,17.0,0.0399061032863849,1
2024-08-16,P007,6.0,1.0,126719.0,142279.0,2.0,74.92680555555556,74.92680555555556,0.0,59.0,4.0,0.0677966101694915,1
2024-08-16,P008,9.0,0.0,6655.0,1796881.0,14.0,34.11839285714286,28.40861111111111,9.0,555.0,266.0,0.4792792792792792,1
2024-08-16,P009,143.0,37.0,2014887.0,919820.0,102.0,37.236435643564356,18.529444444444444,77.0,83.0,3.0,0.036144578313253,1
2024-08-16,P010,1.0,1.0,0.0,72839.0,3.0,144.5087037037037,163.6122222222222,2.0,78.0,63.0,0.8076923076923077,1
2024-08-16,P011,32.0,5.0,532912.0,1634813.0,7.0,43.415952380952376,43.333333333333336,0.0,15.0,2.0,0.1333333333333333,1
2024-08-23,P001,315.0,295.0,3471624.0,918838.0,211.0,50.91508820431806,31.852777777777774,180.0,126.0,11.0,0.0873015873015873,1
2024-08-23,P002,68.0,2.0,962340.0,937504.0,101.0,62.502288228822884,19.022222222222226,62.0,934.0,23.0,0.0246252676659528,1
2024-08-23,P003,9.0,0.0,149416.0,666089.0,31.0,149.79198148148149,118.15347222222222,5.0,350.0,12.0,0.0342857142857142,1
2024-08-23,P004,538.0,345.0,3241825.0,2338923.0,546.0,37.864667996726006,26.95861111111111,412.0,480.0,18.0,0.0375,1
2024-08-23,P005,115.0,49.0,523182.0,2840033.0,37.0,53.778641141141144,43.39305555555555,22.0,26.0,5.0,0.1923076923076923,1
2024-08-23,P006,106.0,315.0,1278246.0,150526.0,562.0,65.70585154826958,32.1,467.0,426.0,17.0,0.0399061032863849,1
2024-08-23,P007,7.0,0.0,42199.0,202249.0,1.0,63.75416666666667,63.75416666666667,0.0,59.0,4.0,0.0677966101694915,1
2024-08-23,P008,12.0,0.0,6655.0,1803065.0,19.0,53.35482456140351,21.851944444444445,9.0,555.0,266.0,0.4792792792792792,1
2024-08-23,P009,127.0,49.0,1227630.0,679315.0,89.0,42.328842072409486,20.111666666666668,72.0,83.0,3.0,0.036144578313253,1
2024-08-23,P010,1.0,0.0,0.0,72839.0,0.0,,,0.0,78.0,63.0,0.8076923076923077,1
2024-08-23,P011,30.0,2.0,346204.0,1896605.0,9.0,117.39922839506173,67.6875,5.0,15.0,2.0,0.1333333333333333,1
2024-08-30,P001,296.0,273.0,2829712.0,817367.0,248.0,50.543788082437274,30.7625,204.0,96.0,10.0,0.1041666666666666,1
2024-08-30,P002,68.0,3.0,691500.0,804514.0,108.0,39.70338785046729,19.873333333333335,61.0,923.0,25.0,0.0270855904658721,1
2024-08-30,P003,12.0,0.0,336651.0,776107.0,33.0,150.96481481481482,101.05611111111112,8.0,326.0,12.0,0.0368098159509202,1
2024-08-30,P004,488.0,334.0,2596707.0,2320807.0,553.0,38.17321594818863,26.065555555555555,397.0,315.0,13.0,0.0412698412698412,1
2024-08-30,P005,107.0,42.0,661008.0,2756998.0,48.0,96.58204861111112,56.22833333333333,24.0,17.0,2.0,0.1176470588235294,1
2024-08-30,P006,96.0,311.0,1611732.0,311717.0,550.0,65.86539807930608,35.42388888888888,465.0,293.0,8.0,0.0273037542662116,1
2024-08-30,P007,4.0,0.0,1874.0,120680.0,0.0,,,0.0,36.0,6.0,0.1666666666666666,1
2024-08-30,P008,13.0,0.0,0.0,2052762.0,23.0,91.97873188405796,29.215,14.0,593.0,277.0,0.4671163575042159,1
2024-08-30,P009,110.0,58.0,627435.0,560217.0,107.0,54.25116043613707,26.004166666666663,87.0,99.0,5.0,0.0505050505050505,1
2024-08-30,P010,0.0,1.0,0.0,0.0,2.0,131.63,131.63,2.0,89.0,64.0,0.7191011235955056,1
2024-08-30,P011,36.0,2.0,149147.0,1329344.0,4.0,49.90388888888889,30.77652777777778,2.0,15.0,1.0,0.0666666666666666,1
2024-09-06,P001,276.0,298.0,2540933.0,691402.0,232.0,51.07237854737855,31.614166666666662,196.0,96.0,10.0,0.1041666666666666,1
2024-09-06,P002,72.0,3.0,758903.0,948985.0,120.0,52.630878060263655,23.938611111111108,61.0,923.0,25.0,0.0270855904658721,1
2024-09-06,P003,14.0,0.0,207035.0,1283495.0,36.0,156.8771977124183,85.68916666666667,9.0,326.0,12.0,0.0368098159509202,1
2024-09-06,P004,490.0,336.0,3179719.0,2305113.0,532.0,38.1072227483165,26.12902777777778,384.0,315.0,13.0,0.0412698412698412,1
2024-09-06,P005,104.0,32.0,703777.0,2629720.0,38.0,96.73614766081872,56.264583333333334,14.0,17.0,2.0,0.1176470588235294,1
2024-09-06,P006,117.0,320.0,2067848.0,176338.0,490.0,62.9061344048451,34.33972222222222,407.0,293.0,8.0,0.0273037542662116,1
2024-09-06,P007,8.0,0.0,17573.0,307047.0,0.0,,,0.0,36.0,6.0,0.1666666666666666,1
2024-09-06,P008,17.0,0.0,176687.0,2766585.0,11.0,85.0694696969697,75.42722222222223,6.0,593.0,277.0,0.4671163575042159,1
2024-09-06,P009,105.0,43.0,802007.0,665758.0,110.0,44.291724747474746,20.22486111111111,84.0,99.0,5.0,0.0505050505050505,1
2024-09-06,P010,0.0,0.0,0.0,0.0,2.0,27.816249999999997,27.816249999999997,1.0,89.0,64.0,0.7191011235955056,1
2024-09-06,P011,30.0,2.0,258304.0,2041295.0,7.0,139.51420634920635,140.08277777777778,3.0,15.0,1.0,0.0666666666666666,1
2024-09-13,P001,294.0,277.0,2650413.0,1005045.0,235.0,49.60109929078014,31.380555555555556,193.0,96.0,10.0,0.1041666666666666,1
2024-09-13,P002,65.0,5.0,803155.0,642674.0,105.0,44.71208333333333,22.551944444444445,57.0,923.0,25.0,0.0270855904658721,1
2024-09-13,P003,10.0,0.0,236271.0,342185.0,28.0,168.77274691358022,108.10833333333332,8.0,326.0,12.0,0.0368098159509202,1
2024-09-13,P004,524.0,337.0,3013702.0,2218054.0,550.0,39.05168288726683,27.093055555555555,390.0,315.0,13.0,0.0412698412698412,1
2024-09-13,P005,96.0,43.0,382204.0,2228558.0,28.0,72.51231150793652,45.702083333333334,17.0,17.0,2.0,0.1176470588235294,1
