week_ending_friday,region_type,region_id,region_short,emodnet_density_mean,emodnet_density_max,emodnet_density_sum,emodnet_n_valid_px
2020-03-27,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-04-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-04-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-04-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-04-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-05-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-05-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-05-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-05-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-05-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-06-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-06-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-06-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-06-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-07-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-07-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-07-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-07-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-07-31,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-08-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-08-14,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-08-21,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-08-28,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-09-04,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-09-11,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-09-18,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-09-25,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-10-02,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-10-09,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-10-16,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-10-23,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-10-30,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-11-06,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-11-13,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-11-20,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-11-27,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-12-04,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-12-11,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-12-18,chokepoint,Cape of Good Hope,cape,,,,0.0
2020-12-25,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-01-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-01-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-01-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-01-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-01-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-02-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-02-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-02-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-02-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-03-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-03-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-03-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-03-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-04-02,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-04-09,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-04-16,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-04-23,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-04-30,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-05-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-05-14,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-05-21,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-05-28,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-06-04,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-06-11,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-06-18,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-06-25,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-07-02,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-07-09,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-07-16,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-07-23,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-07-30,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-08-06,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-08-13,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-08-20,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-08-27,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-09-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-09-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-09-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-09-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-10-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-10-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-10-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-10-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-10-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-11-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-11-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-11-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-11-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-12-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-12-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-12-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-12-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2021-12-31,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-01-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-01-14,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-01-21,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-01-28,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-02-04,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-02-11,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-02-18,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-02-25,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-03-04,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-03-11,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-03-18,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-03-25,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-04-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-04-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-04-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-04-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-04-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-05-06,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-05-13,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-05-20,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-05-27,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-06-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-06-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-06-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-06-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-07-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-07-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-07-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-07-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-07-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-08-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-08-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-08-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-08-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-09-02,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-09-09,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-09-16,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-09-23,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-09-30,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-10-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-10-14,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-10-21,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-10-28,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-11-04,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-11-11,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-11-18,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-11-25,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-12-02,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-12-09,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-12-16,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-12-23,chokepoint,Cape of Good Hope,cape,,,,0.0
2022-12-30,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-01-06,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-01-13,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-01-20,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-01-27,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-02-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-02-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-02-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-02-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-03-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-03-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-03-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-03-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-03-31,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-04-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-04-14,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-04-21,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-04-28,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-05-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-05-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-05-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-05-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-06-02,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-06-09,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-06-16,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-06-23,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-06-30,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-07-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-07-14,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-07-21,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-07-28,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-08-04,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-08-11,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-08-18,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-08-25,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-09-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-09-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-09-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-09-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-09-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-10-06,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-10-13,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-10-20,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-10-27,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-11-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-11-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-11-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-11-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-12-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-12-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-12-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-12-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2023-12-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-01-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-01-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-01-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-01-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-02-02,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-02-09,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-02-16,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-02-23,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-03-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-03-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-03-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-03-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-03-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-04-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-04-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-04-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-04-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-05-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-05-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-05-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-05-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-05-31,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-06-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-06-14,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-06-21,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-06-28,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-07-05,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-07-12,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-07-19,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-07-26,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-08-02,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-08-09,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-08-16,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-08-23,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-08-30,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-09-06,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-09-13,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-09-20,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-09-27,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-10-04,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-10-11,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-10-18,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-10-25,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-11-01,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-11-08,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-11-15,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-11-22,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-11-29,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-12-06,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-12-13,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-12-20,chokepoint,Cape of Good Hope,cape,,,,0.0
2024-12-27,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-01-03,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-01-10,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-01-17,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-01-24,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-01-31,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-02-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-02-14,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-02-21,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-02-28,chokepoint,Cape of Good Hope,cape,,,,0.0
2025-03-07,chokepoint,Cape of Good Hope,cape,,,,0.0
2019-01-04,chokepoint,Malacca Strait,malacca,,,,0.0
2019-01-11,chokepoint,Malacca Strait,malacca,,,,0.0
2019-01-18,chokepoint,Malacca Strait,malacca,,,,0.0
2019-01-25,chokepoint,Malacca Strait,malacca,,,,0.0
2019-02-01,chokepoint,Malacca Strait,malacca,,,,0.0
2019-02-08,chokepoint,Malacca Strait,malacca,,,,0.0
2019-02-15,chokepoint,Malacca Strait,malacca,,,,0.0
2019-02-22,chokepoint,Malacca Strait,malacca,,,,0.0
2019-03-01,chokepoint,Malacca Strait,malacca,,,,0.0
2019-03-08,chokepoint,Malacca Strait,malacca,,,,0.0
2019-03-15,chokepoint,Malacca Strait,malacca,,,,0.0
2019-03-22,chokepoint,Malacca Strait,malacca,,,,0.0
2019-03-29,chokepoint,Malacca Strait,malacca,,,,0.0
2019-04-05,chokepoint,Malacca Strait,malacca,,,,0.0
2019-04-12,chokepoint,Malacca Strait,malacca,,,,0.0
2019-04-19,chokepoint,Malacca Strait,malacca,,,,0.0
2019-04-26,chokepoint,Malacca Strait,malacca,,,,0.0
2019-05-03,chokepoint,Malacca Strait,malacca,,,,0.0
2019-05-10,chokepoint,Malacca Strait,malacca,,,,0.0
2019-05-17,chokepoint,Malacca Strait,malacca,,,,0.0
2019-05-24,chokepoint,Malacca Strait,malacca,,,,0.0
2019-05-31,chokepoint,Malacca Strait,malacca,,,,0.0
2019-06-07,chokepoint,Malacca Strait,malacca,,,,0.0
2019-06-14,chokepoint,Malacca Strait,malacca,,,,0.0
2019-06-21,chokepoint,Malacca Strait,malacca,,,,0.0
2019-06-28,chokepoint,Malacca Strait,malacca,,,,0.0
2019-07-05,chokepoint,Malacca Strait,malacca,,,,0.0
2019-07-12,chokepoint,Malacca Strait,malacca,,,,0.0
2019-07-19,chokepoint,Malacca Strait,malacca,,,,0.0
2019-07-26,chokepoint,Malacca Strait,malacca,,,,0.0
2019-08-02,chokepoint,Malacca Strait,malacca,,,,0.0
2019-08-09,chokepoint,Malacca Strait,malacca,,,,0.0
2019-08-16,chokepoint,Malacca Strait,malacca,,,,0.0
2019-08-23,chokepoint,Malacca Strait,malacca,,,,0.0
2019-08-30,chokepoint,Malacca Strait,malacca,,,,0.0
2019-09-06,chokepoint,Malacca Strait,malacca,,,,0.0
2019-09-13,chokepoint,Malacca Strait,malacca,,,,0.0
2019-09-20,chokepoint,Malacca Strait,malacca,,,,0.0
2019-09-27,chokepoint,Malacca Strait,malacca,,,,0.0
2019-10-04,chokepoint,Malacca Strait,malacca,,,,0.0
2019-10-11,chokepoint,Malacca Strait,malacca,,,,0.0
2019-10-18,chokepoint,Malacca Strait,malacca,,,,0.0
2019-10-25,chokepoint,Malacca Strait,malacca,,,,0.0
2019-11-01,chokepoint,Malacca Strait,malacca,,,,0.0
2019-11-08,chokepoint,Malacca Strait,malacca,,,,0.0
2019-11-15,chokepoint,Malacca Strait,malacca,,,,0.0
2019-11-22,chokepoint,Malacca Strait,malacca,,,,0.0
2019-11-29,chokepoint,Malacca Strait,malacca,,,,0.0
2019-12-06,chokepoint,Malacca Strait,malacca,,,,0.0
2019-12-13,chokepoint,Malacca Strait,malacca,,,,0.0
2019-12-20,chokepoint,Malacca Strait,malacca,,,,0.0
2019-12-27,chokepoint,Malacca Strait,malacca,,,,0.0
2020-01-03,chokepoint,Malacca Strait,malacca,,,,0.0
2020-01-10,chokepoint,Malacca Strait,malacca,,,,0.0
2020-01-17,chokepoint,Malacca Strait,malacca,,,,0.0
2020-01-24,chokepoint,Malacca Strait,malacca,,,,0.0
2020-01-31,chokepoint,Malacca Strait,malacca,,,,0.0
2020-02-07,chokepoint,Malacca Strait,malacca,,,,0.0
2020-02-14,chokepoint,Malacca Strait,malacca,,,,0.0
2020-02-21,chokepoint,Malacca Strait,malacca,,,,0.0
2020-02-28,chokepoint,Malacca Strait,malacca,,,,0.0
2020-03-06,chokepoint,Malacca Strait,malacca,,,,0.0
2020-03-13,chokepoint,Malacca Strait,malacca,,,,0.0
2020-03-20,chokepoint,Malacca Strait,malacca,,,,0.0
2020-03-27,chokepoint,Malacca Strait,malacca,,,,0.0
2020-04-03,chokepoint,Malacca Strait,malacca,,,,0.0
2020-04-10,chokepoint,Malacca Strait,malacca,,,,0.0
2020-04-17,chokepoint,Malacca Strait,malacca,,,,0.0
2020-04-24,chokepoint,Malacca Strait,malacca,,,,0.0
2020-05-01,chokepoint,Malacca Strait,malacca,,,,0.0
2020-05-08,chokepoint,Malacca Strait,malacca,,,,0.0
2020-05-15,chokepoint,Malacca Strait,malacca,,,,0.0
2020-05-22,chokepoint,Malacca Strait,malacca,,,,0.0
2020-05-29,chokepoint,Malacca Strait,malacca,,,,0.0
2020-06-05,chokepoint,Malacca Strait,malacca,,,,0.0
2020-06-12,chokepoint,Malacca Strait,malacca,,,,0.0
2020-06-19,chokepoint,Malacca Strait,malacca,,,,0.0
2020-06-26,chokepoint,Malacca Strait,malacca,,,,0.0
2020-07-03,chokepoint,Malacca Strait,malacca,,,,0.0
2020-07-10,chokepoint,Malacca Strait,malacca,,,,0.0
2020-07-17,chokepoint,Malacca Strait,malacca,,,,0.0
2020-07-24,chokepoint,Malacca Strait,malacca,,,,0.0
2020-07-31,chokepoint,Malacca Strait,malacca,,,,0.0
2020-08-07,chokepoint,Malacca Strait,malacca,,,,0.0
2020-08-14,chokepoint,Malacca Strait,malacca,,,,0.0
2020-08-21,chokepoint,Malacca Strait,malacca,,,,0.0
2020-08-28,chokepoint,Malacca Strait,malacca,,,,0.0
2020-09-04,chokepoint,Malacca Strait,malacca,,,,0.0
2020-09-11,chokepoint,Malacca Strait,malacca,,,,0.0
2020-09-18,chokepoint,Malacca Strait,malacca,,,,0.0
2020-09-25,chokepoint,Malacca Strait,malacca,,,,0.0
2020-10-02,chokepoint,Malacca Strait,malacca,,,,0.0
2020-10-09,chokepoint,Malacca Strait,malacca,,,,0.0
2020-10-16,chokepoint,Malacca Strait,malacca,,,,0.0
2020-10-23,chokepoint,Malacca Strait,malacca,,,,0.0
2020-10-30,chokepoint,Malacca Strait,malacca,,,,0.0
2020-11-06,chokepoint,Malacca Strait,malacca,,,,0.0
2020-11-13,chokepoint,Malacca Strait,malacca,,,,0.0
2020-11-20,chokepoint,Malacca Strait,malacca,,,,0.0
2020-11-27,chokepoint,Malacca Strait,malacca,,,,0.0
2020-12-04,chokepoint,Malacca Strait,malacca,,,,0.0
2020-12-11,chokepoint,Malacca Strait,malacca,,,,0.0
2020-12-18,chokepoint,Malacca Strait,malacca,,,,0.0
2020-12-25,chokepoint,Malacca Strait,malacca,,,,0.0
2021-01-01,chokepoint,Malacca Strait,malacca,,,,0.0
2021-01-08,chokepoint,Malacca Strait,malacca,,,,0.0
2021-01-15,chokepoint,Malacca Strait,malacca,,,,0.0
2021-01-22,chokepoint,Malacca Strait,malacca,,,,0.0
2021-01-29,chokepoint,Malacca Strait,malacca,,,,0.0
2021-02-05,chokepoint,Malacca Strait,malacca,,,,0.0
2021-02-12,chokepoint,Malacca Strait,malacca,,,,0.0
2021-02-19,chokepoint,Malacca Strait,malacca,,,,0.0
2021-02-26,chokepoint,Malacca Strait,malacca,,,,0.0
2021-03-05,chokepoint,Malacca Strait,malacca,,,,0.0
2021-03-12,chokepoint,Malacca Strait,malacca,,,,0.0
2021-03-19,chokepoint,Malacca Strait,malacca,,,,0.0
2021-03-26,chokepoint,Malacca Strait,malacca,,,,0.0
2021-04-02,chokepoint,Malacca Strait,malacca,,,,0.0
2021-04-09,chokepoint,Malacca Strait,malacca,,,,0.0
2021-04-16,chokepoint,Malacca Strait,malacca,,,,0.0
2021-04-23,chokepoint,Malacca Strait,malacca,,,,0.0
2021-04-30,chokepoint,Malacca Strait,malacca,,,,0.0
2021-05-07,chokepoint,Malacca Strait,malacca,,,,0.0
2021-05-14,chokepoint,Malacca Strait,malacca,,,,0.0
2021-05-21,chokepoint,Malacca Strait,malacca,,,,0.0
2021-05-28,chokepoint,Malacca Strait,malacca,,,,0.0
2021-06-04,chokepoint,Malacca Strait,malacca,,,,0.0
2021-06-11,chokepoint,Malacca Strait,malacca,,,,0.0
2021-06-18,chokepoint,Malacca Strait,malacca,,,,0.0
2021-06-25,chokepoint,Malacca Strait,malacca,,,,0.0
2021-07-02,chokepoint,Malacca Strait,malacca,,,,0.0
2021-07-09,chokepoint,Malacca Strait,malacca,,,,0.0
2021-07-16,chokepoint,Malacca Strait,malacca,,,,0.0
2021-07-23,chokepoint,Malacca Strait,malacca,,,,0.0
2021-07-30,chokepoint,Malacca Strait,malacca,,,,0.0
2021-08-06,chokepoint,Malacca Strait,malacca,,,,0.0
2021-08-13,chokepoint,Malacca Strait,malacca,,,,0.0
2021-08-20,chokepoint,Malacca Strait,malacca,,,,0.0
2021-08-27,chokepoint,Malacca Strait,malacca,,,,0.0
2021-09-03,chokepoint,Malacca Strait,malacca,,,,0.0
2021-09-10,chokepoint,Malacca Strait,malacca,,,,0.0
2021-09-17,chokepoint,Malacca Strait,malacca,,,,0.0
2021-09-24,chokepoint,Malacca Strait,malacca,,,,0.0
2021-10-01,chokepoint,Malacca Strait,malacca,,,,0.0
2021-10-08,chokepoint,Malacca Strait,malacca,,,,0.0
2021-10-15,chokepoint,Malacca Strait,malacca,,,,0.0
2021-10-22,chokepoint,Malacca Strait,malacca,,,,0.0
2021-10-29,chokepoint,Malacca Strait,malacca,,,,0.0
2021-11-05,chokepoint,Malacca Strait,malacca,,,,0.0
2021-11-12,chokepoint,Malacca Strait,malacca,,,,0.0
2021-11-19,chokepoint,Malacca Strait,malacca,,,,0.0
2021-11-26,chokepoint,Malacca Strait,malacca,,,,0.0
2021-12-03,chokepoint,Malacca Strait,malacca,,,,0.0
2021-12-10,chokepoint,Malacca Strait,malacca,,,,0.0
2021-12-17,chokepoint,Malacca Strait,malacca,,,,0.0
2021-12-24,chokepoint,Malacca Strait,malacca,,,,0.0
2021-12-31,chokepoint,Malacca Strait,malacca,,,,0.0
2022-01-07,chokepoint,Malacca Strait,malacca,,,,0.0
2022-01-14,chokepoint,Malacca Strait,malacca,,,,0.0
2022-01-21,chokepoint,Malacca Strait,malacca,,,,0.0
2022-01-28,chokepoint,Malacca Strait,malacca,,,,0.0
2022-02-04,chokepoint,Malacca Strait,malacca,,,,0.0
2022-02-11,chokepoint,Malacca Strait,malacca,,,,0.0
2022-02-18,chokepoint,Malacca Strait,malacca,,,,0.0
2022-02-25,chokepoint,Malacca Strait,malacca,,,,0.0
2022-03-04,chokepoint,Malacca Strait,malacca,,,,0.0
2022-03-11,chokepoint,Malacca Strait,malacca,,,,0.0
2022-03-18,chokepoint,Malacca Strait,malacca,,,,0.0
