week_ending_friday,gfw_cape_total_hours,gfw_cape_total_vessels,gfw_cape_cargo_hours,gfw_cape_bunker_hours,gfw_cape_other_hours,gfw_cape_nontanker_hours,gfw_cape_other_share,gfw_cape_total_hours_mom_pct,gfw_cape_dwell_hours_per_vessel,gfw_hormuz_total_hours,gfw_hormuz_total_vessels,gfw_hormuz_cargo_hours,gfw_hormuz_bunker_hours,gfw_hormuz_other_hours,gfw_hormuz_nontanker_hours,gfw_hormuz_other_share,gfw_hormuz_total_hours_mom_pct,gfw_hormuz_dwell_hours_per_vessel,gfw_malacca_total_hours,gfw_malacca_total_vessels,gfw_malacca_cargo_hours,gfw_malacca_bunker_hours,gfw_malacca_other_hours,gfw_malacca_nontanker_hours,gfw_malacca_other_share,gfw_malacca_total_hours_mom_pct,gfw_malacca_dwell_hours_per_vessel,gfw_mandeb_total_hours,gfw_mandeb_total_vessels,gfw_mandeb_cargo_hours,gfw_mandeb_bunker_hours,gfw_mandeb_other_hours,gfw_mandeb_nontanker_hours,gfw_mandeb_other_share,gfw_mandeb_total_hours_mom_pct,gfw_mandeb_dwell_hours_per_vessel,gfw_panama_total_hours,gfw_panama_total_vessels,gfw_panama_cargo_hours,gfw_panama_bunker_hours,gfw_panama_other_hours,gfw_panama_nontanker_hours,gfw_panama_other_share,gfw_panama_total_hours_mom_pct,gfw_panama_dwell_hours_per_vessel,gfw_suez_total_hours,gfw_suez_total_vessels,gfw_suez_cargo_hours,gfw_suez_bunker_hours,gfw_suez_other_hours,gfw_suez_nontanker_hours,gfw_suez_other_share,gfw_suez_total_hours_mom_pct,gfw_suez_dwell_hours_per_vessel,gfw_all_total_hours_sum,pw_cape_n_tanker,pw_cape_n_total,pw_cape_capacity_tanker,pw_cape_capacity,pw_cape_tanker_share,pw_cape_tanker_cap_share,pw_cape_avg_tanker_size,pw_cape_n_tanker_wow_pct,pw_cape_capacity_tanker_4w_ma,pw_hormuz_n_tanker,pw_hormuz_n_total,pw_hormuz_capacity_tanker,pw_hormuz_capacity,pw_hormuz_tanker_share,pw_hormuz_tanker_cap_share,pw_hormuz_avg_tanker_size,pw_hormuz_n_tanker_wow_pct,pw_hormuz_capacity_tanker_4w_ma,pw_malacca_n_tanker,pw_malacca_n_total,pw_malacca_capacity_tanker,pw_malacca_capacity,pw_malacca_tanker_share,pw_malacca_tanker_cap_share,pw_malacca_avg_tanker_size,pw_malacca_n_tanker_wow_pct,pw_malacca_capacity_tanker_4w_ma,pw_mandeb_n_tanker,pw_mandeb_n_total,pw_mandeb_capacity_tanker,pw_mandeb_capacity,pw_mandeb_tanker_share,pw_mandeb_tanker_cap_share,pw_mandeb_avg_tanker_size,pw_mandeb_n_tanker_wow_pct,pw_mandeb_capacity_tanker_4w_ma,pw_panama_n_tanker,pw_panama_n_total,pw_panama_capacity_tanker,pw_panama_capacity,pw_panama_tanker_share,pw_panama_tanker_cap_share,pw_panama_avg_tanker_size,pw_panama_n_tanker_wow_pct,pw_panama_capacity_tanker_4w_ma,pw_suez_n_tanker,pw_suez_n_total,pw_suez_capacity_tanker,pw_suez_capacity,pw_suez_tanker_share,pw_suez_tanker_cap_share,pw_suez_avg_tanker_size,pw_suez_n_tanker_wow_pct,pw_suez_capacity_tanker_4w_ma,pw_all_n_tanker_sum,pw_all_n_total_sum,pw_all_tanker_share,pw_exp_hubs_export_vol,pw_imp_hubs_import_vol,pw_tanker_exp_imp_net,pw_tanker_exp_imp_asym,pw_tanker_exp_imp_log_ratio,pw_tanker_exp_imp_asym_4w_ma,pw_exp_hubs_export_vol_wow_pct,avail_gfw,avail_pw_chokepoints,avail_pw_ports,avail_shipping
2025-05-02,167467.0,3195.0,47248.0,242.0,34112.0,47490.0,0.2036938620743191,8.766699790217514,52.41533646322379,251738.0,3717.0,56930.0,2500.0,166424.0,59430.0,0.6611000325735487,10.478271936522976,67.72612321764863,2456861.0,13603.0,359977.0,59680.0,1566901.0,419657.0,0.6377654250688175,11.002622285997244,180.61170330074248,11167.0,931.0,5985.0,28.0,4859.0,6013.0,0.4351213396615026,0.5764207871746363,11.994629430719657,314701.0,2091.0,55907.0,796.0,174911.0,56703.0,0.5558005853174919,8.488780565160292,150.50263032042085,142910.0,1448.0,38616.0,2546.0,91802.0,41162.0,0.6423763207613183,15.069044647530095,98.69475138121547,3344844.0,117.0,596.0,7723191.0,39800916.0,0.19630872483221476,0.1940455591524577,66010.17948717948,2.6315789473684292,8482813.75,425.0,755.0,17874985.0,26212961.0,0.5629139072847682,0.6819139966675264,42058.788235294116,11.548556430446189,19194488.5,556.0,1601.0,24745701.0,64409814.0,0.3472829481574016,0.38419146808900895,44506.65647482014,0.7246376811594235,24207412.5,77.0,237.0,5257953.0,9350321.0,0.32489451476793246,0.5623286088253013,68285.1038961039,-6.0975609756097615,4628485.25,78.0,202.0,1904944.0,5570775.0,0.38613861386138615,0.3419531393746831,24422.358974358973,-19.58762886597938,2190304.75,92.0,250.0,3827239.0,8756062.0,0.368,0.43709592280182574,41600.42391304348,-21.36752136752137,4623963.25,1345.0,3641.0,0.3694040098873936,10691265.0,9006679.0,1684586.0,0.08552090512593599,0.17146062221490496,0.02348798749264215,19.83181370050209,1,1,1,1
2025-05-09,167467.0,3195.0,47248.0,242.0,34112.0,47490.0,0.2036938620743191,8.766699790217514,52.41533646322379,251738.0,3717.0,56930.0,2500.0,166424.0,59430.0,0.6611000325735487,10.478271936522976,67.72612321764863,2456861.0,13603.0,359977.0,59680.0,1566901.0,419657.0,0.6377654250688175,11.002622285997244,180.61170330074248,11167.0,931.0,5985.0,28.0,4859.0,6013.0,0.4351213396615026,0.5764207871746363,11.994629430719657,314701.0,2091.0,55907.0,796.0,174911.0,56703.0,0.5558005853174919,8.488780565160292,150.50263032042085,142910.0,1448.0,38616.0,2546.0,91802.0,41162.0,0.6423763207613183,15.069044647530095,98.69475138121547,3344844.0,101.0,547.0,7283466.0,36150367.0,0.1846435100548446,0.20147695872631113,72113.52475247525,-13.675213675213671,8298763.5,438.0,738.0,20062981.0,28137962.0,0.5934959349593496,0.7130218243951001,45805.89269406393,3.0588235294117583,18840412.75,580.0,1651.0,23682513.0,63299289.0,0.3513022410660206,0.3741355293895955,40831.918965517245,4.316546762589923,24738383.25,62.0,210.0,2985485.0,7063826.0,0.29523809523809524,0.42264418744176313,48152.98387096774,-19.480519480519476,4249607.5,92.0,213.0,2143196.0,6050272.0,0.431924882629108,0.35423134695431874,23295.608695652172,17.948717948717952,2100305.5,97.0,257.0,5109470.0,9371598.0,0.377431906614786,0.5452079784045367,52674.948453608245,5.434782608695654,4758640.25,1370.0,3616.0,0.3788716814159292,8692615.0,11174113.0,-2481498.0,-0.12490723183002254,-0.2511259235918083,-0.024953295177118976,-18.694233095896507,1,1,1,1
2025-05-16,167467.0,3195.0,47248.0,242.0,34112.0,47490.0,0.2036938620743191,8.766699790217514,52.41533646322379,251738.0,3717.0,56930.0,2500.0,166424.0,59430.0,0.6611000325735487,10.478271936522976,67.72612321764863,2456861.0,13603.0,359977.0,59680.0,1566901.0,419657.0,0.6377654250688175,11.002622285997244,180.61170330074248,11167.0,931.0,5985.0,28.0,4859.0,6013.0,0.4351213396615026,0.5764207871746363,11.994629430719657,314701.0,2091.0,55907.0,796.0,174911.0,56703.0,0.5558005853174919,8.488780565160292,150.50263032042085,142910.0,1448.0,38616.0,2546.0,91802.0,41162.0,0.6423763207613183,15.069044647530095,98.69475138121547,3344844.0,124.0,676.0,7332227.0,43983227.0,0.1834319526627219,0.16670507145826294,59130.8629032258,22.77227722772277,7502931.25,395.0,699.0,17536089.0,25438908.0,0.5650929899856938,0.6893412641769057,44395.16202531646,-9.817351598173518,18315704.75,591.0,1656.0,25849129.0,63280259.0,0.35688405797101447,0.40848646020870427,43737.95093062606,1.8965517241379404,24810794.0,86.0,234.0,4064000.0,8730514.0,0.36752136752136755,0.4654937842147667,47255.813953488374,38.70967741935485,4192070.0,98.0,228.0,2524595.0,6429196.0,0.4298245614035088,0.3926766270619219,25761.173469387755,6.521739130434789,2231609.5,78.0,231.0,3437237.0,7448544.0,0.33766233766233766,0.46146428080440954,44067.14102564102,-19.58762886597938,4472595.25,1372.0,3724.0,0.3684210526315789,9033978.0,9890638.0,-856660.0,-0.045266968693050365,-0.090595841587318,-0.010094005858265325,3.9270461190332284,1,1,1,1
2025-05-23,167467.0,3195.0,47248.0,242.0,34112.0,47490.0,0.2036938620743191,8.766699790217514,52.41533646322379,251738.0,3717.0,56930.0,2500.0,166424.0,59430.0,0.6611000325735487,10.478271936522976,67.72612321764863,2456861.0,13603.0,359977.0,59680.0,1566901.0,419657.0,0.6377654250688175,11.002622285997244,180.61170330074248,11167.0,931.0,5985.0,28.0,4859.0,6013.0,0.4351213396615026,0.5764207871746363,11.994629430719657,314701.0,2091.0,55907.0,796.0,174911.0,56703.0,0.5558005853174919,8.488780565160292,150.50263032042085,142910.0,1448.0,38616.0,2546.0,91802.0,41162.0,0.6423763207613183,15.069044647530095,98.69475138121547,3344844.0,131.0,683.0,8064940.0,41063760.0,0.191800878477306,0.1964004270432128,61564.42748091603,5.645161290322576,7600956.0,452.0,772.0,20000331.0,28443992.0,0.5854922279792746,0.7031478211637804,44248.51991150442,14.430379746835452,18868596.5,556.0,1638.0,24418186.0,65486287.0,0.33943833943833945,0.3728747974365992,43917.60071942446,-5.922165820642977,24673882.25,78.0,231.0,4188839.0,7575121.0,0.33766233766233766,0.5529732132331615,53703.0641025641,-9.302325581395355,4124069.25,79.0,190.0,1930917.0,5163180.0,0.41578947368421054,0.3739782459646962,24441.98734177215,-19.387755102040817,2125913.0,102.0,269.0,4664081.0,9799631.0,0.379182156133829,0.4759445534224707,45726.28431372549,30.76923076923077,4259506.75,1398.0,3783.0,0.3695479777954005,8869200.0,9778407.0,-909207.0,-0.04875730167415047,-0.097591976263898,-0.03335264926782184,-1.8239805321642377,1,1,1,1
2025-05-30,169451.0,3194.0,45127.0,258.0,38348.0,45385.0,0.2263073100778396,1.1847110176930409,53.05291170945523,282006.0,3630.0,63101.0,3429.0,171371.0,66530.0,0.6076856520783246,12.023611850415916,77.68760330578512,2341535.0,13999.0,353856.0,55555.0,1491263.0,409411.0,0.6368741018178247,-4.69403844987567,167.2644474605329,11097.0,931.0,5952.0,26.0,4945.0,5978.0,0.4456159322339371,-0.6268469597922488,11.919441460794845,292270.0,1972.0,57243.0,715.0,164321.0,57958.0,0.5622232866869675,-7.127718056186671,148.20993914807303,137562.0,1476.0,39352.0,1454.0,87297.0,40806.0,0.634601125310769,-3.7422153803092884,93.19918699186992,3233921.0,120.0,543.0,9281983.0,36110510.0,0.22099447513812154,0.25704380802154275,77349.85833333334,-8.3969465648855,7990654.0,448.0,787.0,19488372.0,27638645.0,0.5692503176620076,0.7051131486366282,43500.830357142855,-0.8849557522123908,19271943.25,582.0,1673.0,21791021.0,65112949.0,0.34787806335923493,0.33466493738442105,37441.61683848797,4.6762589928057485,23935212.25,80.0,243.0,4826660.0,8673880.0,0.3292181069958848,0.5564591624509446,60333.25,2.564102564102555,4016246.0,81.0,212.0,2095124.0,6162655.0,0.38207547169811323,0.33997100275773995,25865.728395061727,2.5316455696202445,2173458.0,109.0,253.0,5528172.0,9616951.0,0.4308300395256917,0.5748362448763646,50717.1743119266,6.8627450980392135,4684740.0,1420.0,3711.0,0.38264618701158715,8180280.0,9686073.0,-1505793.0,-0.0842809385888659,-0.16896268174160586,-0.0758031101965223,-7.767555134623194,1,1,1,1
2025-06-06,169451.0,3194.0,45127.0,258.0,38348.0,45385.0,0.2263073100778396,1.1847110176930409,53.05291170945523,282006.0,3630.0,63101.0,3429.0,171371.0,66530.0,0.6076856520783246,12.023611850415916,77.68760330578512,2341535.0,13999.0,353856.0,55555.0,1491263.0,409411.0,0.6368741018178247,-4.69403844987567,167.2644474605329,11097.0,931.0,5952.0,26.0,4945.0,5978.0,0.4456159322339371,-0.6268469597922488,11.919441460794845,292270.0,1972.0,57243.0,715.0,164321.0,57958.0,0.5622232866869675,-7.127718056186671,148.20993914807303,137562.0,1476.0,39352.0,1454.0,87297.0,40806.0,0.634601125310769,-3.7422153803092884,93.19918699186992,3233921.0,122.0,655.0,6198945.0,42729232.0,0.18625954198473282,0.14507503902714658,50811.024590163935,1.6666666666666607,7719523.75,414.0,749.0,19892823.0,28535794.0,0.5527369826435247,0.6971182578623886,48050.29710144927,-7.58928571428571,19229403.75,592.0,1615.0,26079198.0,63503707.0,0.36656346749226004,0.41067205730210365,44052.69932432433,1.7182130584192379,24534383.5,81.0,236.0,4427589.0,8324139.0,0.3432203389830508,0.5318975331863152,54661.59259259259,1.2499999999999956,4376772.0,73.0,189.0,1877349.0,5807618.0,0.3862433862433862,0.32325628166315346,25717.109589041094,-9.876543209876543,2106996.25,106.0,264.0,4408869.0,9032987.0,0.4015151515151515,0.48808539190856803,41593.1037735849,-2.752293577981646,4509589.75,1388.0,3708.0,0.3743257820927724,7268979.0,8290556.0,-1021577.0,-0.06565601092834715,-0.13150117718628335,-0.06099030497110346,-11.140217694259857,1,1,1,1
2025-06-13,169451.0,3194.0,45127.0,258.0,38348.0,45385.0,0.2263073100778396,1.1847110176930409,53.05291170945523,282006.0,3630.0,63101.0,3429.0,171371.0,66530.0,0.6076856520783246,12.023611850415916,77.68760330578512,2341535.0,13999.0,353856.0,55555.0,1491263.0,409411.0,0.6368741018178247,-4.69403844987567,167.2644474605329,11097.0,931.0,5952.0,26.0,4945.0,5978.0,0.4456159322339371,-0.6268469597922488,11.919441460794845,292270.0,1972.0,57243.0,715.0,164321.0,57958.0,0.5622232866869675,-7.127718056186671,148.20993914807303,137562.0,1476.0,39352.0,1454.0,87297.0,40806.0,0.634601125310769,-3.7422153803092884,93.19918699186992,3233921.0,118.0,668.0,6969969.0,40768253.0,0.17664670658682635,0.17096560404489247,59067.53389830508,-3.2786885245901676,7628959.25,409.0,719.0,19383351.0,27415204.0,0.56884561891516,0.7070292455237612,47392.056234718824,-1.2077294685990392,19691219.25,569.0,1592.0,22280015.0,59512883.0,0.3574120603015075,0.374372973999596,39156.441124780315,-3.8851351351351315,23642105.0,77.0,242.0,4285957.0,8500852.0,0.3181818181818182,0.5041796986937309,55661.77922077922,-4.938271604938271,4432261.25,93.0,217.0,2317089.0,5984231.0,0.42857142857142855,0.38719912383061417,24914.935483870966,27.397260273972602,2055119.75,94.0,246.0,4534117.0,9006063.0,0.3821138211382114,0.5034516192036409,48235.28723404255,-11.32075471698113,4783809.75,1360.0,3684.0,0.3691639522258415,8748841.0,10850353.0,-2101512.0,-0.10722440933030206,-0.21527635742804752,-0.07647966513041639,20.358595065414285,1,1,1,1
2025-06-20,169451.0,3194.0,45127.0,258.0,38348.0,45385.0,0.2263073100778396,1.1847110176930409,53.05291170945523,282006.0,3630.0,63101.0,3429.0,171371.0,66530.0,0.6076856520783246,12.023611850415916,77.68760330578512,2341535.0,13999.0,353856.0,55555.0,1491263.0,409411.0,0.6368741018178247,-4.69403844987567,167.2644474605329,11097.0,931.0,5952.0,26.0,4945.0,5978.0,0.4456159322339371,-0.6268469597922488,11.919441460794845,292270.0,1972.0,57243.0,715.0,164321.0,57958.0,0.5622232866869675,-7.127718056186671,148.20993914807303,137562.0,1476.0,39352.0,1454.0,87297.0,40806.0,0.634601125310769,-3.7422153803092884,93.19918699186992,3233921.0,108.0,596.0,5812374.0,40939446.0,0.18120805369127516,0.14197490606003804,53818.27777777778,-8.47457627118644,7065817.75,437.0,792.0,21593770.0,30155252.0,0.5517676767676768,0.716086537761316,49413.66132723112,6.8459657701711585,20089579.0,588.0,1619.0,26824358.0,64250565.0,0.3631871525633107,0.41749606404239403,45619.65646258504,3.3391915641476366,24243648.0,82.0,246.0,3723473.0,8196172.0,0.3333333333333333,0.45429415097682185,45408.20731707317,6.493506493506485,4315919.75,78.0,197.0,1909981.0,5867253.0,0.39593908629441626,0.32553240843713405,24486.9358974359,-16.129032258064512,2049885.75,114.0,273.0,5319856.0,9681807.0,0.4175824175824176,0.5494693294340612,46665.40350877193,21.27659574468086,4947753.5,1407.0,3723.0,0.37792103142626915,7816675.0,9297291.0,-1480616.0,-0.08651507195935763,-0.17346377470825317,-0.08591910770171818,-10.65473701030799,1,1,1,1
2025-06-27,169451.0,3194.0,45127.0,258.0,38348.0,45385.0,0.2263073100778396,1.1847110176930409,53.05291170945523,282006.0,3630.0,63101.0,3429.0,171371.0,66530.0,0.6076856520783246,12.023611850415916,77.68760330578512,2341535.0,13999.0,353856.0,55555.0,1491263.0,409411.0,0.6368741018178247,-4.69403844987567,167.2644474605329,11097.0,931.0,5952.0,26.0,4945.0,5978.0,0.4456159322339371,-0.6268469597922488,11.919441460794845,292270.0,1972.0,57243.0,715.0,164321.0,57958.0,0.5622232866869675,-7.127718056186671,148.20993914807303,137562.0,1476.0,39352.0,1454.0,87297.0,40806.0,0.634601125310769,-3.7422153803092884,93.19918699186992,3233921.0,126.0,638.0,9598246.0,42082439.0,0.1974921630094044,0.2280819797540727,76176.55555555556,16.666666666666675,7144883.5,393.0,713.0,18981524.0,26698124.0,0.5511921458625526,0.7109684560608078,48299.04325699746,-10.068649885583525,19962867.0,596.0,1655.0,25090278.0,65252838.0,0.36012084592145016,0.38450860941864323,42097.781879194634,1.3605442176870763,25068462.25,82.0,204.0,4449456.0,7434134.0,0.4019607843137255,0.5985170565932764,54261.65853658537,0.0,4221618.75,77.0,200.0,2054310.0,6013524.0,0.385,0.3416149997904723,26679.35064935065,-1.2820512820512775,2039682.25,94.0,264.0,3981922.0,8233626.0,0.3560606060606061,0.4836170600899288,42360.87234042553,-17.543859649122805,4561191.0,1368.0,3674.0,0.3723462166575939,7919883.0,10464287.0,-2544404.0,-0.13840189684930024,-0.27859175801744623,-0.09944934726682676,1.320356801325362,1,1,1,1
2025-07-04,164981.0,3467.0,47510.0,271.0,42183.0,47781.0,0.2556839878531467,-2.637930729237359,47.5860974906259,312352.0,3994.0,64146.0,3535.0,185448.0,67681.0,0.5937147833213811,10.76076395537684,78.20530796194292,2498565.0,14280.0,376481.0,59548.0,1555041.0,436029.0,0.6223736424707782,6.706284552654562,174.96953781512605,9907.0,850.0,5962.0,2.0,3836.0,5964.0,0.38720096901180984,-10.723618996125083,11.65529411764706,282999.0,1808.0,54379.0,769.0,162942.0,55148.0,0.5757688189710918,-3.1720669244192035,156.52599557522123,142044.0,1380.0,38573.0,1375.0,92106.0,39948.0,0.6484328799526907,3.258167226414277,102.9304347826087,3410848.0,108.0,570.0,8034890.0,39911792.0,0.18947368421052632,0.2013161924676296,74397.12962962964,-14.28571428571429,7603869.75,420.0,722.0,18630355.0,26149472.0,0.5817174515235457,0.7124562591550606,44357.98809523809,6.870229007633588,19647250.0,590.0,1612.0,24262659.0,61825765.0,0.36600496277915634,0.39243604992190556,41123.150847457626,-1.0067114093959773,24614327.5,83.0,198.0,4123665.0,7168144.0,0.41919191919191917,0.5752765290429434,49682.7108433735,1.2195121951219523,4145637.75,81.0,196.0,2034330.0,6280999.0,0.413265306122449,0.3238863753998369,25115.185185185186,5.1948051948051965,2078927.5,113.0,245.0,4463579.0,8459761.0,0.46122448979591835,0.5276247165847829,39500.69911504425,20.21276595744681,4574868.5,1395.0,3543.0,0.3937341236240474,7908036.0,9875160.0,-1967124.0,-0.11061701170025906,-0.22214303034805144,-0.11068959745980474,-0.1495855431197679,1,1,1,1
2025-07-11,164981.0,3467.0,47510.0,271.0,42183.0,47781.0,0.2556839878531467,-2.637930729237359,47.5860974906259,312352.0,3994.0,64146.0,3535.0,185448.0,67681.0,0.5937147833213811,10.76076395537684,78.20530796194292,2498565.0,14280.0,376481.0,59548.0,1555041.0,436029.0,0.6223736424707782,6.706284552654562,174.96953781512605,9907.0,850.0,5962.0,2.0,3836.0,5964.0,0.38720096901180984,-10.723618996125083,11.65529411764706,282999.0,1808.0,54379.0,769.0,162942.0,55148.0,0.5757688189710918,-3.1720669244192035,156.52599557522123,142044.0,1380.0,38573.0,1375.0,92106.0,39948.0,0.6484328799526907,3.258167226414277,102.9304347826087,3410848.0,124.0,793.0,7124091.0,50640524.0,0.15636822194199243,0.1406796462058726,57452.346774193546,14.814814814814813,7642400.25,421.0,759.0,19306406.0,27138505.0,0.5546772068511199,0.7114027099134606,45858.44655581948,0.23809523809523725,19628013.75,551.0,1633.0,23096204.0,62972758.0,0.33741579914268216,0.366765006544576,41916.885662431945,-6.610169491525419,24818374.75,84.0,218.0,4847524.0,8879814.0,0.3853211009174312,0.5459037768133431,57708.619047619046,1.2048192771084265,4286029.5,90.0,208.0,2650826.0,6326489.0,0.4326923076923077,0.419004284999152,29453.62222222222,11.111111111111116,2162361.75,95.0,250.0,4975469.0,9088230.0,0.38,0.5474629273246826,52373.357894736844,-15.92920353982301,4685206.5,1365.0,3861.0,0.35353535353535354,9226013.0,10732313.0,-1506300.0,-0.07547226155139464,-0.15123208784315748,-0.10275156051507789,16.666299951087726,1,1,1,1
2025-07-18,164981.0,3467.0,47510.0,271.0,42183.0,47781.0,0.2556839878531467,-2.637930729237359,47.5860974906259,312352.0,3994.0,64146.0,3535.0,185448.0,67681.0,0.5937147833213811,10.76076395537684,78.20530796194292,2498565.0,14280.0,376481.0,59548.0,1555041.0,436029.0,0.6223736424707782,6.706284552654562,174.96953781512605,9907.0,850.0,5962.0,2.0,3836.0,5964.0,0.38720096901180984,-10.723618996125083,11.65529411764706,282999.0,1808.0,54379.0,769.0,162942.0,55148.0,0.5757688189710918,-3.1720669244192035,156.52599557522123,142044.0,1380.0,38573.0,1375.0,92106.0,39948.0,0.6484328799526907,3.258167226414277,102.9304347826087,3410848.0,113.0,624.0,6961864.0,42465193.0,0.18108974358974358,0.16394283195651554,61609.41592920354,-8.870967741935488,7929772.75,383.0,656.0,16789574.0,24182589.0,0.5838414634146342,0.694283560788301,43837.00783289817,-9.02612826603325,18426964.75,584.0,1661.0,25151324.0,66021970.0,0.35159542444310654,0.3809538552091069,43067.33561643836,5.989110707803991,24400116.25,80.0,225.0,4654120.0,8863060.0,0.35555555555555557,0.5251143510254923,58176.5,-4.761904761904767,4518691.25,105.0,242.0,2734107.0,7561591.0,0.43388429752066116,0.36157827102788287,26039.114285714284,16.666666666666675,2368393.25,118.0,281.0,5948327.0,10378034.0,0.4199288256227758,0.5731651100776891,50409.55084745763,24.210526315789483,4842324.25,1383.0,3689.0,0.3748983464353483,9400274.0,8711466.0,688808.0,0.03803102297184036,0.07609874038972528,-0.07161503678227839,1.8888007203111457,1,1,1,1
2025-07-25,164981.0,3467.0,47510.0,271.0,42183.0,47781.0,0.2556839878531467,-2.637930729237359,47.5860974906259,312352.0,3994.0,64146.0,3535.0,185448.0,67681.0,0.5937147833213811,10.76076395537684,78.20530796194292,2498565.0,14280.0,376481.0,59548.0,1555041.0,436029.0,0.6223736424707782,6.706284552654562,174.96953781512605,9907.0,850.0,5962.0,2.0,3836.0,5964.0,0.38720096901180984,-10.723618996125083,11.65529411764706,282999.0,1808.0,54379.0,769.0,162942.0,55148.0,0.5757688189710918,-3.1720669244192035,156.52599557522123,142044.0,1380.0,38573.0,1375.0,92106.0,39948.0,0.6484328799526907,3.258167226414277,102.9304347826087,3410848.0,118.0,644.0,7183113.0,40703399.0,0.18322981366459629,0.17647452489164356,60873.838983050846,4.424778761061954,7325989.5,408.0,740.0,20704496.0,28479475.0,0.5513513513513514,0.7269971093217132,50746.313725490196,6.5274151436031325,18857707.75,623.0,1667.0,25699209.0,62381538.0,0.3737252549490102,0.4119681852024873,41250.7367576244,6.678082191780832,24552349.0,75.0,217.0,4112378.0,8378048.0,0.3456221198156682,0.49085156828893795,54831.706666666665,-6.25,4434421.75,97.0,228.0,2298441.0,6376687.0,0.42543859649122806,0.3604443812280578,23695.268041237112,-7.619047619047614,2429426.0,93.0,241.0,4548644.0,8688380.0,0.38589211618257263,0.5235318897193723,48910.15053763441,-21.1864406779661,4984004.75,1414.0,3737.0,0.3783783783783784,7729680.0,10087721.0,-2358041.0,-0.1323448352540306,-0.26625144682889895,-0.07010077138346098,-17.77175856788855,1,1,1,1
2025-08-01,159461.0,3332.0,47827.0,294.0,39439.0,48121.0,0.24732693260421043,-3.345839823979735,47.85744297719088,251831.0,3553.0,50400.0,1930.0,148699.0,52330.0,0.5904713875575287,-19.375896424546667,70.87841260906276,2413774.0,13928.0,344981.0,58668.0,1522417.0,403649.0,0.630720605988796,-3.393587919465768,173.30370476737508,7483.0,713.0,4332.0,28.0,3017.0,4360.0,0.4031805425631431,-24.467548198243673,10.495091164095372,269033.0,1699.0,51725.0,377.0,161183.0,52102.0,0.5991198105808581,-4.934999770317205,158.34785167745733,122994.0,1268.0,30597.0,2066.0,82497.0,32663.0,0.6707400360993219,-13.411337332094275,96.99842271293376,3224576.0,121.0,720.0,7551337.0,43922683.0,0.16805555555555557,0.17192340003455617,62407.74380165289,2.5423728813559254,7205101.25,387.0,699.0,17255622.0,24972142.0,0.5536480686695279,0.690994869402873,44588.17054263566,-5.147058823529416,18514024.5,567.0,1624.0,24339616.0,60463201.0,0.34913793103448276,0.4025525542387344,42927.01234567901,-8.98876404494382,24571588.25,73.0,210.0,3413059.0,6798565.0,0.3476190476190476,0.5020263835088729,46754.232876712325,-2.6666666666666616,4256770.25,78.0,206.0,2028548.0,6011623.0,0.3786407766990291,0.33743766034563377,26007.02564102564,-19.58762886597938,2427980.5,117.0,283.0,5123699.0,10513451.0,0.4134275618374558,0.4873470185955116,43792.29914529915,25.806451612903224,5149034.75,1343.0,3742.0,0.35889898450026725,8416866.0,9260696.0,-843830.0,-0.0477345235728773,-0.09554164705365258,-0.05438014935161554,8.890225727326362,1,1,1,1
2025-08-08,159461.0,3332.0,47827.0,294.0,39439.0,48121.0,0.24732693260421043,-3.345839823979735,47.85744297719088,251831.0,3553.0,50400.0,1930.0,148699.0,52330.0,0.5904713875575287,-19.375896424546667,70.87841260906276,2413774.0,13928.0,344981.0,58668.0,1522417.0,403649.0,0.630720605988796,-3.393587919465768,173.30370476737508,7483.0,713.0,4332.0,28.0,3017.0,4360.0,0.4031805425631431,-24.467548198243673,10.495091164095372,269033.0,1699.0,51725.0,377.0,161183.0,52102.0,0.5991198105808581,-4.934999770317205,158.34785167745733,122994.0,1268.0,30597.0,2066.0,82497.0,32663.0,0.6707400360993219,-13.411337332094275,96.99842271293376,3224576.0,132.0,607.0,7559843.0,40626351.0,0.21746293245469522,0.18608225483996826,57271.53787878788,9.090909090909083,7314039.25,407.0,697.0,18873108.0,25951359.0,0.5839311334289814,0.7272493128394548,46371.27272727273,5.167958656330751,18405700.0,563.0,1631.0,23752177.0,67570526.0,0.34518700183936235,0.3515168285059672,42188.59147424511,-0.7054673721340388,24735581.5,62.0,205.0,2945666.0,6968215.0,0.3024390243902439,0.42272891981662447,47510.74193548387,-15.068493150684937,3781305.75,85.0,200.0,2203104.0,5845878.0,0.425,0.3768645188969048,25918.870588235295,8.974358974358964,2316050.0,100.0,261.0,4439377.0,9225169.0,0.3831417624521073,0.48122446320495593,44393.77,-14.529914529914533,5015011.75,1349.0,3601.0,0.37461816162177175,9493463.0,8937727.0,555736.0,0.03015193267499277,0.060322143641635996,-0.027974100795018685,12.790948554960945,1,1,1,1
